,full_name,stargazers_count,language,description,created_at
0,npiv/chatblade,1324,Python,A CLI Swiss Army Knife for ChatGPT,2023-03-19
1,enricoros/nextjs-chatgpt-app,441,TypeScript,"💬 Responsive chat application powered by OpenAI's GPT-4, with response streaming, code highlighting, various presets for developers. Using Next.js, React, Joy.",2023-03-19
2,mymusise/ChatGLM-Tuning,457,Python,"一种平价的chatgpt实现方案,  基于ChatGLM-6B",2023-03-16
3,TheExplainthis/AI-Products-All-In-One,477,,彙整了真正實用的 ChatGPT 與生成式 AI 工具,2023-03-18
4,jtmuller5/The-HustleGPT-Challenge,1316,,Building Startups with an AI Co-Founder,2023-03-16
5,cvlab-columbia/zero123,488,Python,Zero-1-to-3: Zero-shot One Image to 3D Object: https://zero123.cs.columbia.edu/,2023-03-17
6,allowwidth/World-War-3-Hack-AIM-ESP-SPEEDHACK,647,,,2023-03-21
7,allowwidth/Voicemod-Crack-programs,647,,,2023-03-21
8,allowwidth/Rainbow-Six-Siege-HACK-More,647,,,2023-03-21
9,allowwidth/Warzone-2-Hack-ESP-UnlockALL,647,,,2023-03-21
10,allowwidth/Sony-Vegas-Pro-Crack-programs,647,,,2023-03-21
11,allowwidth/SEA-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT-MoreS,647,,,2023-03-21
12,allowwidth/Hack-Star-Wars-Battlefront-2-AimBot-Aim-ESP,647,,,2023-03-21
13,allowwidth/Ready-or-Not-Aim-Misc,647,,,2023-03-21
14,allowwidth/VALORANT-HACK-AIMBOT-ESP-MORE-SKINCHANGER-More,647,,,2023-03-21
15,allowwidth/RUST-HACK-ESP-AIMBOT-More,647,,,2023-03-21
16,allowwidth/PUBG-HACK-AIM-ESP-LOOT-COLORS-More,647,,,2023-03-21
17,allowwidth/HACK-SQUAD-Aimbot-Visuals,647,,,2023-03-21
18,allowwidth/Cheat-Super-People-Aim-Loot-Misc,647,,,2023-03-21
19,allowwidth/Adobe-Acrobat-Crack-programs,647,,,2023-03-21
20,allowwidth/Rainbow-Six-Siege-HACK,647,,,2023-03-21
21,allowwidth/Premiere-Pro-Crack-programs,647,,,2023-03-21
22,allowwidth/Deadside-Silent-Aim-ESP,647,,,2023-03-21
23,allowwidth/HWID-Spoofer-BE-EAC-Vanguard,647,,,2023-03-21
24,allowwidth/NARAKA-BLADEPOINT-Multi-hack,647,,,2023-03-21
25,allowwidth/Photoshop-Crack-programs,647,,,2023-03-21
26,allowwidth/PIXEL-BOT-NEW-WORLD-Resource-extraction-mob-killing,648,,,2023-03-21
27,allowwidth/Macros-CS-GO-RUST-PUBG-Apex-R6S,647,,,2023-03-21
28,allowwidth/CoD-Vanguard-Aimbot-Esp,647,,,2023-03-21
29,allowwidth/Hell-Let-Loose-HACK-Aimbot-Visuals,647,,,2023-03-21
30,allowwidth/Caliber-Hack-Aim-Esp,647,,,2023-03-21
31,allowwidth/Point-Blank-Hack-Aimbot-Fire-Delay-No-Recoil-ESP,647,,,2023-03-21
32,allowwidth/Marauders-HACK-Aimbot-ESP,647,,,2023-03-21
33,allowwidth/Cod-Cold-War-Hack-Aim-More,647,,,2023-03-21
34,allowwidth/Deceit-Hack-AimBot-ESP-Misc,647,,,2023-03-21
35,allowwidth/Arma-3-Hack-Magic-Aim-Esp-Godmode-Speedhack,647,,,2023-03-21
36,allowwidth/Paladins-HACK-AimBot-ESP,647,,,2023-03-21
37,allowwidth/Illustrator-Crack-programs,647,,,2023-03-21
38,allowwidth/AUTOCAD-Crack-programs,647,,,2023-03-21
39,allowwidth/ARK-Survival-Evolved-HACK,647,,,2023-03-21
40,allowwidth/After-Effects-Crack--programs,647,,,2023-03-21
41,nichtdax/awesome-totally-open-chatgpt,1539,,A list of totally open alternatives to ChatGPT,2023-03-18
42,allowwidth/WoT-Blitz-HACK-Aimbot-Wallhack,647,,,2023-03-21
43,allowwidth/Wondershare-Filmora-Crack-programs,647,,,2023-03-21
44,allowwidth/Warzone-2-Hack-ESP-Norecoil-UnlockALL,647,,,2023-03-21
45,allowwidth/Warface-Aimbot-Skeleton,647,,,2023-03-21
46,allowwidth/WAR-THUNDER-Hack-AIM-ESP,647,,,2023-03-21
47,allowwidth/VALORANT-HACK-AIMBOT-ESP-MORE-SKINCHANGER,647,,,2023-03-21
48,allowwidth/Valheim-HACK-Aim-Esp,647,,,2023-03-21
49,allowwidth/uTorrent-Pro-Crack-Website-with-programs,647,,,2023-03-21
50,allowwidth/SYNAPSE-X-CRACKED-ROBLOX,647,,,2023-03-21
51,allowwidth/SurfShark-Vpn-Crack-Website-with-programs,647,,,2023-03-21
52,allowwidth/Spotify-Premium-Crack-Website-with-programs,647,,,2023-03-21
53,allowwidth/Shatterline-HACK-AimBot-ESP-More,647,,,2023-03-21
54,allowwidth/SEA-OF-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT,647,,,2023-03-21
55,allowwidth/RUST-HACK-ESP-AIMBOT,647,,,2023-03-21
56,allowwidth/Rogue-Company-HACK-Aim-Visuals,647,,,2023-03-21
57,allowwidth/Rocket-HACK-Aimbot-ESP-Scrip,647,,,2023-03-21
58,allowwidth/PROTON-VPN-Crack-Website-with-programs,647,,,2023-03-21
59,allowwidth/Phasmophobia-HACK-ESP-MONEY-GHOST-LVL,647,,,2023-03-21
60,allowwidth/Microsoft-Office-Crack-programs,647,,,2023-03-21
61,allowwidth/Lost-light-Aim-Esp,647,,,2023-03-21
62,allowwidth/LEAGUE-OF-LEGENDS-HACK-SCRIPT,647,,,2023-03-21
63,allowwidth/LEAGUE-OF-LEGENDS-HACK-SCRIPT-More,647,,,2023-03-21
64,allowwidth/KMSAuto-Crack-programs,647,,,2023-03-21
65,allowwidth/Hunt-Showdown-Hack-Aimbot-WH-Items-Spoofer,647,,,2023-03-21
66,allowwidth/HACK-SCUM-Aim-Visuals,647,,,2023-03-21
67,allowwidth/HACK-Sandstorm-Aim-Visuals,647,,,2023-03-21
68,allowwidth/HACK-PUBG-AIM-ESP-LOOT-COLORS,647,,,2023-03-21
69,allowwidth/Genshin-Impact-HACK-ESP-Autofarm,647,,,2023-03-21
70,allowwidth/Genshin-HACK-ESP-Autofarm-More,647,,,2023-03-21
71,allowwidth/FORTNITE-HACK-AIM-ESP,647,,,2023-03-21
72,allowwidth/FORTNITE-HACK-AIM-ESP-More,647,,,2023-03-21
73,allowwidth/FL-STUDIO-Crack-programs,647,,,2023-03-21
74,allowwidth/FIFA-2023-HACK,647,,,2023-03-21
75,allowwidth/Fallout-76-HACK-Aimbot-Infinite,647,,,2023-03-21
76,allowwidth/EXPRESS-VPN-CRACK-Crack-programs,647,,,2023-03-21
77,allowwidth/ESCAPE-FROM-TARKOV-HACK-AIMBOT-ESP,647,,,2023-03-21
78,allowwidth/Enlisted-Aimbot-Visuals,647,,,2023-03-21
79,allowwidth/EFT-HACK-AIMBOT-ESP-More,647,,,2023-03-21
80,allowwidth/Dota-2-SkinChanger-Script-Hack,647,,,2023-03-21
81,allowwidth/Dead-by-Daylight-ESP-UNLOCK-ALL,647,,,2023-03-21
82,allowwidth/DayZ-HACK-AIM-ESP,647,,,2023-03-21
83,allowwidth/DayZ-Hack-AIM-ESP-More,647,,,2023-03-21
84,allowwidth/CS-GO-HACK-ESP-AIM,647,,,2023-03-21
85,allowwidth/CS-GO-HACK-ESP-AIM-More,647,,,2023-03-21
