,full_name,stargazers_count,language,description,created_at
0,reorx/awesome-chatgpt-api,2966,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
1,LazyVim/LazyVim,4169,Lua,Neovim config for the lazy,2022-12-30
2,oobabooga/text-generation-webui,2060,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
3,yihong0618/bilingual_book_maker,3868,Python,Make bilingual epub books Using AI translate,2023-03-02
4,ddiu8081/chatgpt-demo,4077,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
5,yetone/openai-translator,6485,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
6,lllyasviel/ControlNet,13031,Python,Let us control diffusion models!,2023-02-01
7,ggerganov/llama.cpp,2091,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
8,microsoft/visual-chatgpt,11981,Python,VisualChatGPT,2023-03-02
9,mrsked/mrsk,3445,Ruby,Deploy web apps anywhere.,2023-01-07
10,BlinkDL/ChatRWKV,3234,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
11,lss233/chatgpt-mirai-qq-bot,2393,Python,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、新版 Bing，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）,2022-12-05
12,Mikubill/sd-webui-controlnet,4524,Python,WebUI extension for ControlNet,2023-02-12
13,LAION-AI/Open-Assistant,18376,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
14,fuergaosi233/wechat-chatgpt,9184,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
15,ServiceWeaver/weaver,2720,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
16,transitive-bullshit/chatgpt-api,10863,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
17,jdxcode/rtx,1515,Rust,Runtime Executor (asdf rust clone),2023-01-09
18,shobrook/adrenaline,1749,JavaScript,An AI-powered debugger,2022-12-07
19,waylaidwanderer/node-chatgpt-api,2095,JavaScript,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
20,karfly/chatgpt_telegram_bot,1624,Python,,2022-12-05
