,full_name,stargazers_count,language,description,created_at
0,ggerganov/llama.cpp,15301,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
1,Yidadaa/ChatGPT-Next-Web,3409,TypeScript,一键拥有你自己的 ChatGPT 网页服务。 One-Click to deploy your own ChatGPT web UI.,2023-03-10
2,xx025/carrot,5817,,[Free ChatGPT Site List ]这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
3,openai/evals,6998,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
4,mckaywrigley/chatbot-ui,5057,TypeScript,An open source ChatGPT UI.,2023-03-11
5,ddiu8081/chatgpt-demo,5538,TypeScript,A demo repo based on OpenAI API.,2023-03-02
6,cocktailpeanut/dalai,7374,CSS,The simplest way to run LLaMA on your local machine,2023-03-12
7,TheR1D/shell_gpt,3291,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
8,binary-husky/chatgpt_academic,7873,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
9,BloopAI/bloop,3116,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
10,tloen/alpaca-lora,7004,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
11,GaiZhenbiao/ChuanhuChatGPT,6804,Python,GUI for ChatGPT API,2023-03-02
12,fuergaosi233/wechat-chatgpt,10396,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
13,Nutlope/aicommits,4550,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
14,Chanzhaoyu/chatgpt-web,11624,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
15,kaixindelele/ChatPaper,5173,Python,Use ChatGPT to summarize the arXiv papers. 全流程加速科研，利用chatgpt进行论文总结+润色+审稿+审稿回复,2023-03-08
16,getcursor/cursor,9007,TypeScript,An editor made for programming with AI 🤖,2023-03-12
17,oobabooga/text-generation-webui,4594,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
18,microsoft/semantic-kernel,3579,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
19,lss233/chatgpt-mirai-qq-bot,3377,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
20,comfyanonymous/ComfyUI,3832,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
21,chathub-dev/chathub,3254,TypeScript,All-in-one chatbot client,2023-03-04
22,josStorer/chatGPTBox,4357,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
23,immersive-translate/immersive-translate,4515,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
24,dreamworksanimation/openmoonray,3542,CMake,,2023-03-14
25,togethercomputer/OpenChatKit,6867,Python,,2023-03-03
26,Nutlope/roomGPT,6246,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
27,nomic-ai/gpt4all,3225,Python,"gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue",2023-03-27
28,yetone/openai-translator,12505,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
29,acheong08/EdgeGPT,4826,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
30,openai/chatgpt-retrieval-plugin,10877,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
31,google/comprehensive-rust,11116,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
32,LAION-AI/Open-Assistant,20026,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
33,THUDM/ChatGLM-6B,10590,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
34,humanloop/awesome-chatgpt,6461,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
35,Mikubill/sd-webui-controlnet,5564,Python,WebUI extension for ControlNet,2023-02-12
36,ServiceWeaver/weaver,3141,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
37,mayooear/gpt4-pdf-chatbot-langchain,3682,TypeScript,GPT4 & LangChain Chatbot for large PDF docs,2023-03-17
38,databrickslabs/dolly,3031,Python,"Databricks’ Dolly, a large language model trained on the Databricks Machine Learning Platform",2023-03-24
