,full_name,stargazers_count,language,description,created_at
0,hwchase17/langchain,4254,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
1,LAION-AI/Open-Assistant,4697,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,google/comprehensive-rust,7633,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
3,pynecone-io/pynecone,3425,Python,🕸 Web apps in pure Python 🐍,2022-10-25
4,karpathy/nanoGPT,9303,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
5,google/osv-scanner,4329,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
6,google-research/tuning_playbook,9847,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
7,tw93/Pake,9694,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
8,book-searcher-org/book-searcher,4755,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
9,f/awesome-chatgpt-prompts,17581,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
10,jart/blink,4049,C,tiniest x86-64-linux emulator,2022-11-03
11,sourcegraph/conc,4797,Go,Better structured concurrency for go,2023-01-02
12,lencx/ChatGPT,5872,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
13,acheong08/ChatGPT,9934,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
14,openblocks-dev/openblocks,3985,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
15,wong2/chat-gpt-google-extension,8759,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
16,Stability-AI/stablediffusion,10208,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
17,transitive-bullshit/chatgpt-api,5608,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
18,krahets/hello-algo,6474,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书。提供 Java, C++, Python, Go, JS, TS, C# 源代码。",2022-11-04
19,humanloop/awesome-chatgpt,4276,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
20,lucidrains/PaLM-rlhf-pytorch,4544,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
21,score-spec/spec,7396,,The Score Specification provides a developer-centric and platform-agnostic Workload specification to improve developer productivity and experience. It eliminates configuration inconsistencies between environments.,2022-10-31
22,vincelwt/chatgpt-mac,3135,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
23,milanm/DevOps-Roadmap,3946,,DevOps Roadmap for 2022. with learning resources,2022-10-23
24,fuergaosi233/wechat-chatgpt,5395,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
25,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
26,apple/ml-stable-diffusion,5061,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
27,atelier-anchor/smiley-sans,9696,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
28,openai/point-e,4047,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
29,shadcn/taxonomy,3909,TypeScript,"An open source application built using the new router, server components and everything new in Next.js 13.",2022-10-18
30,ashawkey/stable-dreamfusion,3603,Python,"A pytorch implementation of text-to-3D dreamfusion, powered by stable diffusion.",2022-10-06
31,mli/autocut,3457,Python,用文本编辑器剪视频,2022-10-28
