,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4697,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,google/comprehensive-rust,7633,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
2,ai-collection/ai-collection,1704,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
3,karpathy/nanoGPT,9303,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
4,steven-tey/precedent,1673,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
5,google-research/tuning_playbook,9847,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
6,f/awesome-chatgpt-prompts,17581,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
7,timothybrooks/instruct-pix2pix,2164,Python,,2023-01-09
8,sourcegraph/conc,4797,Go,Better structured concurrency for go,2023-01-02
9,lencx/ChatGPT,5872,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
10,acheong08/ChatGPT,9934,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
11,wong2/chat-gpt-google-extension,8759,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
12,transitive-bullshit/chatgpt-api,5608,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
13,midudev/kings-league-project,1502,JavaScript,API y website de la Kings League Infojobs por temas didácticos,2023-01-03
14,xiaye13579/BBLL,1898,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
15,danielgross/whatsapp-gpt,2104,Go,,2022-12-02
16,iway1/react-ts-form,1635,TypeScript,,2022-12-25
17,humanloop/awesome-chatgpt,4276,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
18,hiifeng/V2ray-for-Doprax,1839,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
19,m1guelpf/chatgpt-telegram,2439,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
20,gluon-framework/gluon,2327,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
21,shadcn/ui,1676,,UI components that you can copy and paste into your apps. Built using Radix UI and Tailwind CSS.,2023-01-04
22,lucidrains/PaLM-rlhf-pytorch,4544,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
23,amitshekhariitbhu/go-backend-clean-architecture,1765,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
24,gragland/chatgpt-chrome-extension,1698,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
25,shinework/photoshot,1586,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
26,dair-ai/ML-Papers-Explained,1638,,Explanation to key concepts in ML,2023-01-12
27,mpociot/chatgpt-vscode,2818,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
28,fuergaosi233/wechat-chatgpt,5395,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
29,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
30,rawandahmad698/PyChatGPT,2812,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
31,openai/point-e,4047,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
32,JusticeRage/Gepetto,1792,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
