,full_name,stargazers_count,language,description,created_at
0,Kanaries/pygwalker,1242,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
1,FMInference/FlexGen,1828,Python,Running large language models like OPT-175B/GPT-3 on a single GPU. Up to 100x faster than other offloading systems.,2023-02-15
2,TencentARC/T2I-Adapter,470,Python,T2I-Adapter,2023-02-15
3,total-typescript/ts-reset,1197,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
4,LielessOG/HWID-SPOOFER-FREE-PRIVATE,407,,,2023-02-20
5,ByKittY/Instagram-Downloader-2023,407,,,2023-02-20
6,ByKittY/YouTube-ViewerBot-2023,407,,,2023-02-20
7,ByKittY/YouTube-Downloader-2023,407,,,2023-02-20
8,ByKittY/FACEBOOK-DOWNLOADER-2023,407,,,2023-02-20
9,S3venScripts/Call-of-Duty-Warzone-2-Hack-ESP-Norecoil-Unlock-Toool,735,,,2023-02-20
10,yanimeratsu/Rust-Hack-Ekzo-cheat-FREE-Undetected-Aim-ESP,365,,,2023-02-20
11,yanimeratsu/R6-Free-Hack-Ekzo-cheat-Aim-Esp-2023,365,,,2023-02-20
12,yanimeratsu/PUBG-Hack-Ekzo-cheat-FREE-PUBG-cheat-Aim-ESP,365,,,2023-02-20
13,yanimeratsu/Hogwarts-legacy-FREE-Crack,366,,,2023-02-20
14,yanimeratsu/Free-ROBLOX-cheat-Injector-2023,365,,,2023-02-20
15,yanimeratsu/Free-Premium-Valorant-Hacks-Ekzo-Cheats-Aimbot-ESP-2023,366,,,2023-02-20
16,yanimeratsu/Free-Premium-Team-Fortress-2-Hacks-Ekzo-Cheats-Aimbot-ESP-2023,365,,,2023-02-20
17,yanimeratsu/Free-Premium-CS-GO-Hacks-Ekzo-Cheats-Aimbot-ESP-2023,365,,,2023-02-20
18,yanimeratsu/FREE-Genshin-Impact-HACK-GENSHIN-CHEAT-WH-TELEPORT,365,,,2023-02-20
19,yanimeratsu/FREE-EKZO-HACK-ESCAPE-FROM-TARKOV-CHEAT-ESP-WH-AIMBOT,365,,,2023-02-20
20,yanimeratsu/FREE-EKZO-HACK-DayZ-CHEAT-ESP-WH-AIMBOT,365,,,2023-02-20
21,yanimeratsu/FREE-EKZO-Cheats-StalCraft-Free-Haks-Esp-AimBot,365,,,2023-02-20
22,yanimeratsu/Fortnite-Hack-Ekzo-cheat-FREE-Fortnite-cheat-Aim-ESP,365,,,2023-02-20
23,yanimeratsu/FallGuys-Hack-Ekzo-Free-cheat,365,,,2023-02-20
24,yanimeratsu/COD-MW2-EkzoCheat-ESP-Aimbot-SPoofer,365,,,2023-02-20
25,yanimeratsu/Apex-Hack-Ekzo-cheat-FREE-Apex-cheat-Aim-ESP,365,,,2023-02-20
26,kingcreed999/LEAUGE-OF-LEGENDS-PARALYSIS-HACK-EXTERNAL-CHEAT-2023,435,,,2023-02-20
