,full_name,stargazers_count,language,description,created_at
0,f/awesome-chatgpt-prompts,35374,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
1,acheong08/ChatGPT,19661,Python,Reverse engineered ChatGPT API,2022-12-03
2,guaguaguaxia/weekly_report,2404,CSS,,2023-02-09
3,humanloop/awesome-chatgpt,5397,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
4,BlinkDL/ChatRWKV,2939,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
5,LazyVim/LazyVim,3992,Lua,Neovim config for the lazy,2022-12-30
6,LAION-AI/Open-Assistant,17596,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
7,Mikubill/sd-webui-controlnet,3771,Python,WebUI extension for ControlNet,2023-02-12
8,Chanzhaoyu/chatgpt-web,2812,Vue,用 Express 和 Vue3 搭建的同时支持 openAI Key 和 网页 accessToken 的 ChatGPT 演示网页,2023-02-09
9,natemoo-re/clack,3065,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
10,google/comprehensive-rust,10245,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
11,Nutlope/aicommits,3066,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
12,lss233/chatgpt-mirai-qq-bot,1665,Python,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持 ChatGPT Plus，ChatGPT API，多账号负载均衡，人设调教，对话上下文，文字转图片发送，代理加速 (内有视频教程）,2022-12-05
13,tiann/KernelSU,1664,C,A Kernel based root solution for Android,2022-12-09
14,mouredev/retos-programacion-2023,1616,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
15,ErickWendel/semana-javascript-expert07,2142,JavaScript,JS Expert Week 7.0 - 🙅🤏🏻 Controlling Streaming Platforms using Eye and Hand Detection 👁🖐,2023-02-26
16,fuergaosi233/wechat-chatgpt,8771,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
17,mouredev/hello-git,1931,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
18,facebookresearch/llama,6205,Python,Inference code for LLaMA models,2023-02-14
19,PlexPt/awesome-chatgpt-prompts-zh,10779,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
20,mmabrouk/chatgpt-wrapper,2043,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
21,waylaidwanderer/node-chatgpt-api,1805,JavaScript,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
22,localsend/localsend,8119,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
23,acheong08/EdgeGPT,2312,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
24,Haxxnet/Compose-Examples,2467,,Various Docker Compose examples of selfhosted FOSS and proprietary projects.,2023-02-13
25,transitive-bullshit/chatgpt-api,9941,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
26,arc53/DocsGPT,2940,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
27,cloudflare/wildebeest,1776,TypeScript,Wildebeest is an ActivityPub and Mastodon-compatible server,2022-12-21
28,TheR1D/shell_gpt,1794,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
29,FMInference/FlexGen,5899,Python,Throughput-oriented systems for large language models on commodity GPUs.,2023-02-15
30,youshandefeiyang/IPTV,2352,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
31,immersive-translate/immersive-translate,3216,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
32,gragland/chatgpt-chrome-extension,2179,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
