,full_name,stargazers_count,language,description,created_at
0,f/awesome-chatgpt-prompts,35374,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
1,acheong08/ChatGPT,19661,Python,Reverse engineered ChatGPT API,2022-12-03
2,humanloop/awesome-chatgpt,5397,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
3,LazyVim/LazyVim,3992,Lua,Neovim config for the lazy,2022-12-30
4,LAION-AI/Open-Assistant,17596,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
5,Mikubill/sd-webui-controlnet,3771,Python,WebUI extension for ControlNet,2023-02-12
6,natemoo-re/clack,3065,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
7,google/comprehensive-rust,10245,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
8,Nutlope/aicommits,3066,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
9,fuergaosi233/wechat-chatgpt,8771,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
10,facebookresearch/llama,6205,Python,Inference code for LLaMA models,2023-02-14
11,PlexPt/awesome-chatgpt-prompts-zh,10779,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
12,localsend/localsend,8119,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
13,transitive-bullshit/chatgpt-api,9941,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
14,FMInference/FlexGen,5899,Python,Throughput-oriented systems for large language models on commodity GPUs.,2023-02-15
15,immersive-translate/immersive-translate,3216,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
16,dair-ai/Prompt-Engineering-Guide,10994,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
17,Kanaries/pygwalker,3991,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
18,shadcn/ui,8597,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
19,hiifeng/V2ray-for-Doprax,5386,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
20,lencx/ChatGPT,19016,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
21,m1guelpf/chatgpt-telegram,3193,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
22,memochou1993/gpt-ai-assistant,3325,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
23,AutumnWhj/ChatGPT-wechat-bot,3028,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
24,dair-ai/ML-Papers-Explained,3114,,Explanation to key concepts in ML,2023-01-12
25,google-research/tuning_playbook,16847,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
26,total-typescript/ts-reset,4328,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
27,lucidrains/PaLM-rlhf-pytorch,5518,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
28,wong2/chatgpt-google-extension,11177,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
29,karpathy/nanoGPT,14233,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
30,lllyasviel/ControlNet,10923,Python,Let us control diffusion models!,2023-02-01
31,DvorakDwarf/Infinite-Storage-Glitch,7996,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
32,sourcegraph/conc,6139,Go,Better structured concurrency for go,2023-01-02
33,fathyb/carbonyl,11467,Rust,Chromium running inside your terminal,2023-01-20
34,mpociot/chatgpt-vscode,3587,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
35,openai/point-e,4491,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
36,timothybrooks/instruct-pix2pix,3636,Python,,2023-01-09
37,xiaye13579/BBLL,3296,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
38,calistus-igwilo/nitda-blockchain-scholarship,3061,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
39,rawandahmad698/PyChatGPT,3577,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
