,full_name,stargazers_count,language,description,created_at
0,binary-husky/chatgpt_academic,21384,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持自定义函数插件，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python/C++/Go项目树剖析功能/项目源代码自译解能力，新增PDF和Word文献批量总结功能,2023-03-20
1,AmbientRun/Ambient,2865,Rust,The multiplayer game engine,2022-12-19
2,yetone/openai-translator,13675,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
3,chathub-dev/chathub,3695,TypeScript,All-in-one chatbot client,2023-03-04
4,OptimalScale/LMFlow,2711,JavaScript,An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.,2023-03-27
5,hwchase17/langchainjs,1778,TypeScript,,2023-02-06
6,tiann/KernelSU,1980,C,A Kernel based root solution for Android,2022-12-09
7,comfyanonymous/ComfyUI,4289,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
8,Yidadaa/ChatGPT-Next-Web,11725,TypeScript, One-Click to deploy your own ChatGPT web UI. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
9,RockChinQ/QChatGPT,1959,Python,😎高稳定性、🐒低耦合、🧩支持插件、适配多种模型的 ChatGPT New Bing QQ 机器人🤖 ,2022-12-07
10,rustformers/llama-rs,2479,Rust,"Run LLaMA inference on CPU, with Rust 🦀🚀🦙",2023-03-13
11,mouredev/hello-git,2366,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
12,GaiZhenbiao/ChuanhuChatGPT,7922,Python,GUI for ChatGPT API,2023-03-02
13,BlinkDL/ChatRWKV,5074,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
14,oobabooga/text-generation-webui,5376,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, OPT, and GALACTICA.",2022-12-21
15,LAION-AI/Open-Assistant,20458,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
16,svc-develop-team/so-vits-svc,3218,Python,SoftVC VITS Singing Voice Conversion,2023-03-10
17,openai/evals,7590,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
18,ggerganov/llama.cpp,19279,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
19,twitter/the-algorithm,48361,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
20,microsoft/semantic-kernel,4095,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
21,josStorer/chatGPTBox,5093,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
22,Leizhenpeng/feishu-chatgpt,2846,Go,🎒飞书  ×（GPT-3.5 + DALL·E + Whisper）=  飞一般的工作体验  🚀 语音对话、角色扮演、多话题讨论、图片创作、表格分析、文档导出 🚀,2023-02-07
23,Torantulino/Auto-GPT,8516,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
24,lm-sys/FastChat,7328,Python,"The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""",2023-03-19
25,google/comprehensive-rust,11180,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
26,Bin-Huang/chatbox,6235,TypeScript,"A desktop app for ChatGPT API (OpenAI API) that supports Windows, Mac & Linux. 开源的ChatGPT桌面应用，下载安装包直接运行，prompt 开发神器，Window、Mac、Linux全平台支持。 ",2023-03-06
27,mckaywrigley/chatbot-ui,8269,TypeScript,An open source ChatGPT UI.,2023-03-11
28,tloen/alpaca-lora,8364,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
29,mouredev/retos-programacion-2023,2001,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
30,Chanzhaoyu/chatgpt-web,14560,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
31,mckaywrigley/ai-code-translator,1726,TypeScript,Use AI to translate code from one language to another.,2023-03-31
32,di-sukharev/opencommit,2570,TypeScript,GPT CLI to auto-generate impressive commits in 1 second 🤯🔫,2023-03-06
33,ztjhz/BetterChatGPT,2086,TypeScript,Play and chat smarter with Better ChatGPT - an amazing open-source web app with a better UI for exploring OpenAI's ChatGPT API! (Website + Windows + MacOS + Linux),2023-03-03
34,mayooear/gpt4-pdf-chatbot-langchain,5709,TypeScript,GPT4 & LangChain Chatbot for large PDF docs,2023-03-17
35,immersive-translate/immersive-translate,5179,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
36,openai/chatgpt-retrieval-plugin,12892,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
37,acheong08/ChatGPT,23134,Python,Reverse engineered ChatGPT API,2022-12-03
38,nomic-ai/gpt4all,20655,Python,"gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue",2023-03-27
39,godly-devotion/MochiDiffusion,3489,Swift,Run Stable Diffusion on Mac natively,2022-12-15
40,xx025/carrot,6966,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
41,microsoft/JARVIS,6585,Python,"JARVIS, a system to connect LLMs with ML community",2023-03-30
42,twitter/the-algorithm-ml,7694,Python,Source code for Twitter's Recommendation Algorithm,2023-03-27
43,waylaidwanderer/node-chatgpt-api,2941,JavaScript,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
44,microsoft/visual-chatgpt,29212,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
45,lss233/chatgpt-mirai-qq-bot,3880,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
46,hahahumble/speechgpt,1607,TypeScript,SpeechGPT is a web application that enables you to converse with ChatGPT.,2023-03-28
47,localsend/localsend,9762,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
48,dair-ai/Prompt-Engineering-Guide,21363,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
