,full_name,stargazers_count,language,description,created_at
0,yetone/openai-translator,13675,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
1,binary-husky/chatgpt_academic,21383,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持自定义函数插件，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python/C++/Go项目树剖析功能/项目源代码自译解能力，新增PDF和Word文献批量总结功能,2023-03-20
2,invoke-ai/InvokeAI,12772,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
3,charliermarsh/ruff,11483,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
4,huggingface/diffusers,12846,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
5,Yidadaa/ChatGPT-Next-Web,11725,TypeScript, One-Click to deploy your own ChatGPT web UI. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
6,Stability-AI/stablediffusion,17348,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
7,LAION-AI/Open-Assistant,20458,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
8,hwchase17/langchain,20773,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
9,ggerganov/llama.cpp,19279,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
10,twitter/the-algorithm,48361,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
11,jerryjliu/llama_index,10836,Python,LlamaIndex (GPT Index) is a project that provides a central interface to connect your LLM's with external data.,2022-11-02
12,google/comprehensive-rust,11180,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
13,Chanzhaoyu/chatgpt-web,14560,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
14,openai/chatgpt-retrieval-plugin,12892,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
15,acheong08/ChatGPT,23134,Python,Reverse engineered ChatGPT API,2022-12-03
16,geekan/HowToLiveLonger,22443,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
17,terrastruct/d2,12240,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
18,toeverything/AFFiNE,14030,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
19,Grasscutters/Grasscutter,12885,Java,A server software reimplementation for a certain anime game.,2022-04-17
20,nomic-ai/gpt4all,20655,Python,"gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue",2023-03-27
21,microsoft/visual-chatgpt,29212,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
22,dair-ai/Prompt-Engineering-Guide,21363,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
23,AUTOMATIC1111/stable-diffusion-webui,58700,Python,Stable Diffusion web UI,2022-08-22
24,ggerganov/whisper.cpp,14536,C,Port of OpenAI's Whisper model in C/C++,2022-09-25
