,full_name,stargazers_count,language,description,created_at
0,carsonbrut/ElysiumCheat-FREE-Call-of-Duty-Warzone-2-Hack-ESP-Norecoil-Unlock-Tool,385,,,2023-03-18
1,carsonbrut/ElysiumCheat-FREE-SEA-OF-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT,385,,,2023-03-18
2,carsonbrut/ElysiumCheat-FREE-UNDETECTED-BEST-R6-Siege-Cheat-Free-Download-2023,385,,,2023-03-18
3,carsonbrut/ElysiumCheat-FREE-LEAGUE-OF-LEGENDS-HACK-2023-SCRIPT-FOR-LoL,385,,,2023-03-18
4,carsonbrut/ElysiumCheat-FREE-Genshin-Impact-HACK-PC-UNDETECTED-ESP-Autofarm-cheat-2023,385,,,2023-03-18
5,carsonbrut/ElysiumCheat-FREE-RUST-NEW-CHEAT-2023-ESP-AIMBOT-UNDETECTED-FREE,385,,,2023-03-18
6,carsonbrut/ElysiumCheat-FREE-FORTNITE-HACK-CHEAT-AIM-ESP-UNDETECTED-SOFT-AIM-2023,385,,,2023-03-18
7,carsonbrut/ElysiumCheat-FREE-Hack-for-CS-GO-LEGITBOT-ESP-AIM,385,,,2023-03-18
8,carsonbrut/ElysiumCheat-FREE-EFT-HACK-ESCAPE-FROM-TARKOV-HACK-CHEATS-AIMBOT-ESP-LOOT-UNDETECTED,385,,,2023-03-18
9,carsonbrut/ElysiumCheat-FREE-Apex-legend-Hack-Aim-Esp-Wallhack-NoRecoil-Misc,385,,,2023-03-18
10,carsonbrut/ElysiumCheat-FREE-Hack-for-DayZ-AIM-ESP-LOOT-MISC-2023,385,,,2023-03-18
11,cocktailpeanut/dalai,2249,JavaScript,The simplest way to run LLaMA on your local machine,2023-03-12
12,tloen/alpaca-lora,1978,Jupyter Notebook,Instruct-tuning LLaMA on consumer hardware,2023-03-13
13,carsonbrut/ElysiumCheat-Free-Premium-Dota-2-SkinChanger-Cheats-FREE-Dota-2-SkinChanger,387,,,2023-03-18
14,carsonbrut/ElysiumCheat-Cheat-Deadside-Silent-Aim-ESP-Misc-SPOOFER,387,,,2023-03-18
15,carsonbrut/ElysiumCheat-Dead-by-Daylight-Mod-Menu-ESP-UNLOCK-ALL-More,387,,,2023-03-18
16,carsonbrut/ElysiumCheat-Hack-for-DayZ-AIM-ESP-LOOT-MISC-2023,387,,,2023-03-18
17,carsonbrut/ElysiumCheat-Hack-for-CS-GO-LEGITBOT-ESP-AIM,387,,,2023-03-18
18,carsonbrut/ElysiumCheat-CRACK-HACK-for-Sandstorm-Magic-Aim-Silent-Aim-Visuals-Misc-UNDETECTED,387,,,2023-03-18
19,carsonbrut/ElysiumCheat-Exception-HWID-Spoofer-BE-EAC-Vanguard,387,,,2023-03-18
20,carsonbrut/ElysiumCheat-RUST-NEW-CHEAT-2023-ESP-AIMBOT-UNDETECTED-FREE,387,,,2023-03-18
21,carsonbrut/ElysiumCheat-CRACK-HACK-for-Hell-Let-Loose-Magic-Aimbot-WH-Visuals-Misc-RADAR-UNDETECTED,387,,,2023-03-18
22,carsonbrut/ElysiumCheat-CRACK-HACK-for-Rogue-Company-Magic-Aim-Silent-Aim-Visuals-Misc-UNDETECTED,387,,,2023-03-18
23,carsonbrut/ElysiumCheat-CRACK-MIDNIGHT-cheat-for-GTA-5-Online-Teleport-and-Interaction-with-the-World-Griff,387,,,2023-03-18
24,carsonbrut/ElysiumCheat-Cheat-for-WAR-THUNDER-ARCADE-AIM-ESP-MISC,387,,,2023-03-18
25,carsonbrut/ElysiumCheat-SEA-OF-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT,387,,,2023-03-18
26,carsonbrut/ElysiumCheat-CRACK-HACK-for-Rocket-League-Aimbot-ESP-Spoofer-Script-UNDETECTED,387,,,2023-03-18
27,carsonbrut/ElysiumCheat-VALORANT-HACK-AIMBOT-ESP-MORE-Valorant-Cheat-2023-Best-VALORANT-SKINCHANGER,387,,,2023-03-18
28,carsonbrut/ElysiumCheat-Genshin-Impact-HACK-PC-UNDETECTED-ESP-Autofarm-cheat-2023,387,,,2023-03-18
29,carsonbrut/ElysiumCheat-Lost-light-Aim-Esp-Speedhack-Fly-hack-,387,,,2023-03-18
