,full_name,stargazers_count,language,description,created_at
0,dair-ai/Prompt-Engineering-Guide,12339,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
1,ServiceWeaver/weaver,2305,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
2,shadcn/ui,8753,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
3,yetone/openai-translator,2446,TypeScript,基于 ChatGPT API 的划词翻译 Chrome 插件,2023-03-04
4,yihong0618/bilingual_book_maker,3213,Python,Make bilingual epub books Using AI translate,2023-03-02
5,LAION-AI/Open-Assistant,18151,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
6,tiann/KernelSU,1705,C,A Kernel based root solution for Android,2022-12-09
7,total-typescript/ts-reset,4682,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
8,waylaidwanderer/node-chatgpt-api,1981,JavaScript,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
9,reorx/awesome-chatgpt-api,2156,,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
10,Nutlope/restorePhotos,2490,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
11,Chanzhaoyu/chatgpt-web,4897,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
12,transitive-bullshit/chatgpt-api,10579,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
13,ddiu8081/chatgpt-demo,3637,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
14,Nutlope/roomGPT,4332,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
15,acheong08/ChatGPT,20326,Python,Reverse engineered ChatGPT API,2022-12-03
16,wong2/chatgpt-google-extension,11421,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
17,humanloop/awesome-chatgpt,5638,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
18,BlinkDL/ChatRWKV,3084,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
