,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4889,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,shadcn/ui,3612,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
2,LazyVim/LazyVim,2429,Lua,Neovim config for the lazy,2022-12-30
3,ai-collection/ai-collection,1769,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
4,wong2/chat-gpt-google-extension,8826,SCSS,A browser extension that enhance search engines with ChatGPT,2022-12-04
5,xiaye13579/BBLL,2011,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
6,google/comprehensive-rust,8270,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
7,sourcegraph/conc,4836,Go,Better structured concurrency for go,2023-01-02
8,danielgross/whatsapp-gpt,2154,Go,,2022-12-02
9,timothybrooks/instruct-pix2pix,2491,Python,,2023-01-09
10,humanloop/awesome-chatgpt,4320,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
11,dair-ai/Prompt-Engineering-Guide,1607,,:octopus: Guide and resources for prompt engineering,2022-12-16
12,acheong08/ChatGPT,10048,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
13,lencx/ChatGPT,6149,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
14,f/awesome-chatgpt-prompts,18192,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
15,google-research/tuning_playbook,11151,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
16,karpathy/nanoGPT,9623,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
17,gluon-framework/gluon,2372,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
18,steven-tey/precedent,1718,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
19,transitive-bullshit/chatgpt-api,5675,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
20,midudev/kings-league-project,1510,JavaScript,API y website de la Kings League Infojobs por temas didácticos,2023-01-03
21,iway1/react-ts-form,1642,TypeScript,,2022-12-25
22,hiifeng/V2ray-for-Doprax,2046,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
23,m1guelpf/chatgpt-telegram,2462,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
24,lucidrains/PaLM-rlhf-pytorch,4589,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
25,amitshekhariitbhu/go-backend-clean-architecture,1782,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
26,gragland/chatgpt-chrome-extension,1712,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
27,shinework/photoshot,1596,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
28,dair-ai/ML-Papers-Explained,1787,,Explanation to key concepts in ML,2023-01-12
29,mpociot/chatgpt-vscode,2848,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
30,fuergaosi233/wechat-chatgpt,5411,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
31,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
32,rawandahmad698/PyChatGPT,2824,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
33,openai/point-e,4072,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
34,JusticeRage/Gepetto,1798,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
