,full_name,stargazers_count,language,description,created_at
0,twitter/the-algorithm,40887,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
1,Chanzhaoyu/chatgpt-web,13861,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
2,ggerganov/llama.cpp,18266,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
3,LAION-AI/Open-Assistant,20313,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
4,t3-oss/create-t3-app,16051,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
5,hwchase17/langchain,19517,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
6,huggingface/diffusers,12700,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
7,google/comprehensive-rust,11158,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
8,shadcn/ui,10301,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
9,THUDM/ChatGLM-6B,12287,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
10,toeverything/AFFiNE,14001,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
11,f/awesome-chatgpt-prompts,59018,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
12,jerryjliu/llama_index,10365,Python,LlamaIndex (GPT Index) is a project that provides a central interface to connect your LLM's with external data.,2022-11-02
13,nomic-ai/gpt4all,18088,Python,"gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue",2023-03-27
14,acheong08/ChatGPT,22954,Python,Reverse engineered ChatGPT API,2022-12-03
15,dair-ai/Prompt-Engineering-Guide,20349,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
16,openai/chatgpt-retrieval-plugin,12517,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
17,invoke-ai/InvokeAI,12683,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
18,charliermarsh/ruff,11413,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
19,terrastruct/d2,11694,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
20,AUTOMATIC1111/stable-diffusion-webui,57683,Python,Stable Diffusion web UI,2022-08-22
21,Grasscutters/Grasscutter,12868,Java,A server software reimplementation for a certain anime game.,2022-04-17
22,binary-husky/chatgpt_academic,19152,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
23,motion-canvas/motion-canvas,10900,TypeScript,Visualize Complex Ideas Programmatically,2022-08-03
24,transitive-bullshit/chatgpt-api,12348,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
25,base-org/node,23632,Shell,Everything required to run your own Base node,2023-02-01
26,yetone/openai-translator,13404,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
27,PlexPt/awesome-chatgpt-prompts-zh,26755,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
28,Stability-AI/stablediffusion,17028,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
29,openai/whisper,31047,Python,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
30,facebookresearch/llama,15907,Python,Inference code for LLaMA models,2023-02-14
31,getcursor/cursor,11883,TypeScript,An editor made for programming with AI 🤖,2023-03-12
32,ggerganov/whisper.cpp,14276,C,Port of OpenAI's Whisper model in C/C++,2022-09-25
33,fuergaosi233/wechat-chatgpt,10774,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
34,tatsu-lab/stanford_alpaca,17841,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
35,lencx/ChatGPT,29096,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
36,CompVis/stable-diffusion,49065,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
37,charmbracelet/gum,12758,Go,A tool for glamorous shell scripts 🎀,2022-06-10
38,charmbracelet/vhs,10106,Go,Your CLI home video recorder 📼,2022-07-19
39,pocketbase/pocketbase,22218,Go,Open Source realtime backend in 1 file,2022-07-05
40,WeNeedHome/SummaryOfLoanSuspension,20254,HTML,全国各省市停贷通知汇总,2022-07-12
41,android/nowinandroid,10652,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,2022-04-19
42,mouredev/Hello-Python,10734,Python,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. Más de 30 clases, 25 horas en vídeo, código y grupo de chat. Desde sus fundamentos hasta la creación de un API Backend con base de datos y más...",2022-08-03
43,microsoft/visual-chatgpt,28716,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
44,upscayl/upscayl,11026,TypeScript,"🆙 Upscayl - Free and Open Source AI Image Upscaler for Linux, MacOS and Windows built with Linux-First philosophy.",2022-07-30
45,NVIDIA/open-gpu-kernel-modules,12980,C,NVIDIA Linux open GPU kernel module source,2022-05-02
46,fathyb/carbonyl,11950,Rust,Chromium running inside your terminal,2023-01-20
47,karpathy/nanoGPT,16797,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
48,lllyasviel/ControlNet,15913,Python,Let us control diffusion models!,2023-02-01
49,InterviewReady/system-design-resources,10059,,These are the best resources for System Design on the Internet,2022-05-19
50,fauxpilot/fauxpilot,10601,Python,FauxPilot - an open-source alternative to GitHub Copilot server,2022-08-03
51,tw93/Pake,13075,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
52,karanpratapsingh/system-design,15084,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
53,bloomberg/memray,10326,Python,Memray is a memory profiler for Python,2022-04-08
54,google-research/tuning_playbook,17853,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
55,sismo-core/sismo-protocol,16148,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
56,wong2/chatgpt-google-extension,12634,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
57,atelier-anchor/smiley-sans,10776,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
58,The-Run-Philosophy-Organization/run,25526,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
59,geekan/HowToLiveLonger,22428,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
