,full_name,stargazers_count,language,description,created_at
0,LazyVim/LazyVim,2631,Lua,Neovim config for the lazy,2022-12-30
1,LAION-AI/Open-Assistant,5104,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,google/comprehensive-rust,8481,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
3,lencx/ChatGPT,6281,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
4,f/awesome-chatgpt-prompts,18404,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
5,shadcn/ui,4866,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
6,gluon-framework/gluon,2379,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
7,acheong08/ChatGPT,10102,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
8,timothybrooks/instruct-pix2pix,2575,Python,,2023-01-09
9,lucidrains/PaLM-rlhf-pytorch,4636,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
10,wong2/chat-gpt-google-extension,8854,SCSS,A browser extension that enhance search engines with ChatGPT,2022-12-04
11,ai-collection/ai-collection,1791,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
12,calistus-igwilo/nitda-blockchain-scholarship,3048,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
13,xiaye13579/BBLL,2080,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
14,sourcegraph/conc,4854,Go,Better structured concurrency for go,2023-01-02
15,danielgross/whatsapp-gpt,2162,Go,,2022-12-02
16,humanloop/awesome-chatgpt,4342,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
17,dair-ai/Prompt-Engineering-Guide,1655,,:octopus: Guide and resources for prompt engineering,2022-12-16
18,google-research/tuning_playbook,11523,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
19,karpathy/nanoGPT,9739,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
20,steven-tey/precedent,1730,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
21,transitive-bullshit/chatgpt-api,5704,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
22,midudev/kings-league-project,1513,JavaScript,API y website de la Kings League Infojobs por temas didácticos,2023-01-03
23,iway1/react-ts-form,1648,TypeScript,,2022-12-25
24,hiifeng/V2ray-for-Doprax,2187,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
25,m1guelpf/chatgpt-telegram,2474,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
26,amitshekhariitbhu/go-backend-clean-architecture,1784,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
27,gragland/chatgpt-chrome-extension,1719,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
28,shinework/photoshot,1600,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
29,dair-ai/ML-Papers-Explained,1894,,Explanation to key concepts in ML,2023-01-12
30,mpociot/chatgpt-vscode,2864,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
31,fuergaosi233/wechat-chatgpt,5429,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
32,rawandahmad698/PyChatGPT,2835,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
33,openai/point-e,4077,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
34,JusticeRage/Gepetto,1799,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
