,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,15831,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,google/comprehensive-rust,9079,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
2,jerryjliu/gpt_index,3863,Python,GPT Index is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
3,openblocks-dev/openblocks,4117,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
4,techiescamp/kubernetes-learning-path,4509,,A roadmap to learn Kubernetes from scratch (Beginner to Advanced level),2022-11-16
5,google/osv-scanner,4504,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
6,acheong08/ChatGPT,16782,Python,Reverse engineered ChatGPT API,2022-12-03
7,hiifeng/V2ray-for-Doprax,4387,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
8,f/awesome-chatgpt-prompts,27106,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
9,jart/blink,4812,C,tiniest x86-64-linux emulator,2022-11-03
10,humanloop/awesome-chatgpt,5041,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
11,localsend/localsend,5905,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
12,transitive-bullshit/chatgpt-api,8545,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
13,karpathy/nanoGPT,13022,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
14,fathyb/carbonyl,10933,Rust,Chromium running inside your terminal,2023-01-20
15,krahets/hello-algo,8062,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。",2022-11-04
16,lucidrains/PaLM-rlhf-pytorch,5269,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
17,folke/lazy.nvim,3056,Lua,💤 A modern plugin manager for Neovim,2022-11-20
18,lencx/ChatGPT,14944,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
19,fuergaosi233/wechat-chatgpt,8037,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
20,shadcn/ui,8188,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
21,LazyVim/LazyVim,3375,Lua,Neovim config for the lazy,2022-12-30
22,apple/ml-stable-diffusion,5381,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
23,dair-ai/Prompt-Engineering-Guide,3041,,":octopus: Guides, papers, and resources for prompt engineering",2022-12-16
24,PlexPt/awesome-chatgpt-prompts-zh,7105,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
25,wong2/chatgpt-google-extension,10271,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
26,sourcegraph/conc,5873,Go,Better structured concurrency for go,2023-01-02
27,openai/point-e,4297,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
28,timothybrooks/instruct-pix2pix,3447,Python,,2023-01-09
29,google-research/tuning_playbook,15798,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
30,book-searcher-org/book-searcher,4922,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
31,Stability-AI/stablediffusion,11350,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
32,atelier-anchor/smiley-sans,10140,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
33,vincelwt/chatgpt-mac,3889,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
34,calistus-igwilo/nitda-blockchain-scholarship,3055,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
35,mpociot/chatgpt-vscode,3398,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
36,rawandahmad698/PyChatGPT,3364,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
