,full_name,stargazers_count,language,description,created_at
0,sismo-core/sismo-protocol,15398,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
1,f/awesome-chatgpt-prompts,15630,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
2,t3-oss/create-t3-app,13207,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
3,lensterxyz/lenster,11980,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
4,toeverything/AFFiNE,12260,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
5,AUTOMATIC1111/stable-diffusion-webui,28577,Python,Stable Diffusion web UI,2022-08-22
6,CodeEditApp/CodeEdit,16233,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
7,AykutSarac/jsoncrack.com,21492,TypeScript,"🔮 Seamlessly visualize your JSON data instantly into graphs; paste, import or fetch!",2022-01-30
8,pocketbase/pocketbase,19837,Go,Open Source realtime backend in 1 file,2022-07-05
9,Grasscutters/Grasscutter,12242,Java,A server software reimplementation for a certain anime game.,2022-04-17
10,NVlabs/instant-ngp,10767,Cuda,Instant neural graphics primitives: lightning fast NeRF and more,2022-01-05
11,openai/whisper,21057,Jupyter Notebook,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
12,charmbracelet/gum,11834,Go,A tool for glamorous shell scripts 🎀,2022-06-10
13,pyscript/pyscript,15293,Python,Home Page: https://pyscript.net  Examples: https://pyscript.net/examples,2022-02-21
14,karanpratapsingh/system-design,14242,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
15,WeNeedHome/SummaryOfLoanSuspension,20338,HTML,全国各省市停贷通知汇总,2022-07-12
16,CompVis/stable-diffusion,39303,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
17,NVIDIA/open-gpu-kernel-modules,12820,C,NVIDIA Linux open GPU kernel module source,2022-05-02
18,The-Run-Philosophy-Organization/run,24898,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
19,geekan/HowToLiveLonger,20110,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
