,full_name,stargazers_count,language,description,created_at
0,jerryjliu/gpt_index,3084,Python,GPT Index is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
1,LAION-AI/Open-Assistant,6673,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,transitive-bullshit/chatgpt-api,6144,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
3,jart/blink,4152,C,tiniest x86-64-linux emulator,2022-11-03
4,wong2/chatgpt-google-extension,9072,SCSS,A browser extension that enhance search engines with ChatGPT,2022-12-04
5,krahets/hello-algo,7176,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift 等语言。",2022-11-04
6,f/awesome-chatgpt-prompts,19846,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
7,google/osv-scanner,4390,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
8,acheong08/ChatGPT,10873,Python,Real browserless ChatGPT library and command line tool. Using official API,2022-12-03
9,localsend/localsend,4482,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
10,google/comprehensive-rust,8856,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
11,fathyb/carbonyl,8481,Rust,Chromium running inside your terminal,2023-01-20
12,lencx/ChatGPT,8142,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
13,humanloop/awesome-chatgpt,4470,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
14,shadcn/ui,7143,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
15,atelier-anchor/smiley-sans,9884,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
16,openblocks-dev/openblocks,4045,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
17,karpathy/nanoGPT,11036,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
18,apple/ml-stable-diffusion,5174,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
19,timothybrooks/instruct-pix2pix,3015,Python,,2023-01-09
20,fuergaosi233/wechat-chatgpt,5742,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
21,vincelwt/chatgpt-mac,3269,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
22,sourcegraph/conc,5281,Go,Better structured concurrency for go,2023-01-02
23,book-searcher-org/book-searcher,4803,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
24,google-research/tuning_playbook,13688,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
25,lucidrains/PaLM-rlhf-pytorch,4831,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
26,calistus-igwilo/nitda-blockchain-scholarship,3049,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
27,Stability-AI/stablediffusion,10616,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
28,mpociot/chatgpt-vscode,3090,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
29,rawandahmad698/PyChatGPT,3041,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
30,openai/point-e,4143,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
