,full_name,stargazers_count,language,description,created_at
0,gluon-framework/gluon,2454,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
1,Mokshit06/typewind,1529,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
2,LAION-AI/Open-Assistant,6673,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,transitive-bullshit/chatgpt-api,6144,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
4,wong2/chatgpt-google-extension,9072,SCSS,A browser extension that enhance search engines with ChatGPT,2022-12-04
5,ai-collection/ai-collection,1948,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
6,f/awesome-chatgpt-prompts,19846,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
7,acheong08/ChatGPT,10873,Python,Real browserless ChatGPT library and command line tool. Using official API,2022-12-03
8,dair-ai/Prompt-Engineering-Guide,1803,,:octopus: Guide and resources for prompt engineering,2022-12-16
9,localsend/localsend,4482,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
10,TheAppleTucker/backend-GPT,2310,JavaScript,,2023-01-21
11,google/comprehensive-rust,8856,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
12,fathyb/carbonyl,8481,Rust,Chromium running inside your terminal,2023-01-20
13,lencx/ChatGPT,8142,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
14,humanloop/awesome-chatgpt,4470,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
15,shadcn/ui,7143,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
16,steven-tey/precedent,1848,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
17,hiifeng/V2ray-for-Doprax,2889,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
18,AzeemIdrisi/PhoneSploit-Pro,2231,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
19,karpathy/nanoGPT,11036,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
20,Nutlope/restorePhotos,1680,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
21,timothybrooks/instruct-pix2pix,3015,Python,,2023-01-09
22,LazyVim/LazyVim,2982,Lua,Neovim config for the lazy,2022-12-30
23,danielgross/whatsapp-gpt,2297,Go,,2022-12-02
24,fuergaosi233/wechat-chatgpt,5742,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
25,iway1/react-ts-form,1673,TypeScript,,2022-12-25
26,dair-ai/ML-Papers-Explained,2642,,Explanation to key concepts in ML,2023-01-12
27,sourcegraph/conc,5281,Go,Better structured concurrency for go,2023-01-02
28,google-research/tuning_playbook,13688,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
29,xiaye13579/BBLL,2498,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
30,lucidrains/PaLM-rlhf-pytorch,4831,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
31,calistus-igwilo/nitda-blockchain-scholarship,3049,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
32,midudev/kings-league-project,1516,JavaScript,API y website de la Kings League Infojobs por temas didácticos,2023-01-03
33,m1guelpf/chatgpt-telegram,2571,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
34,amitshekhariitbhu/go-backend-clean-architecture,1830,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
35,gragland/chatgpt-chrome-extension,1785,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
36,shinework/photoshot,1629,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
37,mpociot/chatgpt-vscode,3090,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
38,rawandahmad698/PyChatGPT,3041,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
39,openai/point-e,4143,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
40,JusticeRage/Gepetto,1811,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
