,full_name,stargazers_count,language,description,created_at
0,lss233/chatgpt-mirai-qq-bot,1983,Python,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、新版 Bing，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）,2022-12-05
1,ddiu8081/chatgpt-demo,3363,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
2,Chanzhaoyu/chatgpt-web,4521,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
3,mouredev/retos-programacion-2023,1656,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
4,emilkowalski/sonner,1928,TypeScript,An opinionated toast component for React.,2023-02-23
5,cloudflare/wildebeest,1792,TypeScript,Wildebeest is an ActivityPub and Mastodon-compatible server,2022-12-21
6,transitive-bullshit/chatgpt-api,10467,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
7,LAION-AI/Open-Assistant,18059,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
8,ServiceWeaver/weaver,1974,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
9,yihong0618/bilingual_book_maker,2959,Python,Make bilingual epub books Using AI translate,2023-03-02
10,PlexPt/awesome-chatgpt-prompts-zh,12243,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
11,acheong08/ChatGPT,20201,Python,Reverse engineered ChatGPT API,2022-12-03
12,immersive-translate/immersive-translate,3366,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
13,yetone/bob-plugin-openai-translator,2673,JavaScript,基于 ChatGPT API 的文本翻译、文本润色、语法纠错 Bob 插件，让我们一起迎接不需要巴别塔的新时代！,2023-02-19
14,shobrook/adrenaline,1675,JavaScript,An AI-powered debugger,2022-12-07
15,dair-ai/Prompt-Engineering-Guide,12092,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
16,Nutlope/roomGPT,3829,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
17,yetone/openai-translator,1551,TypeScript,基于 ChatGPT API 的划词翻译 Chrome 插件,2023-03-04
18,reorx/awesome-chatgpt-api,1753,,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
19,BlinkDL/ChatRWKV,3058,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
20,karpathy/nanoGPT,14407,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
21,FMInference/FlexGen,6337,Python,Throughput-oriented systems for large language models on commodity GPUs.,2023-02-15
22,Mikubill/sd-webui-controlnet,4157,Python,WebUI extension for ControlNet,2023-02-12
23,google/comprehensive-rust,10548,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
24,Nutlope/aicommits,3479,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
25,mouredev/hello-git,1985,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
26,mukulpatnaik/researchgpt,1661,Python,An open-source LLM based research assistant that allows you to have a conversation with a research paper,2023-02-01
27,arc53/DocsGPT,3004,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
28,mmabrouk/chatgpt-wrapper,2125,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
29,iway1/react-ts-form,1759,TypeScript,,2022-12-25
30,localsend/localsend,8340,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
31,guaguaguaxia/weekly_report,2467,CSS,,2023-02-09
32,Haxxnet/Compose-Examples,2810,,Various Docker Compose examples of selfhosted FOSS and proprietary projects.,2023-02-13
33,waylaidwanderer/node-chatgpt-api,1953,JavaScript,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
34,youshandefeiyang/IPTV,2415,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
35,facebookresearch/llama,8208,Python,Inference code for LLaMA models,2023-02-14
36,activepieces/activepieces,1522,TypeScript,No-code Business Automation Tool. An open source alternative to Zapier.,2022-12-03
37,JusticeRage/Gepetto,1941,Python,IDA plugin which queries OpenAI's gpt-3.5-turbo language model to speed up reverse-engineering,2022-12-04
38,total-typescript/ts-reset,4653,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
39,AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,1887,JavaScript,A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using Automatic1111-sd-webui as a backend. ,2022-12-20
40,Nutlope/restorePhotos,2462,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
41,natemoo-re/clack,3131,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
42,humanloop/awesome-chatgpt,5579,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
43,Kanaries/pygwalker,4264,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
44,AmbientRun/Ambient,2716,Rust,The multiplayer game engine,2022-12-19
45,mrsked/mrsk,3120,Ruby,Deploy web apps anywhere.,2023-01-07
46,askrella/whatsapp-chatgpt,1966,TypeScript,ChatGPT + DALL-E + WhatsApp = AI Assistant :rocket: :robot:,2022-12-08
47,hiifeng/V2ray-for-Doprax,5654,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
48,m-bain/whisperX,1853,Python,WhisperX:  Automatic Speech Recognition with Word-level Timestamps (& Diarization),2022-12-09
49,tiann/KernelSU,1694,C,A Kernel based root solution for Android,2022-12-09
50,lucidrains/musiclm-pytorch,1649,Python,"Implementation of MusicLM, Google's new SOTA model for music generation using attention networks, in Pytorch",2023-01-27
51,mjl-/mox,2366,Go,modern full-featured open source secure mail server for low-maintenance self-hosted email,2023-01-30
52,lencx/ChatGPT,20056,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
