,full_name,stargazers_count,language,description,created_at
0,ddiu8081/chatgpt-demo,3363,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
1,Chanzhaoyu/chatgpt-web,4521,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
2,transitive-bullshit/chatgpt-api,10467,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
3,LAION-AI/Open-Assistant,18059,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
4,PlexPt/awesome-chatgpt-prompts-zh,12243,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
5,acheong08/ChatGPT,20201,Python,Reverse engineered ChatGPT API,2022-12-03
6,immersive-translate/immersive-translate,3366,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
7,dair-ai/Prompt-Engineering-Guide,12092,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
8,Nutlope/roomGPT,3829,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
9,BlinkDL/ChatRWKV,3058,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
10,karpathy/nanoGPT,14407,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
11,FMInference/FlexGen,6337,Python,Throughput-oriented systems for large language models on commodity GPUs.,2023-02-15
12,Mikubill/sd-webui-controlnet,4157,Python,WebUI extension for ControlNet,2023-02-12
13,google/comprehensive-rust,10548,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
14,Nutlope/aicommits,3479,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
15,arc53/DocsGPT,3004,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
16,localsend/localsend,8340,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
17,facebookresearch/llama,8207,Python,Inference code for LLaMA models,2023-02-14
18,total-typescript/ts-reset,4653,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
19,natemoo-re/clack,3131,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
20,humanloop/awesome-chatgpt,5579,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
21,Kanaries/pygwalker,4264,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
22,mrsked/mrsk,3120,Ruby,Deploy web apps anywhere.,2023-01-07
23,hiifeng/V2ray-for-Doprax,5654,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
24,lencx/ChatGPT,20056,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
25,LazyVim/LazyVim,4090,Lua,Neovim config for the lazy,2022-12-30
26,m1guelpf/chatgpt-telegram,3244,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
27,lllyasviel/ControlNet,12015,Python,Let us control diffusion models!,2023-02-01
28,f/awesome-chatgpt-prompts,38485,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
29,DvorakDwarf/Infinite-Storage-Glitch,8365,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
30,memochou1993/gpt-ai-assistant,3800,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
31,lucidrains/PaLM-rlhf-pytorch,5573,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
32,shadcn/ui,8726,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
33,xiaye13579/BBLL,3376,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
34,sourcegraph/conc,6220,Go,Better structured concurrency for go,2023-01-02
35,fuergaosi233/wechat-chatgpt,8973,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
36,AutumnWhj/ChatGPT-wechat-bot,3081,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
37,dair-ai/ML-Papers-Explained,3160,,Explanation to key concepts in ML,2023-01-12
38,google-research/tuning_playbook,17034,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
39,wong2/chatgpt-google-extension,11374,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
40,fathyb/carbonyl,11521,Rust,Chromium running inside your terminal,2023-01-20
41,mpociot/chatgpt-vscode,3634,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
42,openai/point-e,4550,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
43,timothybrooks/instruct-pix2pix,3666,Python,,2023-01-09
44,calistus-igwilo/nitda-blockchain-scholarship,3062,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
45,rawandahmad698/PyChatGPT,3616,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
