,full_name,stargazers_count,language,description,created_at
0,keijiro/AIShader,506,C#,ChatGPT-powered shader generator for Unity,2023-03-05
1,ddiu8081/chatgpt-demo,3363,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
2,TBXark/ChatGPT-Telegram-Workers,636,JavaScript,Deploy your own Telegram ChatGPT bot on Cloudflare Workers with ease.,2023-03-03
3,dymins2k4/NcCrack-Lost-light-Aim-Esp,1022,,,2023-03-07
4,dymins2k4/NcCrack-FIFA-2023-HACK,1022,,,2023-03-07
5,dymins2k4/NcCrack-Deadside-Silent-Aim-ESP,1022,,,2023-03-07
6,dymins2k4/NcCrack-Shatterline-HACK-AimBot-ESP-More,1022,,,2023-03-07
7,dymins2k4/NcCrack-LEAGUE-OF-LEGENDS-HACK-SCRIPT,1022,,,2023-03-07
8,dymins2k4/NcCrack-Warzone-2-Hack-ESP-Norecoil-UnlockALL,1022,,,2023-03-07
9,dymins2k4/NcCrack-HACK-SQUAD-Aimbot-Visuals,1022,,,2023-03-07
10,dymins2k4/NcCrack-Rocket-HACK-Aimbot-ESP-Script,1022,,,2023-03-07
11,dymins2k4/NcCrack-Dead-by-Daylight-ESP-UNLOCK-ALL,1022,,,2023-03-07
12,dymins2k4/NcCrack-Fallout-76-HACK-Aimbot-Infinite,1022,,,2023-03-07
13,dymins2k4/NcCrack-HWID-Spoofer-BE-EAC-Vanguard,1022,,,2023-03-07
14,dymins2k4/NcCrack-Warface-Aimbot-Skeleton,1022,,,2023-03-07
15,dymins2k4/NcCrack-Ready-or-Not-Aim-Misc,1022,,,2023-03-07
16,dymins2k4/NcCrack-Enlisted-Aimbot-Visuals,1022,,,2023-03-07
17,dymins2k4/NcCrack-DayZ-HACK-AIM-ESP,1022,,,2023-03-07
18,dymins2k4/NcCrack-Hell-Let-Loose-HACK-Aimbot-Visuals,1022,,,2023-03-07
19,dymins2k4/NcCrack-WAR-THUNDER-Hack-AIM-ESP,1022,,,2023-03-07
20,dymins2k4/NcCrack-ESCAPE-FROM-TARKOV-HACK-AIMBOT-ESP,1022,,,2023-03-07
21,dymins2k4/NcCrack-Rainbow-Six-Siege-HACK,1022,,,2023-03-07
22,dymins2k4/NcCrack-SEA-OF-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT,1022,,,2023-03-07
23,dymins2k4/NcCrack-CS-GO-HACK-ESP-AIM,1022,,,2023-03-07
24,dymins2k4/NcCrack-HACK-PUBG-AIM-ESP-LOOT-COLORS,1022,,,2023-03-07
25,dymins2k4/NcCrack-CRACK-MIDNIGHT-HACK-GTA-5-Teleport-Griff-More,1022,,,2023-03-07
26,dymins2k4/NcCrack-CoD-Vanguard-Aimbot-Esp,1022,,,2023-03-07
27,dymins2k4/NcCrack-Cod-Cold-War-Hack-Aim-More,1022,,,2023-03-07
28,GaiZhenbiao/ChuanhuChatGPT,884,Python,GUI for ChatGPT API,2023-03-02
