,full_name,stargazers_count,language,description,created_at
0,invoke-ai/InvokeAI,11538,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
1,transitive-bullshit/chatgpt-api,10467,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
2,LAION-AI/Open-Assistant,18059,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,toeverything/AFFiNE,13410,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
4,PlexPt/awesome-chatgpt-prompts-zh,12243,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
5,lensterxyz/lenster,15991,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
6,huggingface/diffusers,11366,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
7,acheong08/ChatGPT,20201,Python,Reverse engineered ChatGPT API,2022-12-03
8,terrastruct/d2,11214,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
9,dair-ai/Prompt-Engineering-Guide,12092,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
10,karpathy/nanoGPT,14407,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
11,CodeEditApp/CodeEdit,16954,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
12,AUTOMATIC1111/stable-diffusion-webui,44622,Python,Stable Diffusion web UI,2022-08-22
13,google/comprehensive-rust,10548,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
14,openai/whisper,26768,Jupyter Notebook,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
15,pocketbase/pocketbase,21580,Go,Open Source realtime backend in 1 file,2022-07-05
16,t3-oss/create-t3-app,15135,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
17,samber/lo,10233,Go,"💥  A Lodash-style Go library based on Go 1.18+ Generics (map, filter, contains, find...)",2022-03-02
18,charmbracelet/gum,12372,Go,A tool for glamorous shell scripts 🎀,2022-06-10
19,openai/openai-cookbook,16333,Jupyter Notebook,Examples and guides for using the OpenAI API,2022-03-11
20,bloomberg/memray,10219,Python,Memray is a memory profiler for Python,2022-04-08
21,tw93/Pake,11900,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
22,lencx/ChatGPT,20055,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
23,android/nowinandroid,10264,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,2022-04-19
24,lllyasviel/ControlNet,12015,Python,Let us control diffusion models!,2023-02-01
25,f/awesome-chatgpt-prompts,38485,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
26,CompVis/stable-diffusion,44604,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
27,sismo-core/sismo-protocol,16140,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
28,google-research/tuning_playbook,17034,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
29,wong2/chatgpt-google-extension,11374,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
30,NVIDIA/open-gpu-kernel-modules,12918,C,NVIDIA Linux open GPU kernel module source,2022-05-02
31,WeNeedHome/SummaryOfLoanSuspension,20277,HTML,全国各省市停贷通知汇总,2022-07-12
32,fathyb/carbonyl,11521,Rust,Chromium running inside your terminal,2023-01-20
33,Grasscutters/Grasscutter,12677,Java,A server software reimplementation for a certain anime game.,2022-04-17
34,Stability-AI/stablediffusion,13124,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
35,karanpratapsingh/system-design,14865,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
36,atelier-anchor/smiley-sans,10520,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
37,The-Run-Philosophy-Organization/run,25329,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
38,geekan/HowToLiveLonger,21883,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
