,full_name,stargazers_count,language,description,created_at
0,xx025/carrot,6342,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
1,GaiZhenbiao/ChuanhuChatGPT,7456,Python,GUI for ChatGPT API,2023-03-02
2,twitter/the-algorithm,22114,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
3,Yidadaa/ChatGPT-Next-Web,7181,TypeScript,一键拥有你自己的 ChatGPT 网页服务。 One-Click to deploy your own ChatGPT web UI.,2023-03-10
4,mckaywrigley/chatbot-ui,6746,TypeScript,An open source ChatGPT UI.,2023-03-11
5,Mikubill/sd-webui-controlnet,5723,Python,WebUI extension for ControlNet,2023-02-12
6,ggerganov/llama.cpp,16806,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
7,TheR1D/shell_gpt,3565,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
8,acheong08/EdgeGPT,4950,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
9,Bin-Huang/chatbox,4689,TypeScript,"A desktop app for ChatGPT API (OpenAI API) that supports Windows, Mac & Linux.  开源的ChatGPT桌面应用，prompt 开发神器，全平台支持，下载安装包就能用",2023-03-06
10,comfyanonymous/ComfyUI,4043,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
11,THUDM/ChatGLM-6B,11586,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
12,binary-husky/chatgpt_academic,16779,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
13,Chanzhaoyu/chatgpt-web,13161,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
14,josStorer/chatGPTBox,4619,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
15,shadcn/ui,10237,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
16,microsoft/semantic-kernel,3802,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
17,mayooear/gpt4-pdf-chatbot-langchain,4520,TypeScript,GPT4 & LangChain Chatbot for large PDF docs,2023-03-17
18,microsoft/visual-chatgpt,28081,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
19,dreamworksanimation/openmoonray,3566,CMake,,2023-03-14
20,nomic-ai/gpt4all,15359,Python,"gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue",2023-03-27
21,openai/evals,7272,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
22,tloen/alpaca-lora,7693,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
23,ServiceWeaver/weaver,3166,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
24,openai/chatgpt-retrieval-plugin,12152,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
25,togethercomputer/OpenChatKit,7046,Python,,2023-03-03
26,getcursor/cursor,11242,TypeScript,An editor made for programming with AI 🤖,2023-03-12
27,Haxxnet/Compose-Examples,3086,,Various Docker Compose examples of selfhosted FOSS and proprietary projects.,2023-02-13
28,madawei2699/myGPTReader,3053,Python,"myGPTReader is a bot on Slack that can read and summarize any webpage, documents including ebooks, or even videos from YouTube. It can communicate with you through voice.",2023-03-08
29,yihong0618/bilingual_book_maker,4849,Python,Make bilingual epub books Using AI translate,2023-03-02
30,base-org/node,22981,Shell,Everything required to run your own Base node,2023-02-01
31,arc53/DocsGPT,4123,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
32,Nutlope/aicommits,4645,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
33,kaixindelele/ChatPaper,6235,Python,Use ChatGPT to summarize the arXiv papers. 全流程加速科研，利用chatgpt进行论文总结+润色+审稿+审稿回复,2023-03-08
34,Kanaries/pygwalker,4802,Python,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
35,mrsked/mrsk,4800,Ruby,Deploy web apps anywhere.,2023-01-07
36,ddiu8081/chatgpt-demo,5774,TypeScript,A demo repo based on OpenAI API.,2023-03-02
37,chathub-dev/chathub,3465,TypeScript,All-in-one chatbot client,2023-03-04
38,databrickslabs/dolly,3780,Python,"Databricks’ Dolly, a large language model trained on the Databricks Machine Learning Platform",2023-03-24
39,natemoo-re/clack,3372,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
40,yetone/openai-translator,13109,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
41,BlinkDL/ChatRWKV,4814,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
42,total-typescript/ts-reset,5387,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
43,tatsu-lab/stanford_alpaca,17305,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
44,cocktailpeanut/dalai,8052,CSS,The simplest way to run LLaMA on your local machine,2023-03-12
45,facebookresearch/llama,15504,Python,Inference code for LLaMA models,2023-02-14
46,fathyb/carbonyl,11916,Rust,Chromium running inside your terminal,2023-01-20
47,Nutlope/roomGPT,6324,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
48,lllyasviel/ControlNet,15755,Python,Let us control diffusion models!,2023-02-01
49,reorx/awesome-chatgpt-api,3931,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
50,keijiro/AICommand,3012,C#,ChatGPT integration with Unity Editor,2023-03-18
51,davinci1010/pinduoduo_backdoor,4674,,拼多多apk内嵌提权代码，及动态下发dex分析,2023-03-07
52,FMInference/FlexGen,7604,Python,Running large language models on a single GPU for throughput-oriented scenarios.,2023-02-15
53,amazon-science/mm-cot,3166,Python,"Official implementation for ""Multimodal Chain-of-Thought Reasoning in Language Models"" (stay tuned and more will be updated)",2023-02-02
54,sourcegraph/conc,6433,Go,Better structured concurrency for go,2023-01-02
55,yetone/bob-plugin-openai-translator,4221,JavaScript,基于 ChatGPT API 的文本翻译、文本润色、语法纠错 Bob 插件，让我们一起迎接不需要巴别塔的新时代！,2023-02-19
56,varunshenoy/GraphGPT,3026,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
57,futantan/OpenGpt,3170,TypeScript,Create your own ChatGPT App in seconds.,2023-03-03
58,dair-ai/ML-Papers-Explained,4076,,Explanation to key concepts in ML,2023-01-12
59,google-research/tuning_playbook,17811,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
60,DvorakDwarf/Infinite-Storage-Glitch,9457,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
61,timothybrooks/instruct-pix2pix,4123,Python,,2023-01-09
