,full_name,stargazers_count,language,description,created_at
0,yetone/openai-translator,8978,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
1,acheong08/ChatGPT,21179,Python,Reverse engineered ChatGPT API,2022-12-03
2,ggerganov/llama.cpp,8759,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
3,Chanzhaoyu/chatgpt-web,7312,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
4,Mikubill/sd-webui-controlnet,4847,Python,WebUI extension for ControlNet,2023-02-12
5,dair-ai/Prompt-Engineering-Guide,14021,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
6,arc53/DocsGPT,3586,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
7,f/awesome-chatgpt-prompts,43832,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
8,qunash/chatgpt-advanced,3153,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
9,LazyVim/LazyVim,4260,Lua,Neovim config for the lazy,2022-12-30
10,openai/evals,5022,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
11,google-research/tuning_playbook,17441,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
12,BlinkDL/ChatRWKV,3454,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
13,acheong08/EdgeGPT,3251,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
14,yihong0618/bilingual_book_maker,4268,Python,Make bilingual epub books Using AI translate,2023-03-02
15,LAION-AI/Open-Assistant,18876,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
16,ddiu8081/chatgpt-demo,4595,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
17,lucidrains/PaLM-rlhf-pytorch,5752,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
18,transitive-bullshit/chatgpt-api,11212,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
19,THUDM/ChatGLM-6B,4861,Python,ChatGLM-6B：开源双语对话语言模型  | An open bilingual dialogue language model,2023-03-13
20,microsoft/visual-chatgpt,21914,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
21,localsend/localsend,8924,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
22,immersive-translate/immersive-translate,3973,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
23,oobabooga/text-generation-webui,3209,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
24,lencx/ChatGPT,22618,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
25,google/comprehensive-rust,10830,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
26,tatsu-lab/stanford_alpaca,8243,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
27,Kanaries/pygwalker,4567,Python,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
28,AutumnWhj/ChatGPT-wechat-bot,3192,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
29,base-org/node,17314,Shell,Everything required to run your own Base node,2023-02-01
30,mrsked/mrsk,3633,Ruby,Deploy web apps anywhere.,2023-01-07
31,DvorakDwarf/Infinite-Storage-Glitch,8988,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
32,togethercomputer/OpenChatKit,5353,Python,,2023-03-03
33,facebookresearch/llama,11955,Python,Inference code for LLaMA models,2023-02-14
34,PlexPt/awesome-chatgpt-prompts-zh,15467,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
35,humanloop/awesome-chatgpt,5931,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
36,fuergaosi233/wechat-chatgpt,9535,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
37,amazon-science/mm-cot,3017,Python,"Official implementation for ""Multimodal Chain-of-Thought Reasoning in Language Models"" (stay tuned and more will be updated)",2023-02-02
38,karpathy/nanoGPT,15057,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
39,reorx/awesome-chatgpt-api,3355,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
40,lllyasviel/ControlNet,13975,Python,Let us control diffusion models!,2023-02-01
41,natemoo-re/clack,3276,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
42,shadcn/ui,9255,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
43,yetone/bob-plugin-openai-translator,3732,JavaScript,基于 ChatGPT API 的文本翻译、文本润色、语法纠错 Bob 插件，让我们一起迎接不需要巴别塔的新时代！,2023-02-19
44,sourcegraph/conc,6327,Go,Better structured concurrency for go,2023-01-02
45,FMInference/FlexGen,6848,Python,Running large language models on a single GPU for throughput-oriented scenarios.,2023-02-15
46,Nutlope/aicommits,3980,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
47,xiaye13579/BBLL,3758,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
48,shawwn/llama-dl,3258,Shell,"High-speed download of LLaMA, Facebook's 65B parameter GPT model",2023-03-05
49,Nutlope/roomGPT,5563,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
50,memochou1993/gpt-ai-assistant,4287,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
51,hiifeng/V2ray-for-Doprax,6267,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
52,total-typescript/ts-reset,4957,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
53,davinci1010/pinduoduo_backdoor,3941,,拼多多apk内嵌提权代码，及动态下发dex分析,2023-03-07
54,wong2/chatgpt-google-extension,12016,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
55,m1guelpf/chatgpt-telegram,3353,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
