,full_name,stargazers_count,language,description,created_at
0,ggerganov/llama.cpp,36156,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
1,PromtEngineer/localGPT,12674,Python,Chat with your documents on your local device using GPT models. No data leaves your device and 100% private. ,2023-05-24
2,langchain-ai/langchain,56142,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
3,ultralytics/ultralytics,10656,Python,NEW - YOLOv8 🚀 in PyTorch > ONNX > OpenVINO > CoreML > TFLite,2022-09-11
4,ggerganov/whisper.cpp,21328,C,Port of OpenAI's Whisper model in C/C++,2022-09-25
5,makeplane/plane,12618,TypeScript,"🔥 🔥 🔥 Open Source JIRA, Linear and Height Alternative. Plane helps you track your issues, epics, and product roadmaps in the simplest way possible.",2022-11-19
6,logspace-ai/langflow,10929,Python,"⛓️ Langflow is a UI for LangChain, designed with react-flow to provide an effortless way to experiment and prototype flows.",2023-02-08
7,s0md3v/roop,17436,Python,one-click deepfake (face swap),2023-05-28
8,invoke-ai/InvokeAI,16464,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
9,localsend/localsend,12623,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
10,AUTOMATIC1111/stable-diffusion-webui,92828,Python,Stable Diffusion web UI,2022-08-22
11,StanGirard/quivr,18515,TypeScript,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 ",2023-05-12
12,google/comprehensive-rust,18550,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
13,CompVis/stable-diffusion,58218,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
14,astral-sh/ruff,16403,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
15,shadcn-ui/ui,25524,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
16,TransformerOptimus/SuperAGI,10835,Python,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably.",2023-05-13
17,leptos-rs/leptos,10881,Rust,Build fast web applications with Rust.,2022-07-31
18,krahets/hello-algo,14614,Java,"《Hello 算法》：动画图解、一键运行、互动问答的数据结构与算法教程，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Dart, Zig 等语言。",2022-11-04
19,facebookresearch/llama,34289,Python,Inference code for LLaMA models,2023-02-14
20,microsoft/semantic-kernel,11144,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
21,jerryjliu/llama_index,19355,Python,LlamaIndex (GPT Index) is a data framework for your LLM applications,2022-11-02
22,f/awesome-chatgpt-prompts,84591,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
23,toeverything/AFFiNE,20241,TypeScript,"There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
24,Significant-Gravitas/Auto-GPT,144808,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
25,twitter/the-algorithm,58835,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
26,FlowiseAI/Flowise,11202,TypeScript,Drag & drop UI to build your customized LLM flow,2023-03-31
27,GaiZhenbiao/ChuanhuChatGPT,11797,Python,GUI for ChatGPT API and many LLMs,2023-03-02
28,Mikubill/sd-webui-controlnet,11510,Python,WebUI extension for ControlNet,2023-02-12
29,mckaywrigley/chatbot-ui,16267,TypeScript,An open source ChatGPT UI.,2023-03-11
30,chatchat-space/langchain-ChatGLM,12548,Python,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答",2023-03-31
31,lm-sys/FastChat,25405,Python,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena.",2023-03-19
32,oobabooga/text-generation-webui,19133,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, Pythia, OPT, and GALACTICA.",2022-12-21
33,binary-husky/gpt_academic,38662,Python,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等",2023-03-20
34,openai-translator/openai-translator,17416,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
35,motion-canvas/motion-canvas,13397,TypeScript,Visualize Your Ideas With Code,2022-08-03
36,zhayujie/chatgpt-on-wechat,14627,Python,"Wechat robot based on ChatGPT,  which using OpenAI api and itchat library. 使用ChatGPT搭建微信聊天机器人，基于GPT3.5/4.0 API实现，支持个人微信、公众号、企业微信部署，能处理文本、语音和图片，访问操作系统和互联网。",2022-08-07
37,mlc-ai/mlc-llm,10934,Python,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices.",2023-04-29
38,reworkd/AgentGPT,25214,TypeScript,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.",2023-04-07
39,Yidadaa/ChatGPT-Next-Web,37630,TypeScript,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。,2023-03-10
40,camenduru/stable-diffusion-webui-colab,13005,Jupyter Notebook,stable diffusion webui colab,2022-10-05
