,full_name,stargazers_count,language,description,created_at
0,Picsart-AI-Research/Text2Video-Zero,1724,Python,Text-to-Image Diffusion Models are Zero-Shot Video Generators,2023-03-21
1,BloopAI/bloop,3220,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
2,comfyanonymous/ComfyUI,3910,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
3,LianjiaTech/BELLE,2539,Python,BELLE: BE Large Language model Engine（开源中文对话大模型）,2023-03-17
4,yetone/openai-translator,12731,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
5,Yidadaa/ChatGPT-Next-Web,5049,TypeScript,一键拥有你自己的 ChatGPT 网页服务。 One-Click to deploy your own ChatGPT web UI.,2023-03-10
6,xx025/carrot,5997,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
7,ztjhz/BetterChatGPT,1594,TypeScript,Play and chat smarter with Better ChatGPT - an amazing open-source web app with a better UI for exploring OpenAI's ChatGPT API!,2023-03-03
8,LAION-AI/Open-Assistant,20091,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
9,binary-husky/chatgpt_academic,11762,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
10,immersive-translate/immersive-translate,4718,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
11,rustformers/llama-rs,2055,Rust,"Run LLaMA inference on CPU, with Rust 🦀🚀🦙",2023-03-13
12,oobabooga/text-generation-webui,4702,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
13,ddiu8081/chatgpt-demo,5614,TypeScript,A demo repo based on OpenAI API.,2023-03-02
14,getcursor/cursor,10053,TypeScript,An editor made for programming with AI 🤖,2023-03-12
15,chathub-dev/chathub,3349,TypeScript,All-in-one chatbot client,2023-03-04
16,karfly/chatgpt_telegram_bot,2400,Python,,2022-12-05
17,rockbenben/ChatGPT-Shortcut,2694,TypeScript,Maximize your efficiency and productivity. 让生产力加倍的 ChatGPT 快捷指令，按照领域和功能分区，可对提示词进行标签筛选、关键词搜索和一键复制。,2023-02-24
18,microsoft/semantic-kernel,3668,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
19,openai/evals,7107,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
20,ai-collection/ai-collection,2535,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
