,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4483,Jupyter Notebook,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,f/awesome-chatgpt-prompts,16516,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
2,karpathy/nanoGPT,8356,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
3,steven-tey/precedent,1516,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
4,google/comprehensive-rust,6685,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
5,lencx/ChatGPT,5355,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
6,gluon-framework/gluon,2023,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
7,wong2/chat-gpt-google-extension,8665,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
8,transitive-bullshit/chatgpt-api,5453,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
9,iway1/react-ts-form,1581,TypeScript,,2022-12-25
10,sourcegraph/conc,4682,Go,Better structured concurrency for go,2023-01-02
11,acheong08/ChatGPT,9738,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
12,danielgross/whatsapp-gpt,2010,Go,,2022-12-02
13,amitshekhariitbhu/go-backend-clean-architecture,1659,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
14,gragland/chatgpt-chrome-extension,1621,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
15,shinework/photoshot,1569,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
16,humanloop/awesome-chatgpt,4177,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
17,mpociot/chatgpt-vscode,2725,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
18,lucidrains/PaLM-rlhf-pytorch,4467,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
19,fuergaosi233/wechat-chatgpt,5365,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
20,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
21,rawandahmad698/PyChatGPT,2698,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
22,openai/point-e,3991,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
23,m1guelpf/chatgpt-telegram,2377,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
24,JusticeRage/Gepetto,1779,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
