,full_name,stargazers_count,language,description,created_at
0,localsend/localsend,4140,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
1,jerryjliu/gpt_index,3021,Python,GPT Index is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
2,LAION-AI/Open-Assistant,6599,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,lencx/ChatGPT,7741,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
4,openblocks-dev/openblocks,4039,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
5,krahets/hello-algo,6981,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift 等语言。",2022-11-04
6,acheong08/ChatGPT,10581,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
7,karpathy/nanoGPT,10528,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
8,fathyb/carbonyl,7225,Rust,Chromium running inside your terminal,2023-01-20
9,google/osv-scanner,4387,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
10,apple/ml-stable-diffusion,5153,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
11,shadcn/ui,7017,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
12,humanloop/awesome-chatgpt,4449,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
13,atelier-anchor/smiley-sans,9871,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
14,wong2/chatgpt-google-extension,9025,SCSS,A browser extension that enhance search engines with ChatGPT,2022-12-04
15,google/comprehensive-rust,8814,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
16,fuergaosi233/wechat-chatgpt,5646,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
17,jart/blink,4148,C,tiniest x86-64-linux emulator,2022-11-03
18,f/awesome-chatgpt-prompts,19600,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
19,vincelwt/chatgpt-mac,3245,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
20,sourcegraph/conc,5237,Go,Better structured concurrency for go,2023-01-02
21,book-searcher-org/book-searcher,4796,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
22,google-research/tuning_playbook,13311,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
23,lucidrains/PaLM-rlhf-pytorch,4795,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
24,calistus-igwilo/nitda-blockchain-scholarship,3049,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
25,Stability-AI/stablediffusion,10565,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
26,transitive-bullshit/chatgpt-api,5956,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
27,mpociot/chatgpt-vscode,3010,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
28,rawandahmad698/PyChatGPT,3027,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
29,openai/point-e,4133,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
