,full_name,stargazers_count,language,description,created_at
0,varunshenoy/GraphGPT,433,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
1,archinetai/audio-ai-timeline,471,,"A timeline of the latest AI models for audio generation, starting in 2023!",2023-01-29
2,shengxinjing/email-helper,440,TypeScript,Generate your business emails in seconds (by OpenAI),2023-01-28
3,theyhatevanem/Apex-legend-Hack-Aim-Esp-Wallhack-NoRecoil-Misc,569,,,2023-01-31
4,theyhatevanem/Hack-Battlefield-2042-AIM-ESP-No-Recoil,570,,,2023-01-31
5,theyhatevanem/Hack-BHF-for-CS-GO-LEGITBOT-ESP-AIM,571,,,2023-01-31
6,theyhatevanem/Hack-for-DayZ-AIM-ESP-LOOT-MISC,574,,,2023-01-31
7,theyhatevanem/DBD-Big-functions-cheats-2023,574,,,2023-01-31
8,theyhatevanem/Free-Premium-Dota2-SkinChanger-Atmosphere-cheats-FREE-Dota2-SkinChanger-,574,,,2023-01-31
9,theyhatevanem/Hack-for-Fortnite-AIM-ESP-MISC,574,,,2023-01-31
10,theyhatevanem/Hack-EFT-AIM-ESP-MISK-WOROLD,575,,,2023-01-31
11,theyhatevanem/Genshin-Impact-Hack-ESP-WOROLD-TELEPORT,576,,,2023-01-31
12,theyhatevanem/SCRIPT-for-the-game-League-of-Legends,576,,,2023-01-31
13,theyhatevanem/Hack-for-WARZONE-2-AIM-ESP-RADAR-LOOT-COOLOR,577,,,2023-01-31
14,theyhatevanem/UNDETECTED-HACK-FOR-PUBG-AIM-ESP-LOOT-COLORS,577,,,2023-01-31
15,theyhatevanem/R6S-HACK-AIM-ESP-MISC,577,,,2023-01-31
16,theyhatevanem/SYNAPSE-X-CRACKED-ROBLOX-HACK-2023-,578,,,2023-01-31
17,theyhatevanem/HACK-RUST-AIM-ESP-VISUAL-MISC,582,,,2023-01-31
18,theyhatevanem/HACK-FOR-Valorant-Radar-Aimbot-ESP-COLORS,583,,,2023-01-31
19,lucidrains/musiclm-pytorch,839,Python,"Implementation of MusicLM, Google's new SOTA model for music generation using attention networks, in Pytorch",2023-01-27
20,Kadenio/Pancakeswap-Sniper-Bot-Free,358,,A free sniper bot for Pancakeswap C#,2023-01-29
21,SayaxInvecto/Updated-31.01.2023-Apex-legend-Hack-Aim-Esp-Wallhack-NoRecoil-Misc,415,,,2023-01-31
22,SayaxInvecto/Updated-31.01.2023-Hack-Battlefield-2042-AIM-ESP-No-Recoil,415,,,2023-01-31
23,SayaxInvecto/Updated-31.01.2023-Hack-for-DayZ-AIM-ESP-LOOT-MISC,415,,,2023-01-31
24,SayaxInvecto/Updated-31.01.2023-Hack-for-Dota-2-MapsHack-COMBO-SKINCHANGER-,415,,,2023-01-31
25,SayaxInvecto/Updated-31.01.2023-Enlisted-Aimbot-Visuals-Misc,415,,,2023-01-31
26,SayaxInvecto/Updated-31.01.2023-FallGuys-PrivateCheat,415,,,2023-01-31
27,SayaxInvecto/Updated-31.01.2023-FIFA-2023-BOT,415,,,2023-01-31
28,SayaxInvecto/Updated-31.01.2023-Hack-for-Fortnite-AIM-ESP-MISC,415,,,2023-01-31
29,SayaxInvecto/Updated-31.01.2023-Hack-EFT-AIM-ESP-MISK-WOROLD,415,,,2023-01-31
30,SayaxInvecto/Updated-31.01.2023-Genshin-Impact-Hack-ESP-WOROLD-TELEPORT,415,,,2023-01-31
31,SayaxInvecto/Updated-31.01.2023-Hell-Let-Loose-Magic-Aimbot-WH-Visuals-Misc-RADAR,415,,,2023-01-31
32,SayaxInvecto/Updated-31.01.2023-Marauders-Aimbot-ESP-Money-No-Clip-God,415,,,2023-01-31
33,SayaxInvecto/-Update-31.01.2023-MOBOX-BOT-FREE-BOT-2023-AUTO-FARM-,415,,,2023-01-31
34,SayaxInvecto/Updated-31.01.2023-Hack-for-WARZONE-2-AIM-ESP-RADAR-LOOT-COOLOR,415,,,2023-01-31
35,SayaxInvecto/Updated-31.01.2023-UNDETECTED-HACK-FOR-PUBG-AIM-ESP-LOOT-COLORS,415,,,2023-01-31
36,SayaxInvecto/Updated-31.01.2023-R6S-HACK-AIM-ESP-MISC,415,,,2023-01-31
37,SayaxInvecto/Updated-31.01.2023-Ready-or-Not-Magic-Silent-Aim-Misc-E.T.C,415,,,2023-01-31
38,SayaxInvecto/Updated-31.01.2023-Roblox-Injector-V2.0-BUILD,415,,,2023-01-31
39,SayaxInvecto/Updated-31.01.2023-Rocket-League-Cheat-Aimbot-ESP-Spoofer-Script,415,,,2023-01-31
40,SayaxInvecto/Updated-31.01.2023-Rogue-Company-Magic-Aim-Silent-Aim-Visuals-Misc,415,,,2023-01-31
41,SayaxInvecto/Updated-31.01.2023-Sandstorm-Magic-Aim-Silent-Aim-Visuals-Misc,415,,,2023-01-31
42,SayaxInvecto/Updated-31.01.2023-SCUM-Magic-Aim-Silent-Aim-Visuals-Misc,415,,,2023-01-31
43,SayaxInvecto/Updated-31.01.2023-Cheat-for-Sea-Of-Thieves-AIM-ESP,415,,,2023-01-31
44,SayaxInvecto/Updated-31.01.2023-Valheim-Hack-Aim-Esp-Wallhack-Misc,415,,,2023-01-31
45,SayaxInvecto/Updated-31.01.2023-SQUAD-Aimbot-Visual-sMisc,415,,,2023-01-31
46,SayaxInvecto/Updated-31.01.2023-HACK-FOR-Valorant-Radar-Aimbot-ESP-COLORS,415,,,2023-01-31
47,SayaxInvecto/Updated-31.01.2023-World-War-3-Aimbot-Vehicle-ESP-Boxes,415,,,2023-01-31
