,full_name,stargazers_count,language,description,created_at
0,RockChinQ/QChatGPT,2024,Python,😎高稳定性、🐒低耦合、🧩支持插件、适配多种模型的 ChatGPT New Bing QQ 机器人🤖 ,2022-12-07
1,Yidadaa/ChatGPT-Next-Web,13256,TypeScript,One-Click to deploy well-designed ChatGPT web UI on Vercel. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
2,AzeemIdrisi/PhoneSploit-Pro,2510,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
3,immersive-translate/immersive-translate,5314,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
4,LAION-AI/Open-Assistant,20897,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
5,TaxyAI/browser-extension,3674,TypeScript,Automate your browser with GPT-4,2023-03-27
6,facebookresearch/segment-anything,17904,Jupyter Notebook,"The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.",2023-03-23
7,intitni/CopilotForXcode,2427,Swift,The missing GitHub Copilot and ChatGPT Xcode Source Editor Extension,2022-12-05
8,karfly/chatgpt_telegram_bot,2651,Python,,2022-12-05
9,yoheinakajima/babyagi,4255,Python,,2023-04-03
10,GaiZhenbiao/ChuanhuChatGPT,8235,Python,GUI for ChatGPT API,2023-03-02
11,lm-sys/FastChat,10655,Python,"The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""",2023-03-19
12,Torantulino/Auto-GPT,16181,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
13,202252197/ChatGPT_JCM,1790,Vue,OpenAI管理界面，聚合了OpenAI的所有接口进行界面操作(所有模型、图片、音频、微调、文件)等，支持Markdown格式(公式、图表，表格)等，GPT4接口官方只是在申请阶段，后期会一点一点的将OpenAI接口进行接入大家支持一下呗，微信群号在下方，右上角点个Star，我会一直更新下去，大家一起学习，一起加油，一起努力，一起成长。,2023-03-10
14,logspace-ai/langflow,3661,Python,"⛓️ LangFlow is a UI for LangChain, designed with react-flow to provide an effortless way to experiment and prototype flows.",2023-02-08
15,dalinvip/Awesome-ChatGPT,2520,,ChatGPT资料汇总学习，持续更新......,2023-02-06
16,microsoft/semantic-kernel,4541,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
17,LianjiaTech/BELLE,3432,HTML,BELLE: Be Everyone's Large Language model Engine（开源中文对话大模型）,2023-03-17
18,oobabooga/text-generation-webui,5879,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, OPT, and GALACTICA.",2022-12-21
19,motifland/markprompt,1530,TypeScript,"Open-source GPT-4 platform for Markdown, Markdoc and MDX with built-in analytics",2023-03-10
20,Chanzhaoyu/chatgpt-web,15634,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
21,hwchase17/langchainjs,1982,TypeScript,,2023-02-06
22,lss233/chatgpt-mirai-qq-bot,4094,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
23,tloen/alpaca-lora,8802,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
24,TheR1D/shell_gpt,3943,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
25,PlexPt/awesome-chatgpt-prompts-zh,28807,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
26,TabbyML/tabby,2179,Python,Self-hosted AI coding assistant,2023-03-16
27,comfyanonymous/ComfyUI,4446,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
28,openai/evals,7734,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
29,tiann/KernelSU,2041,C,A Kernel based root solution for Android,2022-12-09
30,openai/chatgpt-retrieval-plugin,13333,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
31,yetone/openai-translator,14035,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
32,OptimalScale/LMFlow,3597,Python,An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.,2023-03-27
33,nomic-ai/gpt4all,24800,Python,"gpt4all: an ecosystem of open-source chatbots trained on a massive collections of clean assistant data including code, stories and dialogue",2023-03-27
34,TBXark/ChatGPT-Telegram-Workers,2425,JavaScript,Deploy your own Telegram ChatGPT bot on Cloudflare Workers with ease.,2023-03-03
35,microsoft/JARVIS,11975,Python,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf",2023-03-30
36,acheong08/ChatGPT,23344,Python,Reverse engineered ChatGPT API,2022-12-03
37,activepieces/activepieces,1904,TypeScript,No-code Business Automation Tool. An open source alternative to Zapier.,2022-12-03
38,acheong08/EdgeGPT,5191,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
39,zhayujie/bot-on-anything,1727,Python,"Connect AI models (like ChatGPT-3.5/4.0, Baidu Yiyan, New Bing, Bard) to apps (like Wechat, public account, DingTalk, Telegram,  QQ).  将 ChatGPT、必应、文心一言、谷歌Bard 等对话模型连接各类应用，如微信、公众号、QQ、Telegram、Gmail、Slack、Web、企业微信、飞书、钉钉等。",2023-02-09
40,dair-ai/ML-Papers-Explained,4125,,Explanation to key concepts in ML,2023-01-12
41,mouredev/hello-git,2404,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
42,twitter/the-algorithm,52303,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
43,xx025/carrot,7261,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
44,Bin-Huang/chatbox,7066,TypeScript,"the Ultimate Copilot on Your Desktop. Chatbox is a desktop app for GPT-4 / GPT-3.5 (OpenAI API) that supports Windows, Mac & Linux.",2023-03-06
45,BlinkDL/ChatRWKV,5315,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
46,curl/trurl,1756,C,trurl is a command line tool for URL parsing and manipulation.,2023-03-31
47,rockbenben/ChatGPT-Shortcut,3101,TypeScript,Maximize your efficiency and productivity. 让生产力加倍的 ChatGPT 快捷指令，按照领域和功能分区，可对提示词进行标签筛选、关键词搜索和一键复制。,2023-02-24
48,ggerganov/llama.cpp,20551,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
49,Mikubill/sd-webui-controlnet,6090,Python,WebUI extension for ControlNet,2023-02-12
50,google/comprehensive-rust,11208,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
51,dair-ai/Prompt-Engineering-Guide,22992,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
52,ServiceWeaver/weaver,3221,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
53,hashicorp-forge/hermes,1512,Go,A document management system,2023-01-24
54,mmabrouk/chatgpt-wrapper,2994,Python,API for interacting with ChatGPT and GPT4 using Python and from Shell.,2022-12-03
55,AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,3144,JavaScript,A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using Automatic1111-sd-webui as a backend. ,2022-12-20
56,rustformers/llama-rs,2546,Rust,"Run LLaMA inference on CPU, with Rust 🦀🚀🦙",2023-03-13
57,mouredev/retos-programacion-2023,2020,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
58,ymcui/Chinese-LLaMA-Alpaca,3298,Python,中文LLaMA&Alpaca大语言模型+本地部署 (Chinese LLaMA & Alpaca LLMs),2023-03-15
59,xenova/transformers.js,2106,JavaScript,Run 🤗 Transformers in your browser!,2023-02-13
60,e2b-dev/e2b,2727,Python,e2b (english2bits) is an IDE powered by AI agents. Developers describe what they want to build by writing documentation. Then let AI agents with access to tools do the coding work.,2023-03-04
61,qunash/chatgpt-advanced,3841,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
62,mrsked/mrsk,4950,Ruby,Deploy web apps anywhere.,2023-01-07
