,full_name,stargazers_count,language,description,created_at
0,Yidadaa/ChatGPT-Next-Web,13256,TypeScript,One-Click to deploy well-designed ChatGPT web UI on Vercel. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
1,jerryjliu/llama_index,11452,Python,LlamaIndex (GPT Index) is a project that provides a central interface to connect your LLM's with external data.,2022-11-02
2,hwchase17/langchain,22582,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
3,LAION-AI/Open-Assistant,20897,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
4,facebookresearch/segment-anything,17904,Jupyter Notebook,"The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.",2023-03-23
5,tw93/Pake,13177,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
6,lm-sys/FastChat,10655,Python,"The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""",2023-03-19
7,Torantulino/Auto-GPT,16181,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
8,t3-oss/create-t3-app,16214,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
9,upscayl/upscayl,11189,TypeScript,"🆙 Upscayl - Free and Open Source AI Image Upscaler for Linux, MacOS and Windows built with Linux-First philosophy.",2022-07-30
10,Chanzhaoyu/chatgpt-web,15634,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
11,PlexPt/awesome-chatgpt-prompts-zh,28807,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
12,Grasscutters/Grasscutter,12919,Java,A server software reimplementation for a certain anime game.,2022-04-17
13,apple/ml-stable-diffusion,10604,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
14,openai/chatgpt-retrieval-plugin,13333,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
15,yetone/openai-translator,14035,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
16,invoke-ai/InvokeAI,12921,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
17,nomic-ai/gpt4all,24800,Python,"gpt4all: an ecosystem of open-source chatbots trained on a massive collections of clean assistant data including code, stories and dialogue",2023-03-27
18,microsoft/JARVIS,11975,Python,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf",2023-03-30
