,full_name,stargazers_count,language,description,created_at
0,ddiu8081/chatgpt-demo,5707,TypeScript,A demo repo based on OpenAI API.,2023-03-02
1,LAION-AI/Open-Assistant,20173,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,xx025/carrot,6208,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
3,nomic-ai/gpt4all,12837,Python,"gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue",2023-03-27
4,comfyanonymous/ComfyUI,3991,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
5,getcursor/cursor,10859,TypeScript,An editor made for programming with AI 🤖,2023-03-12
6,immersive-translate/immersive-translate,4816,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
7,LazyVim/LazyVim,4448,Lua,Neovim config for the lazy,2022-12-30
8,transitive-bullshit/chatgpt-api,12192,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
9,hiifeng/V2ray-for-Doprax,6901,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
10,Chanzhaoyu/chatgpt-web,12814,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
11,dreamworksanimation/openmoonray,3557,CMake,,2023-03-14
12,THUDM/ChatGLM-6B,11328,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
13,openai/evals,7203,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
14,Nutlope/aicommits,4626,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
15,lss233/chatgpt-mirai-qq-bot,3535,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
16,chathub-dev/chathub,3423,TypeScript,All-in-one chatbot client,2023-03-04
17,oobabooga/text-generation-webui,4797,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
18,yihong0618/bilingual_book_maker,4803,Python,Make bilingual epub books Using AI translate,2023-03-02
19,binary-husky/chatgpt_academic,15034,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
20,ggerganov/llama.cpp,16002,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
21,Yidadaa/ChatGPT-Next-Web,6457,TypeScript,一键拥有你自己的 ChatGPT 网页服务。 One-Click to deploy your own ChatGPT web UI.,2023-03-10
22,localsend/localsend,9585,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
23,Mikubill/sd-webui-controlnet,5683,Python,WebUI extension for ControlNet,2023-02-12
24,kaixindelele/ChatPaper,5890,Python,Use ChatGPT to summarize the arXiv papers. 全流程加速科研，利用chatgpt进行论文总结+润色+审稿+审稿回复,2023-03-08
25,madawei2699/myGPTReader,3001,Python,"myGPTReader is a bot on Slack that can read and summarize any webpage, documents including ebooks, or even videos from YouTube. It can communicate with you through voice.",2023-03-08
26,microsoft/semantic-kernel,3743,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
27,openai/chatgpt-retrieval-plugin,11922,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
28,f/awesome-chatgpt-prompts,57029,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
29,togethercomputer/OpenChatKit,6996,Python,,2023-03-03
30,acheong08/EdgeGPT,4919,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
31,dair-ai/Prompt-Engineering-Guide,19400,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
32,mckaywrigley/chatbot-ui,6154,TypeScript,An open source ChatGPT UI.,2023-03-11
33,ServiceWeaver/weaver,3160,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
34,databrickslabs/dolly,3654,Python,"Databricks’ Dolly, a large language model trained on the Databricks Machine Learning Platform",2023-03-24
35,tloen/alpaca-lora,7513,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
36,humanloop/awesome-chatgpt,6563,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
37,natemoo-re/clack,3365,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
38,TheR1D/shell_gpt,3491,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
39,yetone/openai-translator,12982,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
40,BlinkDL/ChatRWKV,4781,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
41,google/comprehensive-rust,11131,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
42,total-typescript/ts-reset,5363,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
43,josStorer/chatGPTBox,4550,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
44,Bin-Huang/chatbox,4303,TypeScript,"A desktop app for ChatGPT API (OpenAI API) that supports Windows, Mac & Linux.  开源的ChatGPT桌面应用，prompt 开发神器，全平台支持，下载安装包就能用",2023-03-06
45,mrsked/mrsk,4770,Ruby,Deploy web apps anywhere.,2023-01-07
46,acheong08/ChatGPT,22696,Python,Reverse engineered ChatGPT API,2022-12-03
47,tatsu-lab/stanford_alpaca,17007,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
48,arc53/DocsGPT,4093,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
49,cocktailpeanut/dalai,7878,CSS,The simplest way to run LLaMA on your local machine,2023-03-12
50,BloopAI/bloop,3278,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
51,microsoft/visual-chatgpt,27741,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
52,facebookresearch/llama,15291,Python,Inference code for LLaMA models,2023-02-14
