,full_name,stargazers_count,language,description,created_at
0,ddiu8081/chatgpt-demo,5707,TypeScript,A demo repo based on OpenAI API.,2023-03-02
1,LAION-AI/Open-Assistant,20173,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,xx025/carrot,6208,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
3,LC1332/Luotuo-Chinese-LLM,1669,Jupyter Notebook,骆驼:A Chinese finetuned instruction LLaMA. Developed by 陈启源 @ 华中师范大学 & 李鲁鲁 @ 商汤科技 & 冷子昂 @ 商汤科技,2023-03-21
4,AmbientRun/Ambient,2841,Rust,The multiplayer game engine,2022-12-19
5,nomic-ai/gpt4all,12838,Python,"gpt4all: a chatbot trained on a massive collection of clean assistant data including code, stories and dialogue",2023-03-27
6,comfyanonymous/ComfyUI,3991,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
7,Zero6992/chatGPT-discord-bot,1716,Python,Integrate ChatGPT into your own discord bot,2022-12-04
8,getcursor/cursor,10859,TypeScript,An editor made for programming with AI 🤖,2023-03-12
9,immersive-translate/immersive-translate,4816,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
10,RockChinQ/QChatGPT,1804,Python,高稳定性、低耦合、支持插件、适配多种模型的 ChatGPT NewBing QQ 机器人 [已支持 GPT-4、New Bing 🎉],2022-12-07
11,LazyVim/LazyVim,4448,Lua,Neovim config for the lazy,2022-12-30
12,LianjiaTech/BELLE,2725,Python,BELLE: BE Large Language model Engine（开源中文对话大模型）,2023-03-17
13,transitive-bullshit/chatgpt-api,12192,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
14,yzfly/awesome-chatgpt-zh,1621,,ChatGPT 中文指南，指令指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! ,2023-03-21
15,nsarrazin/serge,2803,Python,"A web interface for chatting with Alpaca through llama.cpp. Fully dockerized, with an easy to use API.",2023-03-19
16,hiifeng/V2ray-for-Doprax,6901,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
17,Chanzhaoyu/chatgpt-web,12814,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
18,dreamworksanimation/openmoonray,3557,CMake,,2023-03-14
19,THUDM/ChatGLM-6B,11328,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
20,PlexPt/chatgpt-java,1649,Java,ChatGPT Java SDK。支持 GPT3.5、 GPT4 API。开箱即用。,2022-12-07
21,pgrok/pgrok,2261,Go,Poor man's ngrok - a multi-tenant HTTP/TCP reverse tunnel solution through SSH remote port forwarding,2023-03-08
22,openai/evals,7203,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
23,karfly/chatgpt_telegram_bot,2425,Python,,2022-12-05
24,Nutlope/aicommits,4626,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
25,lss233/chatgpt-mirai-qq-bot,3535,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
26,shobrook/adrenaline,1884,JavaScript,An AI-powered debugger,2022-12-07
27,di-sukharev/opencommit,2065,TypeScript,GPT CLI to auto-generate impressive commits in 1 second 🤯🔫,2023-03-06
28,chathub-dev/chathub,3423,TypeScript,All-in-one chatbot client,2023-03-04
29,intitni/CopilotForXcode,2162,Swift,The missing GitHub Copilot and ChatGPT Xcode Source Editor Extension,2022-12-05
30,oobabooga/text-generation-webui,4797,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
31,869413421/chatgpt-web,2285,Go,基于ChatGPT3.5 API实现的私有化web程序,2023-02-10
32,rustformers/llama-rs,2068,Rust,"Run LLaMA inference on CPU, with Rust 🦀🚀🦙",2023-03-13
33,yihong0618/bilingual_book_maker,4803,Python,Make bilingual epub books Using AI translate,2023-03-02
34,svc-develop-team/so-vits-svc,2554,Python,SoftVC VITS Singing Voice Conversion,2023-03-10
35,binary-husky/chatgpt_academic,15034,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
36,GanymedeNil/document.ai,1863,Python,基于向量数据库与GPT3.5的通用本地知识库方案(A universal local knowledge base solution based on vector database and GPT3.5),2023-03-10
37,ggerganov/llama.cpp,16002,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
38,Yidadaa/ChatGPT-Next-Web,6457,TypeScript,一键拥有你自己的 ChatGPT 网页服务。 One-Click to deploy your own ChatGPT web UI.,2023-03-10
39,localsend/localsend,9585,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
40,Mikubill/sd-webui-controlnet,5683,Python,WebUI extension for ControlNet,2023-02-12
41,kaixindelele/ChatPaper,5890,Python,Use ChatGPT to summarize the arXiv papers. 全流程加速科研，利用chatgpt进行论文总结+润色+审稿+审稿回复,2023-03-08
42,madawei2699/myGPTReader,3001,Python,"myGPTReader is a bot on Slack that can read and summarize any webpage, documents including ebooks, or even videos from YouTube. It can communicate with you through voice.",2023-03-08
43,microsoft/semantic-kernel,3743,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
44,openai/chatgpt-retrieval-plugin,11923,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
45,GerevAI/gerev,1863,Python,🧠 AI-powered search engine for your organization 🔎,2023-03-05
46,godly-devotion/MochiDiffusion,1573,Swift,Run Stable Diffusion on Mac natively,2022-12-15
47,f/awesome-chatgpt-prompts,57029,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
48,skydoves/chatgpt-android,2449,Kotlin,📲 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.,2022-12-09
49,togethercomputer/OpenChatKit,6996,Python,,2023-03-03
50,acheong08/EdgeGPT,4919,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
