,full_name,stargazers_count,language,description,created_at
0,binary-husky/chatgpt_academic,22179,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持自定义函数插件，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python/C++/Go项目树剖析功能/项目源代码自译解能力，新增PDF和Word文献批量总结功能,2023-03-20
1,facebookresearch/segment-anything,6808,Jupyter Notebook,"The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.",2023-03-23
2,immersive-translate/immersive-translate,5234,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
3,chathub-dev/chathub,3739,TypeScript,All-in-one chatbot client,2023-03-04
4,LAION-AI/Open-Assistant,20508,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
5,Picsart-AI-Research/Text2Video-Zero,2227,Python,Text-to-Image Diffusion Models are Zero-Shot Video Generators,2023-03-21
6,RockChinQ/QChatGPT,1983,Python,😎高稳定性、🐒低耦合、🧩支持插件、适配多种模型的 ChatGPT New Bing QQ 机器人🤖 ,2022-12-07
7,twitter/the-algorithm,50559,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
8,mckaywrigley/chatbot-ui,8530,TypeScript,An open source ChatGPT UI.,2023-03-11
9,Yidadaa/ChatGPT-Next-Web,12323,TypeScript, One-Click to deploy your own ChatGPT web UI. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
10,lm-sys/FastChat,8653,Python,"The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""",2023-03-19
11,TheR1D/shell_gpt,3853,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
12,Torantulino/Auto-GPT,11140,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
13,comfyanonymous/ComfyUI,4348,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
14,hahahumble/speechgpt,1649,TypeScript,SpeechGPT is a web application that enables you to converse with ChatGPT.,2023-03-28
15,Zero6992/chatGPT-discord-bot,1800,Python,Integrate ChatGPT into your own discord bot,2022-12-04
16,hwchase17/langchainjs,1858,TypeScript,,2023-02-06
17,Bin-Huang/chatbox,6506,TypeScript,"A desktop app for ChatGPT API (OpenAI API) that supports Windows, Mac & Linux. 开源的ChatGPT桌面应用，下载安装包直接运行，prompt 开发神器，Window、Mac、Linux全平台支持。 ",2023-03-06
18,BloopAI/bloop,3402,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
19,lss233/chatgpt-mirai-qq-bot,3970,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
20,yoheinakajima/babyagi,2377,Python,,2023-04-03
21,ztjhz/BetterChatGPT,2156,TypeScript,Play and chat smarter with Better ChatGPT - an amazing open-source web app with a better UI for exploring OpenAI's ChatGPT API! (Website + Windows + MacOS + Linux),2023-03-03
22,yetone/openai-translator,13832,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
23,oobabooga/text-generation-webui,5514,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, OPT, and GALACTICA.",2022-12-21
24,THUDM/ChatGLM-6B,13524,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
25,openai/evals,7644,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
26,dair-ai/Prompt-Engineering-Guide,22003,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
27,intitni/CopilotForXcode,2375,Swift,The missing GitHub Copilot and ChatGPT Xcode Source Editor Extension,2022-12-05
28,ggerganov/llama.cpp,19779,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
29,shobrook/adrenaline,2173,JavaScript,Talk to your codebase,2022-12-07
30,tiann/KernelSU,1995,C,A Kernel based root solution for Android,2022-12-09
31,Lightning-AI/lit-llama,2015,Python,"Implementation of the LLaMA language model based on nanoGPT. Supports flash attention, quantization, LoRA and LLaMA-Adapter fine-tuning, pre-training. Apache 2.0-licensed.",2023-03-22
32,Chanzhaoyu/chatgpt-web,14912,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
33,openai/chatgpt-retrieval-plugin,13071,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
34,mouredev/hello-git,2383,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
35,e2b-dev/e2b,2165,Python,e2b (english2bits) is an IDE powered by AI agents. Developers describe what they want to build by writing documentation. Then let AI agents with access to tools do the coding work.,2023-03-04
36,OptimalScale/LMFlow,3182,JavaScript,An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.,2023-03-27
37,ymcui/Chinese-LLaMA-Alpaca,2866,Python,中文LLaMA&Alpaca大语言模型+本地部署 (Chinese LLaMA & Alpaca LLMs),2023-03-15
38,tatsu-lab/stanford_alpaca,18695,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
39,xx025/carrot,7074,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
40,reorx/awesome-chatgpt-api,4051,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
41,localsend/localsend,9796,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
42,microsoft/semantic-kernel,4198,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
43,mouredev/retos-programacion-2023,2011,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
44,getcursor/cursor,12691,TypeScript,An editor made for programming with AI 🤖,2023-03-12
45,di-sukharev/opencommit,2630,TypeScript,GPT CLI to auto-generate impressive commits in 1 second 🤯🔫,2023-03-06
46,GaiZhenbiao/ChuanhuChatGPT,8040,Python,GUI for ChatGPT API,2023-03-02
