,full_name,stargazers_count,language,description,created_at
0,binary-husky/chatgpt_academic,22178,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持自定义函数插件，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python/C++/Go项目树剖析功能/项目源代码自译解能力，新增PDF和Word文献批量总结功能,2023-03-20
1,LAION-AI/Open-Assistant,20508,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,jerryjliu/llama_index,11065,Python,LlamaIndex (GPT Index) is a project that provides a central interface to connect your LLM's with external data.,2022-11-02
3,twitter/the-algorithm,50559,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
4,huggingface/diffusers,12930,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
5,Yidadaa/ChatGPT-Next-Web,12322,TypeScript, One-Click to deploy your own ChatGPT web UI. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
6,Torantulino/Auto-GPT,11140,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
7,toeverything/AFFiNE,14046,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
8,invoke-ai/InvokeAI,12827,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
9,yetone/openai-translator,13832,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
10,THUDM/ChatGLM-6B,13524,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
11,dair-ai/Prompt-Engineering-Guide,22002,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
12,hwchase17/langchain,21445,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
13,ggerganov/llama.cpp,19779,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
