,full_name,stargazers_count,language,description,created_at
0,google/comprehensive-rust,10021,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
1,FMInference/FlexGen,5822,Python,Running large language models like OPT-175B/GPT-3 on a single GPU. Focusing on large-batch high-throughput generation.,2023-02-15
2,acheong08/ChatGPT,19457,Python,Reverse engineered ChatGPT API,2022-12-03
3,Mikubill/sd-webui-controlnet,3653,Python,WebUI extension for ControlNet,2023-02-12
4,fuergaosi233/wechat-chatgpt,8709,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
5,memochou1993/gpt-ai-assistant,3146,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
6,guaguaguaxia/weekly_report,2371,CSS,,2023-02-09
7,gofireflyio/aiac,1741,Go,Artificial Intelligence Infrastructure-as-Code Generator.,2022-12-07
8,facebookresearch/llama,5933,Python,Inference code for LLaMA models,2023-02-14
9,waylaidwanderer/node-chatgpt-api,1752,JavaScript,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
10,transitive-bullshit/chatgpt-api,9734,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
11,Nutlope/aicommits,2919,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
12,localsend/localsend,8017,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
13,shobrook/adrenaline,1612,JavaScript,An AI-powered debugger,2022-12-07
14,Chanzhaoyu/chatgpt-web,2107,Vue,用 Express 和 Vue3 搭建的同时支持 openAI Key 和 网页 accessToken 的 ChatGPT 演示网页,2023-02-09
15,tiann/KernelSU,1660,C,A Kernel based root solution for Android,2022-12-09
16,Mokshit06/typewind,1890,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
17,mouredev/hello-git,1921,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
18,mmabrouk/chatgpt-wrapper,2004,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
19,arc53/DocsGPT,2918,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
20,mouredev/retos-programacion-2023,1610,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
21,lss233/chatgpt-mirai-qq-bot,1606,JavaScript,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持 ChatGPT Plus，多账号负载均衡，人设调教，对话上下文，文字转图片发送，代理加速 (内有视频教程）,2022-12-05
22,natemoo-re/clack,3037,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
23,ErickWendel/semana-javascript-expert07,1933,JavaScript,JS Expert Week 7.0 - 🙅🤏🏻 Controlling Streaming Platforms using Eye and Hand Detection 👁🖐,2023-02-26
24,immersive-translate/immersive-translate,3190,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
25,AutumnWhj/ChatGPT-wechat-bot,3007,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
26,mrsked/mrsk,1909,Ruby,Deploy web apps anywhere.,2023-01-07
27,dair-ai/Prompt-Engineering-Guide,10678,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
28,Haxxnet/Compose-Examples,2432,,Various Docker Compose examples of selfhosted FOSS and proprietary projects.,2023-02-13
29,lucidrains/musiclm-pytorch,1597,Python,"Implementation of MusicLM, Google's new SOTA model for music generation using attention networks, in Pytorch",2023-01-27
30,LAION-AI/Open-Assistant,17527,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
31,dair-ai/ML-Papers-Explained,3083,,Explanation to key concepts in ML,2023-01-12
32,askrella/whatsapp-chatgpt,1878,TypeScript,ChatGPT + DALL-E + WhatsApp = AI Assistant :rocket: :robot:,2022-12-08
33,hiifeng/V2ray-for-Doprax,5313,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
34,cloudflare/wildebeest,1774,TypeScript,Wildebeest is an ActivityPub and Mastodon-compatible server,2022-12-21
35,humanloop/awesome-chatgpt,5371,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
36,Kanaries/pygwalker,3900,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
37,shadcn/ui,8556,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
38,google-research/tuning_playbook,16804,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
39,Nutlope/restorePhotos,2344,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
40,BlinkDL/ChatRWKV,2910,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
41,AmbientRun/Ambient,2569,Rust,The multiplayer game engine,2022-12-19
42,LazyVim/LazyVim,3963,Lua,Neovim config for the lazy,2022-12-30
43,lencx/ChatGPT,18710,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
44,total-typescript/ts-reset,4199,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
45,emilkowalski/sonner,1622,TypeScript,An opinionated toast component for React.,2023-02-23
46,ai-collection/ai-collection,2317,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
47,youshandefeiyang/IPTV,2339,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
48,iway1/react-ts-form,1727,TypeScript,,2022-12-25
49,lucidrains/PaLM-rlhf-pytorch,5505,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
50,f/awesome-chatgpt-prompts,34581,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
51,wong2/chatgpt-google-extension,11148,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
52,skydoves/chatgpt-android,1851,Kotlin,📲 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.,2022-12-09
53,mjl-/mox,2228,Go,modern full-featured open source secure mail server for low-maintenance self-hosted email,2023-01-30
54,cloneofsimo/lora,2183,Jupyter Notebook,Using Low-rank adaptation to quickly fine-tune diffusion models.,2022-12-08
55,acheong08/EdgeGPT,2289,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
56,karpathy/nanoGPT,14184,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
57,PlexPt/awesome-chatgpt-prompts-zh,10458,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
58,amazon-science/mm-cot,2835,Python,"Official implementation for ""Multimodal Chain-of-Thought Reasoning in Language Models"" (stay tuned and more will be updated)",2023-02-02
59,lllyasviel/ControlNet,10471,Python,Let us control diffusion models!,2023-02-01
60,TheR1D/shell_gpt,1770,Python,"A command-line interface (CLI) productivity tool powered by OpenAI's GPT-3 models, will help you accomplish your tasks faster and more efficiently.",2023-01-18
61,DvorakDwarf/Infinite-Storage-Glitch,7892,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
62,sourcegraph/conc,6126,Go,Better structured concurrency for go,2023-01-02
63,m-bain/whisperX,1713,Python,WhisperX:  Automatic Speech Recognition with Word-level Timestamps (& Diarization),2022-12-09
64,AzeemIdrisi/PhoneSploit-Pro,2410,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
65,amitshekhariitbhu/go-backend-clean-architecture,2148,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
66,fathyb/carbonyl,11445,Rust,Chromium running inside your terminal,2023-01-20
67,jaymody/picoGPT,1920,Python,An unnecessarily tiny implementation of GPT-2 in NumPy.,2023-01-21
68,JusticeRage/Gepetto,1896,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
69,gluon-framework/gluon,2622,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
70,varunshenoy/GraphGPT,2603,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
71,qunash/chatgpt-advanced,2418,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
72,mpociot/chatgpt-vscode,3575,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
73,shinework/photoshot,1714,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
74,steven-tey/precedent,2092,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
75,danielgross/whatsapp-gpt,2596,Go,,2022-12-02
76,gragland/chatgpt-chrome-extension,2168,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
77,eliaszon/Programmers-Overseas-Job-Interview-Handbook,2521,,🏂🏻 程序员海外工作/英文面试手册,2022-12-23
78,openai/point-e,4471,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
79,timothybrooks/instruct-pix2pix,3621,Python,,2023-01-09
80,xiaye13579/BBLL,3268,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
81,TheAppleTucker/backend-GPT,2618,JavaScript,,2023-01-21
82,calistus-igwilo/nitda-blockchain-scholarship,3061,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
83,midudev/kings-league-project,1516,JavaScript,API y website de la Kings League Infojobs por temas didácticos,2023-01-03
84,m1guelpf/chatgpt-telegram,3166,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
85,rawandahmad698/PyChatGPT,3562,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
