,full_name,stargazers_count,language,description,created_at
0,f/awesome-chatgpt-prompts,28038,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
1,acheong08/EdgeGPT,1779,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
2,mouredev/hello-git,1670,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
3,LAION-AI/Open-Assistant,16146,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
4,immersive-translate/immersive-translate,2428,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
5,ai-collection/ai-collection,2185,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
6,lllyasviel/ControlNet,3811,Python,Let us control diffusion models,2023-02-01
7,sourcegraph/conc,5904,Go,Better structured concurrency for go,2023-01-02
8,Nutlope/aicommits,1779,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
9,karpathy/nanoGPT,13206,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
10,localsend/localsend,6182,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
11,fathyb/carbonyl,11030,Rust,Chromium running inside your terminal,2023-01-20
12,tiann/KernelSU,1536,C,A Kernel based root solution for Android,2022-12-09
13,cloudflare/wildebeest,1708,TypeScript,Wildebeest is an ActivityPub and Mastodon-compatible server,2022-12-21
14,shobrook/adrenaline,1574,JavaScript,An AI-powered debugger,2022-12-07
15,mmabrouk/chatgpt-wrapper,1566,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
16,LazyVim/LazyVim,3434,Lua,Neovim config for the lazy,2022-12-30
17,arc53/DocsGPT,2591,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
18,shadcn/ui,8260,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
19,m-bain/whisperX,1516,Python,WhisperX:  Automatic Speech Recognition with Word-level Timestamps (& Diarization),2022-12-09
20,BlinkDL/ChatRWKV,2417,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
21,qunash/chatgpt-advanced,1933,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
22,natemoo-re/clack,2479,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
23,google/comprehensive-rust,9181,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
24,PlexPt/awesome-chatgpt-prompts-zh,7615,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
25,youshandefeiyang/IPTV,2087,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
26,cloneofsimo/lora,1544,Jupyter Notebook,Using Low-rank adaptation to quickly fine-tune diffusion models.,2022-12-08
27,lencx/ChatGPT,15511,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
28,dair-ai/Prompt-Engineering-Guide,3158,Jupyter Notebook,":octopus: Guides, papers, and resources for prompt engineering",2022-12-16
29,acheong08/ChatGPT,17291,Python,Reverse engineered ChatGPT API,2022-12-03
30,transitive-bullshit/chatgpt-api,8773,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
31,dair-ai/ML-Papers-Explained,2955,,Explanation to key concepts in ML,2023-01-12
32,steven-tey/precedent,2014,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
33,Mokshit06/typewind,1740,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
34,gofireflyio/aiac,1644,Go,Artificial Intelligence Infrastructure-as-Code Generator.,2022-12-07
35,humanloop/awesome-chatgpt,5092,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
36,guaguaguaxia/weekly_report,2143,CSS,,2023-02-09
37,hiifeng/V2ray-for-Doprax,4565,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
38,AutumnWhj/ChatGPT-wechat-bot,2795,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
39,iway1/react-ts-form,1702,TypeScript,,2022-12-25
40,JusticeRage/Gepetto,1857,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
41,lucidrains/PaLM-rlhf-pytorch,5309,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
42,fuergaosi233/wechat-chatgpt,8209,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
43,AzeemIdrisi/PhoneSploit-Pro,2361,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
44,danielgross/whatsapp-gpt,2446,Go,,2022-12-02
45,skydoves/chatgpt-android,1656,Kotlin,📱 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.,2022-12-09
46,gragland/chatgpt-chrome-extension,2040,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
47,eliaszon/Programmers-Overseas-Job-Interview-Handbook,2403,,🏂🏻 程序员海外工作/英文面试手册,2022-12-23
48,varunshenoy/GraphGPT,2449,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
49,wong2/chatgpt-google-extension,10489,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
50,openai/point-e,4314,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
51,Nutlope/restorePhotos,2195,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
52,timothybrooks/instruct-pix2pix,3466,Python,,2023-01-09
53,google-research/tuning_playbook,15931,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
54,gluon-framework/gluon,2573,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
55,amitshekhariitbhu/go-backend-clean-architecture,1930,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
56,xiaye13579/BBLL,3049,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
57,TheAppleTucker/backend-GPT,2519,JavaScript,,2023-01-21
58,shinework/photoshot,1683,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
59,calistus-igwilo/nitda-blockchain-scholarship,3056,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
