,full_name,stargazers_count,language,description,created_at
0,f/awesome-chatgpt-prompts,28038,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
1,jerryjliu/gpt_index,3951,Python,GPT Index (LlamaIndex) is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
2,LAION-AI/Open-Assistant,16146,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,lllyasviel/ControlNet,3811,Python,Let us control diffusion models,2023-02-01
4,sourcegraph/conc,5904,Go,Better structured concurrency for go,2023-01-02
5,google/osv-scanner,4532,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
6,karpathy/nanoGPT,13206,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
7,localsend/localsend,6182,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
8,fathyb/carbonyl,11030,Rust,Chromium running inside your terminal,2023-01-20
9,LazyVim/LazyVim,3433,Lua,Neovim config for the lazy,2022-12-30
10,folke/lazy.nvim,3118,Lua,💤 A modern plugin manager for Neovim,2022-11-20
11,Stability-AI/stablediffusion,11489,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
12,triggerdotdev/trigger.dev,3013,TypeScript,✨ Trigger.dev is an open-source platform that makes it easy for developers to create event-driven background tasks directly in their code.,2022-11-30
13,shadcn/ui,8260,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
14,google/comprehensive-rust,9181,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
15,PlexPt/awesome-chatgpt-prompts-zh,7615,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
16,krahets/hello-algo,8091,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。",2022-11-04
17,jart/blink,4820,C,tiniest x86-64-linux emulator,2022-11-03
18,lencx/ChatGPT,15511,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
19,openblocks-dev/openblocks,4133,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
20,dair-ai/Prompt-Engineering-Guide,3158,Jupyter Notebook,":octopus: Guides, papers, and resources for prompt engineering",2022-12-16
21,acheong08/ChatGPT,17291,Python,Reverse engineered ChatGPT API,2022-12-03
22,transitive-bullshit/chatgpt-api,8773,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
23,humanloop/awesome-chatgpt,5092,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
24,techiescamp/kubernetes-learning-path,4612,,A roadmap to learn Kubernetes from scratch (Beginner to Advanced level),2022-11-16
25,hiifeng/V2ray-for-Doprax,4565,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
26,lucidrains/PaLM-rlhf-pytorch,5309,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
27,fuergaosi233/wechat-chatgpt,8209,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
28,apple/ml-stable-diffusion,5411,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
29,wong2/chatgpt-google-extension,10489,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
30,openai/point-e,4314,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
31,timothybrooks/instruct-pix2pix,3466,Python,,2023-01-09
32,google-research/tuning_playbook,15931,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
33,xiaye13579/BBLL,3049,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
34,book-searcher-org/book-searcher,4933,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
35,atelier-anchor/smiley-sans,10161,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
36,vincelwt/chatgpt-mac,3950,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
37,calistus-igwilo/nitda-blockchain-scholarship,3056,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
38,mpociot/chatgpt-vscode,3429,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
39,rawandahmad698/PyChatGPT,3405,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
