,full_name,stargazers_count,language,description,created_at
0,microsoft/visual-chatgpt,23129,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
1,LAION-AI/Open-Assistant,19124,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,xx025/carrot,3403,,这儿为你准备了众多免费好用的ChatGPT镜像站点,2023-03-05
3,yetone/openai-translator,9801,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
4,mjl-/mox,2423,Go,modern full-featured open source secure mail server for low-maintenance self-hosted email,2023-01-30
5,chathub-dev/chathub,1886,TypeScript,All-in-one chatbot client,2023-03-04
6,lss233/chatgpt-mirai-qq-bot,2875,Python,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、新版 Bing，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）,2022-12-05
7,immersive-translate/immersive-translate,4066,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
8,THUDM/ChatGLM-6B,6786,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
9,f/awesome-chatgpt-prompts,46016,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
10,tloen/alpaca-lora,3309,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
11,ggerganov/llama.cpp,10531,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
12,Chanzhaoyu/chatgpt-web,8061,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
13,askrella/whatsapp-chatgpt,2129,TypeScript,ChatGPT + DALL-E + WhatsApp = AI Assistant :rocket: :robot:,2022-12-08
14,GaiZhenbiao/ChuanhuChatGPT,2911,Python,GUI for ChatGPT API,2023-03-02
15,yihong0618/xiaogpt,1893,Python,Play ChatGPT with xiaomi ai speaker,2023-02-16
16,ddiu8081/chatgpt-demo,4844,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
17,comfyanonymous/ComfyUI,2776,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
18,RockChinQ/QChatGPT,1503,Python,高稳定性、低耦合、支持插件、适配多种模型的 ChatGPT、New Bing QQ 机器人 [已支持 GPT-4 🎉],2022-12-07
