,full_name,stargazers_count,language,description,created_at
0,AUTOMATIC1111/stable-diffusion-webui,50215,Python,Stable Diffusion web UI,2022-08-22
1,microsoft/visual-chatgpt,23129,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
2,LAION-AI/Open-Assistant,19124,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,lensterxyz/lenster,16429,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
4,toeverything/AFFiNE,13728,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
5,huggingface/diffusers,11931,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
6,f/awesome-chatgpt-prompts,46016,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
7,motion-canvas/motion-canvas,10118,TypeScript,Visualize Complex Ideas Programmatically,2022-08-03
8,ggerganov/llama.cpp,10531,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
9,hwchase17/langchain,12410,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
10,t3-oss/create-t3-app,15548,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
11,google/comprehensive-rust,10996,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
12,terrastruct/d2,11357,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
13,charliermarsh/ruff,10939,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
14,lllyasviel/ControlNet,14311,Python,Let us control diffusion models!,2023-02-01
15,tatsu-lab/stanford_alpaca,10492,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
16,invoke-ai/InvokeAI,11988,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
