,full_name,stargazers_count,language,description,created_at
0,tiann/KernelSU,1577,C,A Kernel based root solution for Android,2022-12-09
1,lencx/ChatGPT,16616,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
2,Mikubill/sd-webui-controlnet,2301,Python,WebUI extension for ControlNet,2023-02-12
3,immersive-translate/immersive-translate,2905,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
4,FMInference/FlexGen,3304,Python,Running large language models like OPT-175B/GPT-3 on a single GPU. Focusing on high-throughput large-batch generation.,2023-02-15
5,Nutlope/aicommits,2386,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
6,youshandefeiyang/IPTV,2172,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
7,LAION-AI/Open-Assistant,16689,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
8,Mokshit06/typewind,1762,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
9,ai-collection/ai-collection,2246,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
10,DvorakDwarf/Infinite-Storage-Glitch,2296,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
11,mouredev/retos-programacion-2023,1536,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
12,transitive-bullshit/chatgpt-api,9129,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
13,arc53/DocsGPT,2718,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
14,humanloop/awesome-chatgpt,5195,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
15,acheong08/EdgeGPT,2055,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
16,f/awesome-chatgpt-prompts,30177,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
17,acheong08/ChatGPT,18183,Python,Reverse engineered ChatGPT API,2022-12-03
18,natemoo-re/clack,2704,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
19,mouredev/hello-git,1800,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
20,PlexPt/awesome-chatgpt-prompts-zh,8476,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
21,total-typescript/ts-reset,2314,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
22,jaymody/picoGPT,1543,Python,An unnecessarily tiny implementation of GPT-2 in NumPy.,2023-01-21
23,sourcegraph/conc,5972,Go,Better structured concurrency for go,2023-01-02
24,Kanaries/pygwalker,2116,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
25,dair-ai/Prompt-Engineering-Guide,5182,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
26,cloneofsimo/lora,1791,Jupyter Notebook,Using Low-rank adaptation to quickly fine-tune diffusion models.,2022-12-08
27,waylaidwanderer/node-chatgpt-api,1511,JavaScript,"A client implementation for ChatGPT and Bing. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
28,google/comprehensive-rust,9343,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
29,lllyasviel/ControlNet,6587,Python,Let us control diffusion models,2023-02-01
30,qunash/chatgpt-advanced,2152,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
31,mmabrouk/chatgpt-wrapper,1713,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
32,m-bain/whisperX,1563,Python,WhisperX:  Automatic Speech Recognition with Word-level Timestamps (& Diarization),2022-12-09
33,memochou1993/gpt-ai-assistant,1536,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
34,karpathy/nanoGPT,13691,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
35,google-research/tuning_playbook,16206,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
36,shobrook/adrenaline,1593,JavaScript,An AI-powered debugger,2022-12-07
37,AzeemIdrisi/PhoneSploit-Pro,2380,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
38,localsend/localsend,6746,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
39,mpociot/chatgpt-vscode,3484,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
40,wong2/chatgpt-google-extension,10783,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
41,guaguaguaxia/weekly_report,2261,CSS,,2023-02-09
42,LazyVim/LazyVim,3697,Lua,Neovim config for the lazy,2022-12-30
43,cloudflare/wildebeest,1721,TypeScript,Wildebeest is an ActivityPub and Mastodon-compatible server,2022-12-21
44,gluon-framework/gluon,2582,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
45,Nutlope/restorePhotos,2265,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
46,shadcn/ui,8354,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
47,hiifeng/V2ray-for-Doprax,4861,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
48,skydoves/chatgpt-android,1740,Kotlin,📲 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.,2022-12-09
49,fuergaosi233/wechat-chatgpt,8416,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
50,shinework/photoshot,1696,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
51,TheR1D/shell_gpt,1624,Python,"A command-line interface (CLI) productivity tool powered by OpenAI's GPT-3 models, will help you accomplish your tasks faster and more efficiently.",2023-01-18
52,BlinkDL/ChatRWKV,2597,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
53,fathyb/carbonyl,11135,Rust,Chromium running inside your terminal,2023-01-20
54,iway1/react-ts-form,1705,TypeScript,,2022-12-25
55,dair-ai/ML-Papers-Explained,2995,,Explanation to key concepts in ML,2023-01-12
56,steven-tey/precedent,2042,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
57,gofireflyio/aiac,1688,Go,Artificial Intelligence Infrastructure-as-Code Generator.,2022-12-07
58,AutumnWhj/ChatGPT-wechat-bot,2878,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
59,JusticeRage/Gepetto,1866,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
60,lucidrains/PaLM-rlhf-pytorch,5386,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
61,danielgross/whatsapp-gpt,2482,Go,,2022-12-02
62,gragland/chatgpt-chrome-extension,2080,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
63,eliaszon/Programmers-Overseas-Job-Interview-Handbook,2449,,🏂🏻 程序员海外工作/英文面试手册,2022-12-23
64,varunshenoy/GraphGPT,2482,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
65,openai/point-e,4374,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
66,timothybrooks/instruct-pix2pix,3544,Python,,2023-01-09
67,amitshekhariitbhu/go-backend-clean-architecture,1965,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
68,xiaye13579/BBLL,3125,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
69,TheAppleTucker/backend-GPT,2560,JavaScript,,2023-01-21
