,full_name,stargazers_count,language,description,created_at
0,lencx/ChatGPT,16616,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
1,FMInference/FlexGen,3304,Python,Running large language models like OPT-175B/GPT-3 on a single GPU. Focusing on high-throughput large-batch generation.,2023-02-15
2,LAION-AI/Open-Assistant,16689,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,jerryjliu/gpt_index,4099,Python,GPT Index (LlamaIndex) is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
4,google/osv-scanner,4551,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
5,transitive-bullshit/chatgpt-api,9129,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
6,humanloop/awesome-chatgpt,5195,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
7,f/awesome-chatgpt-prompts,30177,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
8,acheong08/ChatGPT,18183,Python,Reverse engineered ChatGPT API,2022-12-03
9,krahets/hello-algo,8167,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。",2022-11-04
10,PlexPt/awesome-chatgpt-prompts-zh,8476,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
11,triggerdotdev/trigger.dev,3112,TypeScript,✨ Trigger.dev is an open-source platform that makes it easy for developers to create event-driven background tasks directly in their code.,2022-11-30
12,sourcegraph/conc,5972,Go,Better structured concurrency for go,2023-01-02
13,dair-ai/Prompt-Engineering-Guide,5182,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
14,google/comprehensive-rust,9343,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
15,lllyasviel/ControlNet,6587,Python,Let us control diffusion models,2023-02-01
16,openblocks-dev/openblocks,4149,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
17,karpathy/nanoGPT,13691,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
18,google-research/tuning_playbook,16206,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
19,techiescamp/kubernetes-learning-path,4701,,A roadmap to learn Kubernetes from scratch (Beginner to Advanced level),2022-11-16
20,localsend/localsend,6746,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
21,mpociot/chatgpt-vscode,3484,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
22,wong2/chatgpt-google-extension,10783,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
23,jart/blink,4834,C,tiniest x86-64-linux emulator,2022-11-03
24,LazyVim/LazyVim,3697,Lua,Neovim config for the lazy,2022-12-30
25,folke/lazy.nvim,3236,Lua,💤 A modern plugin manager for Neovim,2022-11-20
26,shadcn/ui,8354,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
27,hiifeng/V2ray-for-Doprax,4861,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
28,fuergaosi233/wechat-chatgpt,8416,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
29,fathyb/carbonyl,11135,Rust,Chromium running inside your terminal,2023-01-20
30,Stability-AI/stablediffusion,11853,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
31,lucidrains/PaLM-rlhf-pytorch,5386,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
32,apple/ml-stable-diffusion,5491,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
33,openai/point-e,4374,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
34,timothybrooks/instruct-pix2pix,3544,Python,,2023-01-09
35,xiaye13579/BBLL,3125,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
36,book-searcher-org/book-searcher,4964,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
37,atelier-anchor/smiley-sans,10211,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
38,vincelwt/chatgpt-mac,4077,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
39,calistus-igwilo/nitda-blockchain-scholarship,3057,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
40,m1guelpf/chatgpt-telegram,3054,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
41,rawandahmad698/PyChatGPT,3473,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
