,full_name,stargazers_count,language,description,created_at
0,AUTOMATIC1111/stable-diffusion-webui,31009,Python,Stable Diffusion web UI,2022-08-22
1,lensterxyz/lenster,12869,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
2,huggingface/diffusers,10019,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
3,invoke-ai/InvokeAI,10340,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
4,tw93/Pake,10577,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
5,t3-oss/create-t3-app,14067,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
6,acheong08/ChatGPT,11634,Python,Reverse engineered ChatGPT API. Uses official model same as the website.,2022-12-03
7,Grasscutters/Grasscutter,12451,Java,A server software reimplementation for a certain anime game.,2022-04-17
8,karpathy/nanoGPT,11633,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
9,toeverything/AFFiNE,12599,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
10,bloomberg/memray,10068,Python,Memray is a memory profiler for Python,2022-04-08
11,openai/openai-cookbook,11113,Jupyter Notebook,Examples and guides for using the OpenAI API,2022-03-11
12,pyscript/pyscript,15372,Python,Home Page: https://pyscript.net  Examples: https://pyscript.net/examples,2022-02-21
13,terrastruct/d2,10719,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
14,f/awesome-chatgpt-prompts,20470,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
15,CodeEditApp/CodeEdit,16466,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
16,google-research/tuning_playbook,14424,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
17,charmbracelet/gum,12094,Go,A tool for glamorous shell scripts 🎀,2022-06-10
18,Stability-AI/stablediffusion,10735,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
19,NVIDIA/open-gpu-kernel-modules,12864,C,NVIDIA Linux open GPU kernel module source,2022-05-02
20,openai/whisper,22836,Jupyter Notebook,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
21,CompVis/stable-diffusion,40543,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
22,pocketbase/pocketbase,20809,Go,Open Source realtime backend in 1 file,2022-07-05
23,The-Run-Philosophy-Organization/run,25066,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
24,sismo-core/sismo-protocol,15999,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
25,karanpratapsingh/system-design,14562,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
26,WeNeedHome/SummaryOfLoanSuspension,20327,HTML,全国各省市停贷通知汇总,2022-07-12
27,geekan/HowToLiveLonger,20774,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
