,full_name,stargazers_count,language,description,created_at
18,Nutlope/restorePhotos,1971,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
19,shobrook/adrenaline,1540,JavaScript,An AI-powered debugger,2022-12-07
20,timothybrooks/instruct-pix2pix,3384,Python,,2023-01-09
21,fathyb/carbonyl,10778,Rust,Chromium running inside your terminal,2023-01-20
22,google-research/tuning_playbook,15476,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
23,AzeemIdrisi/PhoneSploit-Pro,2331,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
24,gragland/chatgpt-chrome-extension,1976,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
25,sourcegraph/conc,5812,Go,Better structured concurrency for go,2023-01-02
26,qunash/chatgpt-advanced,1752,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
27,gluon-framework/gluon,2548,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
28,amitshekhariitbhu/go-backend-clean-architecture,1909,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
29,eliaszon/Programmers-Overseas-Job-Interview-Handbook,2313,,🏂🏻 程序员海外工作/英文面试手册,2022-12-23
30,AutumnWhj/ChatGPT-wechat-bot,2559,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
31,wong2/chatgpt-google-extension,9837,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
32,Mokshit06/typewind,1712,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
33,humanloop/awesome-chatgpt,4901,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
34,varunshenoy/GraphGPT,2336,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
35,youshandefeiyang/IPTV,1963,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
36,xiaye13579/BBLL,2929,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
37,dair-ai/ML-Papers-Explained,2908,,Explanation to key concepts in ML,2023-01-12
38,dair-ai/Prompt-Engineering-Guide,2828,,":octopus: Guides, papers, and resources for prompt engineering",2022-12-16
39,gofireflyio/aiac,1518,Go,Artificial Intelligence Infrastructure-as-Code Generator.,2022-12-07
40,openai/point-e,4266,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
41,TheAppleTucker/backend-GPT,2470,JavaScript,,2023-01-21
42,shinework/photoshot,1670,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
43,steven-tey/precedent,1960,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
44,danielgross/whatsapp-gpt,2419,Go,,2022-12-02
45,iway1/react-ts-form,1699,TypeScript,,2022-12-25
46,lucidrains/PaLM-rlhf-pytorch,5173,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
47,calistus-igwilo/nitda-blockchain-scholarship,3054,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
48,midudev/kings-league-project,1520,JavaScript,API y website de la Kings League Infojobs por temas didácticos,2023-01-03
49,m1guelpf/chatgpt-telegram,2865,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
50,mpociot/chatgpt-vscode,3336,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
51,rawandahmad698/PyChatGPT,3291,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
52,JusticeRage/Gepetto,1850,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
