,full_name,stargazers_count,language,description,created_at
0,immersive-translate/immersive-translate,4240,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
1,yihong0618/xiaogpt,2145,Python,Play ChatGPT with xiaomi AI speaker,2023-02-16
2,xx025/carrot,5039,,这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
3,BlinkDL/ChatRWKV,4306,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
4,LAION-AI/Open-Assistant,19801,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
5,tiann/KernelSU,1860,C,A Kernel based root solution for Android,2022-12-09
6,mckaywrigley/chatbot-ui,4047,TypeScript,An open-source ChatGPT UI.,2023-03-11
7,chathub-dev/chathub,2890,TypeScript,All-in-one chatbot client,2023-03-04
8,nsarrazin/serge,2015,Python,"A web interface for chatting with Alpaca through llama.cpp. Fully dockerized, with an easy to use API.",2023-03-19
9,THUDM/ChatGLM-6B,9402,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
10,localsend/localsend,9405,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
11,RockChinQ/QChatGPT,1643,Python,高稳定性、低耦合、支持插件、适配多种模型的 ChatGPT NewBing QQ 机器人 [已支持 GPT-4、New Bing 🎉],2022-12-07
12,ggerganov/llama.cpp,13861,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
13,getcursor/cursor,3186,TypeScript,An editor made for programming with AI 🤖,2023-03-12
14,acheong08/ChatGPT,22098,Python,Reverse engineered ChatGPT API,2022-12-03
15,yetone/openai-translator,11826,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
16,comfyanonymous/ComfyUI,3581,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
17,openai/evals,6629,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
18,pgrok/pgrok,2131,Go,Poor man's ngrok - a multi-tenant HTTP reverse tunnel solution through SSH remote port forwarding,2023-03-08
19,LianjiaTech/BELLE,1878,Python,BELLE: BE Large Language model Engine（开源中文对话大模型）,2023-03-17
20,karpathy/nanoGPT,16003,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
21,lss233/chatgpt-mirai-qq-bot,3223,Python,🚀 一键部署！真正的 QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、文心一言、新版 Bing、Google Bard，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）| 还支持 OneBot、Telegram、Discord 等平台,2022-12-05
22,TheR1D/shell_gpt,2779,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
23,logspace-ai/langflow,1829,TypeScript,"⛓️ LangFlow is a UI for LangChain, designed with react-flow to provide an effortless way to experiment and prototype flows.",2023-02-08
24,Bin-Huang/chatbox,2232,TypeScript,"A desktop app for ChatGPT API (OpenAI API) that supports Windows, Mac & Linux",2023-03-06
25,mayooear/gpt4-pdf-chatbot-langchain,2776,TypeScript,GPT4 & LangChain Chatbot for large PDF docs,2023-03-17
26,ddiu8081/chatgpt-demo,5314,TypeScript,A demo repo based on OpenAI API.,2023-03-02
27,Nutlope/roomGPT,6134,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
28,GaiZhenbiao/ChuanhuChatGPT,5938,Python,GUI for ChatGPT API,2023-03-02
29,oobabooga/text-generation-webui,4308,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
30,PlexPt/awesome-chatgpt-prompts-zh,21548,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
31,Chanzhaoyu/chatgpt-web,10342,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
32,microsoft/semantic-kernel,3129,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
33,mmabrouk/chatgpt-wrapper,2751,Python,API for interacting with ChatGPT and GPT4 using Python and from Shell.,2022-12-03
34,activepieces/activepieces,1703,TypeScript,No-code Business Automation Tool. An open source alternative to Zapier.,2022-12-03
35,amazon-science/mm-cot,3112,Python,"Official implementation for ""Multimodal Chain-of-Thought Reasoning in Language Models"" (stay tuned and more will be updated)",2023-02-02
36,mouredev/retos-programacion-2023,1896,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
37,whitead/paper-qa,1571,Python,LLM Chain for answering questions from documents with citations,2023-02-05
38,Leizhenpeng/feishu-chatgpt,1975,Go,🎒飞书  ×（GPT-3.5 + DALL·E + Whisper）=  飞一般的工作体验  🚀 语音对话、角色扮演、多话题讨论、图片创作、表格分析、文档导出 🚀,2023-02-07
39,f/awesome-chatgpt-prompts,51744,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
40,jdxcode/rtx,1695,Rust,Runtime Executor (asdf rust clone),2023-01-09
41,evanw/thumbhash,1856,Swift,A very compact representation of an image placeholder,2023-03-22
42,madawei2699/myGPTReader,2167,Python,"myGPTReader is a slack bot that can read any webpage, ebook, video(YouTube) or document and summarize it with chatGPT. It can also talk to you via voice using the content in the channel.",2023-03-08
43,cocktailpeanut/dalai,6484,CSS,The simplest way to run LLaMA on your local machine,2023-03-12
44,Yue-Yang/ChatGPT-Siri,1947,,"Shortcuts for Siri using ChatGPT API gpt-3.5-turbo & gpt-4 model, supports continuous conversations, configure the API key & save chat records. 由 ChatGPT API gpt-3.5-turbo & gpt-4 模型驱动的智能 Siri，支持连续对话，配置API key，配置系统prompt，保存聊天记录。",2023-02-26
45,tatsu-lab/stanford_alpaca,14636,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
46,openai/chatgpt-retrieval-plugin,7274,Python,,2023-03-23
47,gencay/vscode-chatgpt,2612,TypeScript,An unofficial Visual Studio Code - OpenAI ChatGPT integration,2022-12-06
48,transitive-bullshit/chatgpt-api,11824,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
49,jtmuller5/The-HustleGPT-Challenge,1635,,Building Startups with an AI Co-Founder,2023-03-16
50,emilkowalski/sonner,2128,TypeScript,An opinionated toast component for React.,2023-02-23
51,mouredev/hello-git,2245,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
52,Nutlope/restorePhotos,2610,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
53,rustformers/llama-rs,1938,Rust,"Run LLaMA inference on CPU, with Rust 🦀🚀🦙",2023-03-13
54,ai-collection/ai-collection,2497,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
55,reorx/awesome-chatgpt-api,3724,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
56,dair-ai/Prompt-Engineering-Guide,17486,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
57,qunash/chatgpt-advanced,3419,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
58,microsoft/visual-chatgpt,26278,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
59,tloen/alpaca-lora,5974,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
60,intitni/CopilotForXcode,1645,Swift,The missing GitHub Copilot and ChatGPT Xcode Source Editor Extension,2022-12-05
61,lencx/ChatGPT,25751,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
62,svc-develop-team/so-vits-svc,1905,Python,SoftVC VITS Singing Voice Conversion,2023-03-10
63,waylaidwanderer/node-chatgpt-api,2591,JavaScript,"A client implementation for ChatGPT and Bing AI. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
64,Zero6992/chatGPT-discord-bot,1627,Python,Integrate ChatGPT into your own discord bot,2022-12-04
65,arc53/DocsGPT,3907,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
66,total-typescript/ts-reset,5109,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
67,869413421/chatgpt-web,2080,Go,基于ChatGPT3.5 API实现的私有化web程序,2023-02-10
68,facebookresearch/llama,14103,Python,Inference code for LLaMA models,2023-02-14
69,josStorer/chatGPTBox,3995,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
70,LazyVim/LazyVim,4391,Lua,Neovim config for the lazy,2022-12-30
71,steven-tey/precedent,2250,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
72,GerevAI/gerev,1509,Python,🧠 AI-powered search engine for your organization  🔎,2023-03-05
73,lllyasviel/ControlNet,15075,Python,Let us control diffusion models!,2023-02-01
74,google/comprehensive-rust,11082,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
75,karfly/chatgpt_telegram_bot,2252,Python,,2022-12-05
76,mukulpatnaik/researchgpt,2338,Python,An open-source LLM based research assistant that allows you to have a conversation with a research paper,2023-02-01
77,acheong08/EdgeGPT,4628,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
78,rockbenben/ChatGPT-Shortcut,2432,TypeScript,让生产力加倍的 ChatGPT 快捷指令，按照领域和功能分区，可对提示词进行标签筛选、关键词搜索和一键复制。,2023-02-24
79,yihong0618/bilingual_book_maker,4640,Python,Make bilingual epub books Using AI translate,2023-03-02
80,shobrook/adrenaline,1805,JavaScript,An AI-powered debugger,2022-12-07
81,AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,2827,JavaScript,A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using Automatic1111-sd-webui as a backend. ,2022-12-20
82,humanloop/awesome-chatgpt,6316,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
83,kaixindelele/ChatPaper,4130,Python,Use ChatGPT to summarize the arXiv papers.,2023-03-08
84,gofireflyio/aiac,2032,Go,Artificial Intelligence Infrastructure-as-Code Generator.,2022-12-07
85,mrsked/mrsk,4519,Ruby,Deploy web apps anywhere.,2023-01-07
86,sourcegraph/conc,6411,Go,Better structured concurrency for go,2023-01-02
87,zurawiki/gptcommit,1673,Rust,A git prepare-commit-msg hook for authoring commit messages with GPT-3. ,2023-01-13
88,npiv/chatblade,1594,Python,A CLI Swiss Army Knife for ChatGPT,2023-03-19
89,fuergaosi233/wechat-chatgpt,10128,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
90,askrella/whatsapp-chatgpt,2221,TypeScript,ChatGPT + DALL-E + WhatsApp = AI Assistant :rocket: :robot:,2022-12-08
91,ServiceWeaver/weaver,3120,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
92,xenova/transformers.js,1833,JavaScript,Run 🤗 Transformers in your browser!,2023-02-13
93,hiifeng/V2ray-for-Doprax,6715,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
94,togethercomputer/OpenChatKit,6683,Python,,2023-03-03
95,Mikubill/sd-webui-controlnet,5393,Python,WebUI extension for ControlNet,2023-02-12
96,AmbientRun/Ambient,2805,Rust,The multiplayer game engine,2022-12-19
97,Nutlope/aicommits,4466,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
98,BloopAI/bloop,2915,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
99,Haxxnet/Compose-Examples,3008,,Various Docker Compose examples of selfhosted FOSS and proprietary projects.,2023-02-13
100,m-bain/whisperX,2159,Python,WhisperX:  Automatic Speech Recognition with Word-level Timestamps (& Diarization),2022-12-09
101,nichtdax/awesome-totally-open-chatgpt,2453,,A list of totally open alternatives to ChatGPT,2023-03-18
102,TBXark/ChatGPT-Telegram-Workers,2236,JavaScript,Deploy your own Telegram ChatGPT bot on Cloudflare Workers with ease.,2023-03-03
103,natemoo-re/clack,3333,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
104,skydoves/chatgpt-android,2362,Kotlin,📲 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.,2022-12-09
105,guaguaguaxia/weekly_report,2624,CSS,,2023-02-09
106,youshandefeiyang/IPTV,2611,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
107,dreamworksanimation/openmoonray,3459,CMake,,2023-03-14
108,iway1/react-ts-form,1810,TypeScript,,2022-12-25
109,ayaka14732/ChatGPTAPIFree,1668,JavaScript,A simple and open-source proxy API that allows you to access OpenAI's ChatGPT API for free!,2023-03-03
110,keijiro/AICommand,2662,C#,ChatGPT integration with Unity Editor,2023-03-18
111,replicate/scribble-diffusion,2014,JavaScript,Turn your rough sketch into a refined image using AI,2023-02-13
112,yetone/bob-plugin-openai-translator,4066,JavaScript,基于 ChatGPT API 的文本翻译、文本润色、语法纠错 Bob 插件，让我们一起迎接不需要巴别塔的新时代！,2023-02-19
113,dalinvip/Awesome-ChatGPT,1535,,ChatGPT资料汇总学习，持续更新......,2023-02-06
114,varunshenoy/GraphGPT,2964,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
115,lucidrains/PaLM-rlhf-pytorch,6039,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
116,Kanaries/pygwalker,4733,Python,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
117,JimmyLv/BibiGPT,2229,TypeScript,"BibiGPT · One-click summary for video &  audio content: Bilibili | YouTube | Websites丨Podcasts | Meetings | Local files, etc. 音视频内容一键总结：哔哩哔哩丨YouTube丨网页丨播客丨会议丨本地文件等 (原 BiliGPT 省流神器 & 课代表)",2023-02-26
118,whoiskatrin/sql-translator,2581,TypeScript,SQL Translator is a tool for converting natural language queries into SQL code using artificial intelligence. This project is 100% free and open source.,2023-03-11
119,base-org/node,21515,Shell,Everything required to run your own Base node,2023-02-01
120,m1guelpf/chatgpt-telegram,3458,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
121,shadcn/ui,9608,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
122,karpathy/ng-video-lecture,1558,Python,,2023-01-17
123,keijiro/AIShader,1670,C#,ChatGPT-powered shader generator for Unity,2023-03-05
124,mlc-ai/web-stable-diffusion,1683,Jupyter Notebook,Bringing stable diffusion models to web browsers. Everything runs inside the browser with no server support. ,2023-03-06
125,FMInference/FlexGen,7179,Python,Running large language models on a single GPU for throughput-oriented scenarios.,2023-02-15
126,davinci1010/pinduoduo_backdoor,4274,,拼多多apk内嵌提权代码，及动态下发dex分析,2023-03-07
127,futantan/OpenGpt,2933,TypeScript,Create your own ChatGPT App in seconds.,2023-03-03
