,full_name,stargazers_count,language,description,created_at
0,immersive-translate/immersive-translate,4240,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
1,xx025/carrot,5039,,这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
2,BlinkDL/ChatRWKV,4306,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
3,LAION-AI/Open-Assistant,19801,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
4,mckaywrigley/chatbot-ui,4047,TypeScript,An open-source ChatGPT UI.,2023-03-11
5,THUDM/ChatGLM-6B,9402,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
6,localsend/localsend,9405,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
7,ggerganov/llama.cpp,13861,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
8,getcursor/cursor,3186,TypeScript,An editor made for programming with AI 🤖,2023-03-12
9,acheong08/ChatGPT,22098,Python,Reverse engineered ChatGPT API,2022-12-03
10,yetone/openai-translator,11826,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
11,comfyanonymous/ComfyUI,3581,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
12,openai/evals,6629,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
13,karpathy/nanoGPT,16003,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
14,lss233/chatgpt-mirai-qq-bot,3223,Python,🚀 一键部署！真正的 QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、文心一言、新版 Bing、Google Bard，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）| 还支持 OneBot、Telegram、Discord 等平台,2022-12-05
15,ddiu8081/chatgpt-demo,5314,TypeScript,A demo repo based on OpenAI API.,2023-03-02
16,Nutlope/roomGPT,6134,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
17,GaiZhenbiao/ChuanhuChatGPT,5938,Python,GUI for ChatGPT API,2023-03-02
18,oobabooga/text-generation-webui,4308,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
19,PlexPt/awesome-chatgpt-prompts-zh,21548,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
20,Chanzhaoyu/chatgpt-web,10342,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
21,microsoft/semantic-kernel,3129,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
22,amazon-science/mm-cot,3112,Python,"Official implementation for ""Multimodal Chain-of-Thought Reasoning in Language Models"" (stay tuned and more will be updated)",2023-02-02
23,f/awesome-chatgpt-prompts,51744,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
24,cocktailpeanut/dalai,6484,CSS,The simplest way to run LLaMA on your local machine,2023-03-12
25,tatsu-lab/stanford_alpaca,14636,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
26,openai/chatgpt-retrieval-plugin,7273,Python,,2023-03-23
27,transitive-bullshit/chatgpt-api,11824,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
28,reorx/awesome-chatgpt-api,3724,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
29,dair-ai/Prompt-Engineering-Guide,17486,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
30,qunash/chatgpt-advanced,3419,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
31,microsoft/visual-chatgpt,26278,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
32,tloen/alpaca-lora,5974,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
33,lencx/ChatGPT,25751,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
34,arc53/DocsGPT,3907,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
35,total-typescript/ts-reset,5109,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
36,facebookresearch/llama,14103,Python,Inference code for LLaMA models,2023-02-14
37,josStorer/chatGPTBox,3995,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
38,LazyVim/LazyVim,4391,Lua,Neovim config for the lazy,2022-12-30
39,lllyasviel/ControlNet,15075,Python,Let us control diffusion models!,2023-02-01
40,google/comprehensive-rust,11082,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
41,acheong08/EdgeGPT,4628,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
42,yihong0618/bilingual_book_maker,4640,Python,Make bilingual epub books Using AI translate,2023-03-02
43,humanloop/awesome-chatgpt,6316,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
44,kaixindelele/ChatPaper,4130,Python,Use ChatGPT to summarize the arXiv papers.,2023-03-08
45,mrsked/mrsk,4519,Ruby,Deploy web apps anywhere.,2023-01-07
46,sourcegraph/conc,6411,Go,Better structured concurrency for go,2023-01-02
47,fuergaosi233/wechat-chatgpt,10128,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
48,ServiceWeaver/weaver,3120,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
