,full_name,stargazers_count,language,description,created_at
0,ggerganov/llama.cpp,7958,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
1,thu-ml/unidiffuser,591,Python,"Code and models for the paper ""One Transformer Fits All Distributions in Multi-Modal Diffusion""",2023-03-10
2,tatsu-lab/stanford_alpaca,7089,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
3,cocktailpeanut/dalai,1891,JavaScript,The simplest way to run LLaMA on your local machine,2023-03-12
4,THUDM/ChatGLM-6B,3571,Python,ChatGLM-6B：开源双语对话语言模型,2023-03-13
5,dreamworksanimation/openmoonray,1154,CMake,,2023-03-14
6,setzer22/llama-rs,612,Rust,"Run LLaMA inference on CPU, with Rust 🦀🚀🦙",2023-03-13
7,whoiskatrin/sql-translator,1335,TypeScript,SQL Translator is a tool for converting natural language queries into SQL code using artificial intelligence. This project is 100% free and open source.,2023-03-11
8,Danandrew12/ApoxyHack-Exception-HWID-Spoofer-BE-EAC-Vanguard,397,,,2023-03-15
9,Danandrew12/ApoxyHack-Call-of-Duty-Warzone-2-Hack-ESP-Norecoil-Unlock-Tool,397,,,2023-03-15
10,Danandrew12/ApoxyHack-SEA-OF-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT,397,,,2023-03-15
11,Danandrew12/ApoxyHack-Cheat-for-WAR-THUNDER-ARCADE-AIM-ESP-MISC,397,,,2023-03-15
12,Danandrew12/ApoxyHack-Free-Premium-Dota-2-SkinChanger-Cheats-FREE-Dota-2-SkinChanger,397,,,2023-03-15
13,Danandrew12/ApoxyHack-CRACK-HACK-for-Hell-Let-Loose-Magic-Aimbot-WH-Visuals-Misc-RADAR-UNDETECTED,397,,,2023-03-15
14,Danandrew12/ApoxyHack-CRACK-HACK-for-SCUM-Magic-Aim-Silent-Aim-Visuals-Misc-UNDETECTED,397,,,2023-03-15
15,Danandrew12/ApoxyHack-Cheat-Deadside-Silent-Aim-ESP-Misc-SPOOFER,397,,,2023-03-15
16,Danandrew12/ApoxyHack-VALORANT-HACK-AIMBOT-ESP-MORE-Valorant-Cheat-2023-Best-VALORANT-SKINCHANGER,397,,,2023-03-15
17,Danandrew12/ApoxyHack-Cheat-Paladins-AimBot-for-all-heroes-WX-ESP,397,,,2023-03-15
18,Danandrew12/ApoxyHack-CRACK-MIDNIGHT-cheat-for-GTA-5-Online-Teleport-and-Interaction-with-the-World-Griff,397,,,2023-03-15
19,Danandrew12/ApoxyHack-Dead-by-Daylight-Mod-Menu-ESP-UNLOCK-ALL-More,397,,,2023-03-15
20,Danandrew12/ApoxyHack-CRACK-HACK-for-Valheim-Aim-Esp-Wallhack-Misc-UNDETECTED-,397,,,2023-03-15
21,Danandrew12/ApoxyHack-Marauders-Undetected-Cheat-Aimbot-ESP-Money-NoClip-God-Mode,397,,,2023-03-15
22,Danandrew12/ApoxyHack-Genshin-Impact-HACK-PC-UNDETECTED-ESP-Autofarm-cheat-2023,397,,,2023-03-15
23,Danandrew12/ApoxyHack-Hack-for-DayZ-AIM-ESP-LOOT-MISC-2023,397,,,2023-03-15
24,Danandrew12/ApoxyHack-RUST-NEW-CHEAT-2023-ESP-AIMBOT-UNDETECTED-FREE,397,,,2023-03-15
25,Danandrew12/ApoxyHack-Lost-light-Aim-Esp-Speedhack-Fly-hack-,397,,,2023-03-15
26,Danandrew12/ApoxyHack-CRACK-HACK-for-Ready-or-Not-Magic-Silent-Aim-Misc-UNDETECTED,397,,,2023-03-15
27,Danandrew12/ApoxyHack-FORTNITE-HACK-CHEAT-AIM-ESP-UNDETECTED-SOFT-AIM-2023,397,,,2023-03-15
28,Danandrew12/ApoxyHack-Hack-for-CS-GO-LEGITBOT-ESP-AIM,397,,,2023-03-15
29,Danandrew12/ApoxyHack-LEAGUE-OF-LEGENDS-HACK-2023-SCRIPT-FOR-LoL,397,,,2023-03-15
30,Danandrew12/ApoxyHack-CRACK-HACK-for-Rogue-Company-Magic-Aim-Silent-Aim-Visuals-Misc-UNDETECTED,397,,,2023-03-15
31,Danandrew12/ApoxyHack-FIFA-2023-Crack-BOT-UNDETECTED,397,,,2023-03-15
32,Danandrew12/ApoxyHack-UNDETECTED-BEST-R6-Siege-Cheat-Free-Download-2023,397,,,2023-03-15
33,Danandrew12/ApoxyHack-Apex-legend-Hack-Aim-Esp-Wallhack-NoRecoil-Misc,397,,,2023-03-15
34,Danandrew12/ApoxyHack-Cheat-for-WoT-Blitz-Aimbot-Wallhack-Spread,397,,,2023-03-15
35,Danandrew12/ApoxyHack-for-Enlisted-Aimbot-Visuals-Misc-UNDETECTED,397,,,2023-03-15
36,Danandrew12/ApoxyHack-CRACK-HACK-for-Rocket-League-Aimbot-ESP-Spoofer-Script-UNDETECTED,397,,,2023-03-15
37,Danandrew12/ApoxyHack-UNDETECTED-HACK-FOR-PUBG-AIM-ESP-LOOT-COLORS,397,,,2023-03-15
38,Danandrew12/ApoxyHack-Cheats-for-Fallout-76-Aimbot-Overload-Shutdown-Infinite-OP-WX-and-ESP,397,,,2023-03-15
39,Danandrew12/ApoxyHack-EFT-HACK-ESCAPE-FROM-TARKOV-HACK-CHEATS-AIMBOT-ESP-LOOT-UNDETECTED,397,,,2023-03-15
40,Danandrew12/ApoxyHack-Hack-Battlefield-2042-AIM-ESP-NoRecoil,397,,,2023-03-15
41,liaoxy169/DayZ-Hack-AIM-ESP-More-functionality-Your-website,600,,,2023-03-15
42,liaoxy169/Genshin-HACK-ESP-Autofarm-More-functionality-Your-website,600,,,2023-03-15
43,liaoxy169/CS-GO-HACK-ESP-AIM-More-functionality-Your-website,600,,,2023-03-15
44,liaoxy169/VALORANT-HACK-AIMBOT-ESP-MORE-SKINCHANGER-More-functionality-Your-website,600,,,2023-03-15
45,liaoxy169/Rainbow-Six-Siege-HACK-More-functionality-Your-website,600,,,2023-03-15
46,liaoxy169/SEA-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT-More-functionality-Your-website,600,,,2023-03-15
47,liaoxy169/FORTNITE-HACK-AIM-ESP-More-functionality-Your-website,600,,,2023-03-15
48,liaoxy169/Ark-Survival-HACK-More-functionality-Your-website,600,,,2023-03-15
49,liaoxy169/PUBG-HACK-AIM-ESP-LOOT-COLORS-More-functionality-Your-website,600,,,2023-03-15
50,liaoxy169/RUST-HACK-ESP-AIMBOT-More-functionality-Your-website,600,,,2023-03-15
51,liaoxy169/Warzone-2-Hack-ESP-Norecoil-UnlockALL-More-functionality-Your-website,600,,,2023-03-15
52,liaoxy169/EFT-HACK-AIMBOT-ESP-More-functionality-Your-website,600,,,2023-03-15
53,liaoxy169/LEAGUE-OF-LEGENDS-HACK-SCRIPT-More-functionality-Your-website,600,,,2023-03-15
54,liaoxy169/Apex-legend-Hack-Aim-Esp-More-functionality-Your-website,600,,,2023-03-15
55,liaoxy169/NcCrack-FIFA-2023-HACK,600,,,2023-03-15
56,liaoxy169/NcCrack-Fallout-76-HACK-Aimbot-Infinite,600,,,2023-03-15
57,liaoxy169/NcCrack-NARAKA-BLADEPOINT-Multi-hack,600,,,2023-03-15
58,liaoxy169/NcCrack-Deadside-Silent-Aim-ESP,600,,,2023-03-15
59,liaoxy169/NcCrack-Lost-light-Aim-Esp,602,,,2023-03-15
60,liaoxy169/NcCrack-Enlisted-Aimbot-Visuals,600,,,2023-03-15
61,liaoxy169/NcCrack--heats-Star-Wars-Battlefront-2-AimBot-Aim-ESP,601,,,2023-03-15
62,liaoxy169/NcCrack-Rocket-HACK-Aimbot-ESP-Script,601,,,2023-03-15
63,liaoxy169/NcCrack-Dead-by-Daylight-ESP-UNLOCK-ALL,601,,,2023-03-15
64,liaoxy169/NcCrack-LEAGUE-OF-LEGENDS-HACK-SCRIPT,601,,,2023-03-15
65,liaoxy169/NcCrack-ESCAPE-FROM-TARKOV-HACK-AIMBOT-ESP,601,,,2023-03-15
66,liaoxy169/NcCrack-World-War-3-Hack-AIM-ESP-SPEEDHACK,601,,,2023-03-15
67,liaoxy169/NcCrack-HACK-SQUAD-Aimbot-Visuals,601,,,2023-03-15
68,liaoxy169/NcCrack-Ready-or-Not-Aim-Misc,601,,,2023-03-15
69,liaoxy169/NcCrack-DayZ-HACK-AIM-ESP,601,,,2023-03-15
70,liaoxy169/NcCrack-HWID-Spoofer-BE-EAC-Vanguard,601,,,2023-03-15
71,liaoxy169/NcCrack-Warzone-2-Hack-ESP-Norecoil-UnlockALL,601,,,2023-03-15
72,liaoxy169/NcCrack-Dota-2-SkinChanger-Script-Hack,601,,,2023-03-15
73,liaoxy169/NcCrack-Cheat-Super-People-Aim-Loot-Misc,601,,,2023-03-15
74,liaoxy169/NcCrack-Rainbow-Six-Siege-HACK,601,,,2023-03-15
75,liaoxy169/NcCrack-CS-GO-HACK-ESP-AIM,601,,,2023-03-15
76,liaoxy169/NcCrack-cheat-Hunt-Showdown-Aimbot-WH-Items-Spoofer,601,,,2023-03-15
77,liaoxy169/NcCrack-Warface-Aimbot-Skeleton,601,,,2023-03-15
78,liaoxy169/NcCrack-Shatterline-HACK-AimBot-ESP-More,601,,,2023-03-15
79,liaoxy169/NcCrack-Deceit-Hack-AimBot-ESP-Misc,601,,,2023-03-15
80,liaoxy169/NcCrack-HACK-PUBG-AIM-ESP-LOOT-COLORS,601,,,2023-03-15
81,liaoxy169/NcCrack-Cod-Cold-War-Hack-Aim-More,601,,,2023-03-15
82,liaoxy169/NcCrack-WAR-THUNDER-Hack-AIM-ESP,601,,,2023-03-15
83,liaoxy169/NcCrack-Hell-Let-Loose-HACK-Aimbot-Visuals,601,,,2023-03-15
84,liaoxy169/NcCrack-Cheats-Point-Blank-Aimbot-Fire-Delay-No-Recoil-ESP,601,,,2023-03-15
85,liaoxy169/NcCrack-SEA-OF-THIEVES-HACK-AUTOGOLD-ESP-AIMBOT,601,,,2023-03-15
86,liaoxy169/NcCrack-Cheat-Black-Squad-Steam-4GAME,601,,,2023-03-15
87,liaoxy169/NcCrack-CRACK-MIDNIGHT-HACK-GTA-5-Teleport-Griff-More,601,,,2023-03-15
