,full_name,stargazers_count,language,description,created_at
0,openai/evals,4423,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
1,ggerganov/llama.cpp,7958,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
2,tatsu-lab/stanford_alpaca,7089,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
3,mrsked/mrsk,3595,Ruby,Deploy web apps anywhere.,2023-01-07
4,yetone/openai-translator,8639,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
5,acheong08/EdgeGPT,3021,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
6,ddiu8081/chatgpt-demo,4498,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
7,facebookresearch/llama,11653,Python,Inference code for LLaMA models,2023-02-14
8,arc53/DocsGPT,3501,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
9,LAION-AI/Open-Assistant,18791,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
10,PlexPt/awesome-chatgpt-prompts-zh,15076,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
11,THUDM/ChatGLM-6B,3571,Python,ChatGLM-6B：开源双语对话语言模型,2023-03-13
12,Chanzhaoyu/chatgpt-web,6955,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
13,oobabooga/text-generation-webui,3087,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
14,humanloop/awesome-chatgpt,5901,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
15,acheong08/ChatGPT,21078,Python,Reverse engineered ChatGPT API,2022-12-03
16,fuergaosi233/wechat-chatgpt,9435,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
17,lucidrains/PaLM-rlhf-pytorch,5719,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
18,dair-ai/Prompt-Engineering-Guide,13812,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
19,transitive-bullshit/chatgpt-api,11148,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
20,togethercomputer/OpenChatKit,4852,Python,,2023-03-03
21,google/comprehensive-rust,10781,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
22,BlinkDL/ChatRWKV,3421,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
23,base-org/node,16532,Shell,Everything required to run your own Base node,2023-02-01
