,full_name,stargazers_count,language,description,created_at
0,t3-oss/create-t3-app,15425,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
1,charliermarsh/ruff,10591,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
2,toeverything/AFFiNE,13647,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
3,huggingface/diffusers,11761,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
4,hwchase17/langchain,11453,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
5,facebookresearch/llama,11653,Python,Inference code for LLaMA models,2023-02-14
6,ggerganov/whisper.cpp,11275,C,Port of OpenAI's Whisper model in C/C++,2022-09-25
7,terrastruct/d2,11324,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
8,openai/openai-cookbook,18561,Jupyter Notebook,Examples and guides for using the OpenAI API,2022-03-11
9,lensterxyz/lenster,16219,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
10,LAION-AI/Open-Assistant,18791,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
11,PlexPt/awesome-chatgpt-prompts-zh,15076,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
12,charmbracelet/gum,12457,Go,A tool for glamorous shell scripts 🎀,2022-06-10
13,invoke-ai/InvokeAI,11814,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
14,AUTOMATIC1111/stable-diffusion-webui,48341,Python,Stable Diffusion web UI,2022-08-22
15,acheong08/ChatGPT,21078,Python,Reverse engineered ChatGPT API,2022-12-03
16,dair-ai/Prompt-Engineering-Guide,13813,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
17,transitive-bullshit/chatgpt-api,11148,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
18,google/comprehensive-rust,10781,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
19,CodeEditApp/CodeEdit,17015,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
20,base-org/node,16532,Shell,Everything required to run your own Base node,2023-02-01
21,karpathy/nanoGPT,14817,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
22,lllyasviel/ControlNet,13829,Python,Let us control diffusion models!,2023-02-01
23,f/awesome-chatgpt-prompts,43166,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
24,Stability-AI/stablediffusion,13880,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
25,pocketbase/pocketbase,21813,Go,Open Source realtime backend in 1 file,2022-07-05
26,bloomberg/memray,10240,Python,Memray is a memory profiler for Python,2022-04-08
27,android/nowinandroid,10385,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,2022-04-19
28,openai/whisper,28203,Python,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
29,microsoft/visual-chatgpt,21276,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
30,samber/lo,10423,Go,"💥  A Lodash-style Go library based on Go 1.18+ Generics (map, filter, contains, find...)",2022-03-02
31,tw93/Pake,12385,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
32,CompVis/stable-diffusion,45868,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
33,upscayl/upscayl,10334,TypeScript,"🆙 Upscayl - Free and Open Source AI Image Upscaler for Linux, MacOS and Windows built with Linux-First philosophy.",2022-07-30
34,Grasscutters/Grasscutter,12735,Java,A server software reimplementation for a certain anime game.,2022-04-17
35,sismo-core/sismo-protocol,16178,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
36,lencx/ChatGPT,22271,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
37,NVIDIA/open-gpu-kernel-modules,12936,C,NVIDIA Linux open GPU kernel module source,2022-05-02
38,wong2/chatgpt-google-extension,11955,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
39,google-research/tuning_playbook,17415,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
40,WeNeedHome/SummaryOfLoanSuspension,20269,HTML,全国各省市停贷通知汇总,2022-07-12
41,fathyb/carbonyl,11607,Rust,Chromium running inside your terminal,2023-01-20
42,karanpratapsingh/system-design,14935,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
43,atelier-anchor/smiley-sans,10615,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
44,The-Run-Philosophy-Organization/run,25399,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
45,geekan/HowToLiveLonger,22022,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
