,full_name,stargazers_count,language,description,created_at
0,yetone/openai-translator,12278,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
1,Chanzhaoyu/chatgpt-web,11147,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
2,LAION-AI/Open-Assistant,19937,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,xx025/carrot,5599,,[Free ChatGPT Site List ]这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
4,GaiZhenbiao/ChuanhuChatGPT,6491,Python,GUI for ChatGPT API,2023-03-02
5,immersive-translate/immersive-translate,4426,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
6,gvergnaud/hotscript,1777,TypeScript,A library of composable functions for the type-level! Transform your TypeScript types in any way you want using functions you already know.,2023-02-12
7,josStorer/chatGPTBox,4236,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
8,oobabooga/text-generation-webui,4495,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
9,fuergaosi233/wechat-chatgpt,10313,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
10,yihong0618/xiaogpt,2198,Python,Play ChatGPT with xiaomi AI speaker,2023-02-16
11,comfyanonymous/ComfyUI,3761,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
12,BloopAI/bloop,3046,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
13,nsarrazin/serge,2481,Python,"A web interface for chatting with Alpaca through llama.cpp. Fully dockerized, with an easy to use API.",2023-03-19
14,getcursor/cursor,6968,TypeScript,An editor made for programming with AI 🤖,2023-03-12
15,TBXark/ChatGPT-Telegram-Workers,2272,JavaScript,Deploy your own Telegram ChatGPT bot on Cloudflare Workers with ease.,2023-03-03
16,nichtdax/awesome-totally-open-chatgpt,2604,,A list of totally open alternatives to ChatGPT,2023-03-18
17,shobrook/adrenaline,1814,JavaScript,An AI-powered debugger,2022-12-07
18,reorx/awesome-chatgpt-api,3804,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
19,mckaywrigley/chatbot-ui,4775,TypeScript,An open source ChatGPT UI.,2023-03-11
20,chathub-dev/chathub,3133,TypeScript,All-in-one chatbot client,2023-03-04
21,intitni/CopilotForXcode,1868,Swift,The missing GitHub Copilot and ChatGPT Xcode Source Editor Extension,2022-12-05
22,lss233/chatgpt-mirai-qq-bot,3319,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
23,madawei2699/myGPTReader,2700,Python,"myGPTReader is a slack bot that can read any webpage, ebook, video(YouTube) or document and summarize it with chatGPT. It can also talk to you via voice using the content in the channel.",2023-03-08
24,transitive-bullshit/chatgpt-api,11969,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
25,ggerganov/llama.cpp,14851,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
26,ourongxing/chatgpt-vercel,1587,TypeScript,Elegant and Powerfull. Powered by OpenAI and Vercel.,2023-03-04
27,microsoft/semantic-kernel,3439,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
28,activepieces/activepieces,1750,TypeScript,No-code Business Automation Tool. An open source alternative to Zapier.,2022-12-03
29,f/awesome-chatgpt-prompts,54080,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
30,databrickslabs/dolly,2529,Python,"Databricks’ Dolly, a large language model trained on the Databricks Machine Learning Platform",2023-03-24
31,RockChinQ/QChatGPT,1734,Python,高稳定性、低耦合、支持插件、适配多种模型的 ChatGPT NewBing QQ 机器人 [已支持 GPT-4、New Bing 🎉],2022-12-07
32,youshandefeiyang/IPTV,2635,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
33,qunash/chatgpt-advanced,3477,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
34,openai/evals,6893,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
35,keijiro/AICommand,2795,C#,ChatGPT integration with Unity Editor,2023-03-18
36,jdxcode/rtx,1725,Rust,Runtime Executor (asdf rust clone),2023-01-09
37,tatsu-lab/stanford_alpaca,15651,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
