,full_name,stargazers_count,language,description,created_at
0,yetone/openai-translator,12278,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
1,Chanzhaoyu/chatgpt-web,11147,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
2,LAION-AI/Open-Assistant,19937,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
3,xx025/carrot,5599,,[Free ChatGPT Site List ]这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
4,GaiZhenbiao/ChuanhuChatGPT,6491,Python,GUI for ChatGPT API,2023-03-02
5,immersive-translate/immersive-translate,4426,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
6,josStorer/chatGPTBox,4236,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
7,oobabooga/text-generation-webui,4495,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
8,fuergaosi233/wechat-chatgpt,10313,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
9,comfyanonymous/ComfyUI,3761,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
10,BloopAI/bloop,3046,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
11,getcursor/cursor,6968,TypeScript,An editor made for programming with AI 🤖,2023-03-12
12,reorx/awesome-chatgpt-api,3804,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
13,mckaywrigley/chatbot-ui,4775,TypeScript,An open source ChatGPT UI.,2023-03-11
14,chathub-dev/chathub,3133,TypeScript,All-in-one chatbot client,2023-03-04
15,lss233/chatgpt-mirai-qq-bot,3319,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
16,transitive-bullshit/chatgpt-api,11969,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
17,ggerganov/llama.cpp,14851,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
18,microsoft/semantic-kernel,3439,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
19,f/awesome-chatgpt-prompts,54080,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
20,qunash/chatgpt-advanced,3477,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
21,openai/evals,6893,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
22,tatsu-lab/stanford_alpaca,15651,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
23,binary-husky/chatgpt_academic,4115,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
24,fathyb/carbonyl,11770,Rust,Chromium running inside your terminal,2023-01-20
25,openai/chatgpt-retrieval-plugin,10190,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
26,lencx/ChatGPT,26569,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
27,ddiu8081/chatgpt-demo,5464,TypeScript,A demo repo based on OpenAI API.,2023-03-02
28,acheong08/ChatGPT,22307,Python,Reverse engineered ChatGPT API,2022-12-03
29,cocktailpeanut/dalai,7067,CSS,The simplest way to run LLaMA on your local machine,2023-03-12
30,BlinkDL/ChatRWKV,4525,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
31,mrsked/mrsk,4620,Ruby,Deploy web apps anywhere.,2023-01-07
32,togethercomputer/OpenChatKit,6797,Python,,2023-03-03
33,acheong08/EdgeGPT,4775,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
34,dreamworksanimation/openmoonray,3524,CMake,,2023-03-14
35,ServiceWeaver/weaver,3137,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
36,tloen/alpaca-lora,6719,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
37,arc53/DocsGPT,3984,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
38,mayooear/gpt4-pdf-chatbot-langchain,3250,TypeScript,GPT4 & LangChain Chatbot for large PDF docs,2023-03-17
39,google/comprehensive-rust,11105,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
