,full_name,stargazers_count,language,description,created_at
0,AUTOMATIC1111/stable-diffusion-webui,47533,Python,Stable Diffusion web UI,2022-08-22
1,hwchase17/langchain,10976,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
2,f/awesome-chatgpt-prompts,41996,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
3,terrastruct/d2,11304,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
4,charliermarsh/ruff,10510,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
5,lensterxyz/lenster,16171,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
6,microsoft/visual-chatgpt,18442,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
7,tw93/Pake,12338,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
8,openai/whisper,27796,Python,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
9,huggingface/diffusers,11674,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
10,toeverything/AFFiNE,13613,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
11,invoke-ai/InvokeAI,11759,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
12,dair-ai/Prompt-Engineering-Guide,13420,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
13,CodeEditApp/CodeEdit,16998,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
14,acheong08/ChatGPT,20840,Python,Reverse engineered ChatGPT API,2022-12-03
15,charmbracelet/gum,12441,Go,A tool for glamorous shell scripts 🎀,2022-06-10
16,openai/openai-cookbook,17606,Jupyter Notebook,Examples and guides for using the OpenAI API,2022-03-11
17,pocketbase/pocketbase,21751,Go,Open Source realtime backend in 1 file,2022-07-05
18,android/nowinandroid,10356,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,2022-04-19
19,base-org/node,11860,Shell,Everything required to run your own Base node,2023-02-01
20,ggerganov/whisper.cpp,10752,C,Port of OpenAI's Whisper model in C/C++,2022-09-25
21,LAION-AI/Open-Assistant,18535,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
22,t3-oss/create-t3-app,15373,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
23,CompVis/stable-diffusion,45558,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
24,PlexPt/awesome-chatgpt-prompts-zh,14361,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
25,google/comprehensive-rust,10711,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
26,karpathy/nanoGPT,14684,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
27,bloomberg/memray,10235,Python,Memray is a memory profiler for Python,2022-04-08
28,transitive-bullshit/chatgpt-api,10986,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
29,upscayl/upscayl,10026,TypeScript,"🆙 Upscayl - Free and Open Source AI Image Upscaler for Linux, MacOS and Windows built with Linux-First philosophy.",2022-07-30
30,facebookresearch/llama,10719,Python,Inference code for LLaMA models,2023-02-14
31,Grasscutters/Grasscutter,12722,Java,A server software reimplementation for a certain anime game.,2022-04-17
32,samber/lo,10386,Go,"💥  A Lodash-style Go library based on Go 1.18+ Generics (map, filter, contains, find...)",2022-03-02
33,lllyasviel/ControlNet,13486,Python,Let us control diffusion models!,2023-02-01
34,sismo-core/sismo-protocol,16177,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
35,lencx/ChatGPT,21667,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
36,NVIDIA/open-gpu-kernel-modules,12929,C,NVIDIA Linux open GPU kernel module source,2022-05-02
37,wong2/chatgpt-google-extension,11854,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
38,google-research/tuning_playbook,17336,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
39,WeNeedHome/SummaryOfLoanSuspension,20272,HTML,全国各省市停贷通知汇总,2022-07-12
40,fathyb/carbonyl,11597,Rust,Chromium running inside your terminal,2023-01-20
41,Stability-AI/stablediffusion,13698,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
42,karanpratapsingh/system-design,14914,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
43,atelier-anchor/smiley-sans,10596,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
44,The-Run-Philosophy-Organization/run,25385,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
45,geekan/HowToLiveLonger,22000,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
