,full_name,stargazers_count,language,description,created_at
0,GaiZhenbiao/ChuanhuChatGPT,2027,Python,GUI for ChatGPT API,2023-03-02
1,lss233/chatgpt-mirai-qq-bot,2508,Python,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、新版 Bing，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）,2022-12-05
2,yetone/openai-translator,7660,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
3,Chanzhaoyu/chatgpt-web,6340,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
4,f/awesome-chatgpt-prompts,41996,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
5,ggerganov/llama.cpp,5141,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
6,mouredev/retos-programacion-2023,1742,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
7,TBXark/ChatGPT-Telegram-Workers,1805,JavaScript,Deploy your own Telegram ChatGPT bot on Cloudflare Workers with ease.,2023-03-03
8,microsoft/visual-chatgpt,18442,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
9,tatsu-lab/stanford_alpaca,2967,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
10,fuergaosi233/wechat-chatgpt,9303,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
11,ddiu8081/chatgpt-demo,4255,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
12,togethercomputer/OpenChatKit,3100,Python,,2023-03-03
13,immersive-translate/immersive-translate,3690,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
14,ai-collection/ai-collection,2418,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
15,activepieces/activepieces,1597,TypeScript,No-code Business Automation Tool. An open source alternative to Zapier.,2022-12-03
16,oobabooga/text-generation-webui,2700,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
17,yihong0618/bilingual_book_maker,4077,Python,Make bilingual epub books Using AI translate,2023-03-02
18,Mokshit06/typewind,1921,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
19,mouredev/hello-git,2081,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
