,full_name,stargazers_count,language,description,created_at
0,GaiZhenbiao/ChuanhuChatGPT,5662,Python,GUI for ChatGPT API,2023-03-02
1,yetone/openai-translator,11610,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
2,xx025/carrot,4927,,这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
3,mckaywrigley/chatbot-ui,3490,TypeScript,A ChatGPT clone for running locally in your browser.,2023-03-11
4,ggerganov/llama.cpp,13456,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
5,yihong0618/bilingual_book_maker,4607,Python,Make bilingual epub books Using AI translate,2023-03-02
6,openai/evals,6492,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
7,Chanzhaoyu/chatgpt-web,10120,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
8,qunash/chatgpt-advanced,3394,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
9,acheong08/ChatGPT,22008,Python,Reverse engineered ChatGPT API,2022-12-03
10,acheong08/EdgeGPT,4581,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
11,comfyanonymous/ComfyUI,3498,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
12,openai/chatgpt-retrieval-plugin,5965,Python,,2023-03-23
13,kaixindelele/ChatPaper,3950,Python,Use ChatGPT to summarize the arXiv papers.,2023-03-08
14,cocktailpeanut/dalai,6175,CSS,The simplest way to run LLaMA on your local machine,2023-03-12
15,total-typescript/ts-reset,5097,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
16,facebookresearch/llama,13910,Python,Inference code for LLaMA models,2023-02-14
17,oobabooga/text-generation-webui,4232,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
18,mrsked/mrsk,4461,Ruby,Deploy web apps anywhere.,2023-01-07
19,Nutlope/roomGPT,6082,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
20,THUDM/ChatGLM-6B,9207,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
21,sourcegraph/conc,6405,Go,Better structured concurrency for go,2023-01-02
22,humanloop/awesome-chatgpt,6276,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
23,josStorer/chatGPTBox,3868,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
24,fuergaosi233/wechat-chatgpt,10080,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
25,transitive-bullshit/chatgpt-api,11767,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
26,LAION-AI/Open-Assistant,19705,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
27,google/comprehensive-rust,11074,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
28,ServiceWeaver/weaver,3113,Go,Programming framework for writing and deploying cloud applications.,2023-01-04
29,tloen/alpaca-lora,5740,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
30,immersive-translate/immersive-translate,4200,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
31,LazyVim/LazyVim,4383,Lua,Neovim config for the lazy,2022-12-30
32,hiifeng/V2ray-for-Doprax,6662,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
33,togethercomputer/OpenChatKit,6644,Python,,2023-03-03
34,Mikubill/sd-webui-controlnet,5339,Python,WebUI extension for ControlNet,2023-02-12
35,Nutlope/aicommits,4446,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
36,dair-ai/Prompt-Engineering-Guide,17226,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
37,localsend/localsend,9354,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
38,BlinkDL/ChatRWKV,4189,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
39,f/awesome-chatgpt-prompts,51028,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
40,ddiu8081/chatgpt-demo,5260,TypeScript,A demo repo based on OpenAI API.,2023-03-02
41,karpathy/nanoGPT,15945,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
42,arc53/DocsGPT,3887,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
43,natemoo-re/clack,3325,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
44,PlexPt/awesome-chatgpt-prompts-zh,21051,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
45,dreamworksanimation/openmoonray,3357,CMake,,2023-03-14
46,microsoft/visual-chatgpt,26103,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
47,lss233/chatgpt-mirai-qq-bot,3192,Python,🚀 一键部署！真正的 QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、新版 Bing、Google Bard，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）| 还支持 OneBot、Telegram、Discord 等平台,2022-12-05
48,yetone/bob-plugin-openai-translator,4035,JavaScript,基于 ChatGPT API 的文本翻译、文本润色、语法纠错 Bob 插件，让我们一起迎接不需要巴别塔的新时代！,2023-02-19
49,tatsu-lab/stanford_alpaca,14316,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
50,lucidrains/PaLM-rlhf-pytorch,6023,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
51,Kanaries/pygwalker,4721,Python,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
52,amazon-science/mm-cot,3105,Python,"Official implementation for ""Multimodal Chain-of-Thought Reasoning in Language Models"" (stay tuned and more will be updated)",2023-02-02
53,lencx/ChatGPT,25482,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
54,base-org/node,21162,Shell,Everything required to run your own Base node,2023-02-01
55,m1guelpf/chatgpt-telegram,3446,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
56,shadcn/ui,9593,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
57,lllyasviel/ControlNet,14962,Python,Let us control diffusion models!,2023-02-01
58,FMInference/FlexGen,7161,Python,Running large language models on a single GPU for throughput-oriented scenarios.,2023-02-15
59,davinci1010/pinduoduo_backdoor,4255,,拼多多apk内嵌提权代码，及动态下发dex分析,2023-03-07
60,memochou1993/gpt-ai-assistant,4542,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
61,reorx/awesome-chatgpt-api,3693,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
62,dair-ai/ML-Papers-Explained,3973,,Explanation to key concepts in ML,2023-01-12
63,xiaye13579/BBLL,4033,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
64,google-research/tuning_playbook,17653,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
65,AutumnWhj/ChatGPT-wechat-bot,3302,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
66,DvorakDwarf/Infinite-Storage-Glitch,9207,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
67,cloneofsimo/lora,3118,Jupyter Notebook,Using Low-rank adaptation to quickly fine-tune diffusion models.,2022-12-08
68,wong2/chatgpt-google-extension,12379,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
69,fathyb/carbonyl,11690,Rust,Chromium running inside your terminal,2023-01-20
70,mpociot/chatgpt-vscode,4047,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
71,openai/point-e,4837,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
72,timothybrooks/instruct-pix2pix,3985,Python,,2023-01-09
73,calistus-igwilo/nitda-blockchain-scholarship,3063,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
74,rawandahmad698/PyChatGPT,3749,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
