,full_name,stargazers_count,language,description,created_at
0,hwchase17/langchain,5138,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
1,LAION-AI/Open-Assistant,6393,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,acheong08/ChatGPT,10425,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
3,ashawkey/stable-dreamfusion,3641,Python,"A pytorch implementation of text-to-3D dreamfusion, powered by stable diffusion.",2022-10-06
4,apple/ml-stable-diffusion,5139,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
5,shadcn/ui,6874,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
6,fuergaosi233/wechat-chatgpt,5583,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
7,pynecone-io/pynecone,4162,Python,🕸 Web apps in pure Python 🐍,2022-10-25
8,fathyb/carbonyl,5327,Rust,Chromium running inside your terminal,2023-01-20
9,krahets/hello-algo,6751,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift 等语言。",2022-11-04
10,google/osv-scanner,4378,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
11,karpathy/nanoGPT,10374,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
12,jart/blink,4144,C,tiniest x86-64-linux emulator,2022-11-03
13,lencx/ChatGPT,7269,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
14,wong2/chatgpt-google-extension,8990,SCSS,A browser extension that enhance search engines with ChatGPT,2022-12-04
15,google/comprehensive-rust,8766,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
16,f/awesome-chatgpt-prompts,19334,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
17,humanloop/awesome-chatgpt,4426,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
18,tw93/Pake,10267,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
19,vincelwt/chatgpt-mac,3229,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
20,sourcegraph/conc,5129,Go,Better structured concurrency for go,2023-01-02
21,book-searcher-org/book-searcher,4795,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
22,google-research/tuning_playbook,13039,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
23,openblocks-dev/openblocks,4037,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
24,shadcn/taxonomy,3997,TypeScript,"An open source application built using the new router, server components and everything new in Next.js 13.",2022-10-18
25,milanm/DevOps-Roadmap,3982,,DevOps Roadmap for 2022. with learning resources,2022-10-23
26,lucidrains/PaLM-rlhf-pytorch,4770,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
27,score-spec/spec,7389,,The Score Specification provides a developer-centric and platform-agnostic Workload specification to improve developer productivity and experience. It eliminates configuration inconsistencies between environments.,2022-10-31
28,calistus-igwilo/nitda-blockchain-scholarship,3050,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
29,Stability-AI/stablediffusion,10518,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
30,transitive-bullshit/chatgpt-api,5887,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
31,atelier-anchor/smiley-sans,9850,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
32,rawandahmad698/PyChatGPT,3017,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
33,openai/point-e,4122,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
34,mli/autocut,3515,Python,用文本编辑器剪视频,2022-10-28
