,full_name,stargazers_count,language,description,created_at
0,google/comprehensive-rust,6649,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
1,LAION-AI/Open-Assistant,4378,Jupyter Notebook,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,sourcegraph/conc,4556,Go,Better structured concurrency for go,2023-01-02
3,acheong08/ChatGPT,9619,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
4,karpathy/nanoGPT,7841,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
5,gluon-framework/gluon,1508,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
6,f/awesome-chatgpt-prompts,15991,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
7,danielgross/whatsapp-gpt,1937,Go,,2022-12-02
8,lencx/ChatGPT,5125,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
9,amitshekhariitbhu/go-backend-clean-architecture,1587,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
10,gragland/chatgpt-chrome-extension,1575,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
11,shinework/photoshot,1561,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
12,transitive-bullshit/chatgpt-api,5367,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
13,iway1/react-ts-form,1544,TypeScript,,2022-12-25
14,humanloop/awesome-chatgpt,4132,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
15,wong2/chat-gpt-google-extension,8599,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
16,mpociot/chatgpt-vscode,2695,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
17,lucidrains/PaLM-rlhf-pytorch,4429,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
18,fuergaosi233/wechat-chatgpt,5334,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
19,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
20,rawandahmad698/PyChatGPT,2639,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
21,openai/point-e,3967,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
22,m1guelpf/chatgpt-telegram,2354,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
23,JusticeRage/Gepetto,1775,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
