,full_name,stargazers_count,language,description,created_at
0,ggerganov/llama.cpp,36581,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
1,gmpetrov/databerry,2042,TypeScript,The no-code platform for building custom LLM Agents,2023-03-27
2,CLUEbenchmark/SuperCLUE,1521,,SuperCLUE: 中文通用大模型综合性基准 | A Benchmark for Foundation Models in Chinese,2023-05-02
3,RayVentura/ShortGPT,2774,Python,🚀🎬 ShortGPT - Experimental AI framework for automated short/video content creation.,2023-06-27
4,pot-app/pot-desktop,3376,JavaScript,🌈一个跨平台的划词翻译软件 | A cross-platform software for text translation.,2023-02-26
5,microsoft/TypeChat,4461,TypeScript,TypeChat is a library that makes it easy to build natural language interfaces using types.,2023-06-20
6,langgenius/dify,5858,TypeScript,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications.",2023-04-12
7,h2oai/h2ogpt,6047,Python,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/",2023-03-24
8,songquanpeng/one-api,1633,Go,"OpenAI 接口管理 & 分发系统，支持 Azure、Claude、PaLM 2、智谱以及文心一言，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI.",2023-04-22
9,chatchat-space/langchain-ChatGLM,12742,Python,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答",2023-03-31
10,TransformerOptimus/SuperAGI,10910,Python,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably.",2023-05-13
11,openobserve/openobserve,5366,Rust,"🚀 10x easier, 🚀 140x lower storage cost, 🚀 high performance,  🚀 petabyte scale - Elasticsearch/Splunk/Datadog alternative for 🚀 (logs, metrics, traces).",2023-02-02
12,lm-sys/FastChat,25520,Python,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena.",2023-03-19
13,embedchain/embedchain,3762,Python,Framework to easily create LLM powered bots over any dataset.,2023-06-20
14,mouredev/retos-programacion-2023,2841,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
15,UX-Decoder/Segment-Everything-Everywhere-All-At-Once,3108,Python,"Official implementation of the paper ""Segment Everything Everywhere All at Once""",2023-04-12
16,vllm-project/vllm,4196,Python,A high-throughput and memory-efficient inference and serving engine for LLMs,2023-02-09
17,karpathy/llama2.c,9196,Python,Inference Llama 2 in one file of pure C,2023-07-23
18,reworkd/AgentGPT,25290,TypeScript,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.",2023-04-07
19,microsoft/semantic-kernel,11206,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
20,Kanaries/pygwalker,6807,Python,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
21,Chainlit/chainlit,2554,Python,Build Python LLM apps in minutes ⚡️,2023-03-14
22,dsdanielpark/Bard-API,3925,Python,The unofficial python package that returns response of Google Bard through cookie value.,2023-05-11
23,ratatui-org/ratatui,2079,Rust,Rust library to build rich terminal user interfaces (TUIs) and dashboards,2023-02-12
