,full_name,stargazers_count,language,description,created_at
0,microsoft/TypeChat,4461,TypeScript,TypeChat is a library that makes it easy to build natural language interfaces using types.,2023-06-20
1,langgenius/dify,5858,TypeScript,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications.",2023-04-12
2,TransformerOptimus/SuperAGI,10910,Python,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably.",2023-05-13
3,embedchain/embedchain,3762,Python,Framework to easily create LLM powered bots over any dataset.,2023-06-20
4,UX-Decoder/Segment-Everything-Everywhere-All-At-Once,3108,Python,"Official implementation of the paper ""Segment Everything Everywhere All at Once""",2023-04-12
5,karpathy/llama2.c,9196,Python,Inference Llama 2 in one file of pure C,2023-07-23
6,reworkd/AgentGPT,25290,TypeScript,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.",2023-04-07
7,dsdanielpark/Bard-API,3925,Python,The unofficial python package that returns response of Google Bard through cookie value.,2023-05-11
8,Shaunwei/RealChar,4221,Swift,"🎙️🤖Create, Customize and Talk to your AI Character/Companion in Realtime (All in One Codebase!). Have a natural seamless conversation with AI everywhere (mobile, web and terminal) using LLM OpenAI GPT3.5/4, Anthropic Claude2, Chroma Vector DB, Whisper Speech2Text, ElevenLabs Text2Speech🎙️🤖",2023-06-26
9,eosphoros-ai/DB-GPT,5633,Python,Revolutionizing Database Interactions with Private LLM Technology,2023-04-13
10,sunner/ChatALL,8414,JavaScript," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers",2023-04-08
11,adams549659584/go-proxy-bingai,7559,HTML,用 Vue3 和 Go 搭建的微软 New Bing 演示站点，拥有一致的 UI 体验，支持 ChatGPT 提示词，国内可用。,2023-05-03
12,mlc-ai/web-llm,6725,TypeScript,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.,2023-04-13
13,Vision-CAIR/MiniGPT-4,21832,Python,MiniGPT-4: Enhancing Vision-language Understanding with Advanced Large Language Models,2023-04-15
14,eugeneyan/open-llms,7514,,📋 A list of open LLMs available for commercial use.,2023-05-05
15,BradyFU/Awesome-Multimodal-Large-Language-Models,3337,,":sparkles::sparkles:Latest Papers and Datasets on Multimodal Large Language Models, and Their Evaluation.",2023-05-19
