,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4193,Jupyter Notebook,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,f/awesome-chatgpt-prompts,15200,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
2,google/comprehensive-rust,6558,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
3,karpathy/nanoGPT,7342,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
4,sourcegraph/conc,4329,Go,Better structured concurrency for go,2023-01-02
5,humanloop/awesome-chatgpt,4059,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
6,shinework/photoshot,1544,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
7,lencx/ChatGPT,4598,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
8,wong2/chat-gpt-google-extension,8487,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
9,acheong08/ChatGPT,9422,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
10,mpociot/chatgpt-vscode,2613,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
11,lucidrains/PaLM-rlhf-pytorch,4366,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
12,transitive-bullshit/chatgpt-api,5244,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
13,fuergaosi233/wechat-chatgpt,5289,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
14,iway1/react-ts-form,1518,TypeScript,,2022-12-25
15,calistus-igwilo/nitda-blockchain-scholarship,3044,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
16,danielgross/whatsapp-gpt,1770,Go,,2022-12-02
17,rawandahmad698/PyChatGPT,2611,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
18,openai/point-e,3936,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
19,m1guelpf/chatgpt-telegram,2315,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
20,JusticeRage/Gepetto,1767,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
