,full_name,stargazers_count,language,description,created_at
0,AUTOMATIC1111/stable-diffusion-webui,46292,Python,Stable Diffusion web UI,2022-08-22
1,lensterxyz/lenster,16111,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
2,acheong08/ChatGPT,20630,Python,Reverse engineered ChatGPT API,2022-12-03
3,LAION-AI/Open-Assistant,18302,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
4,toeverything/AFFiNE,13560,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
5,charliermarsh/ruff,10344,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
6,invoke-ai/InvokeAI,11665,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
7,huggingface/diffusers,11557,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
8,openai/whisper,27373,Jupyter Notebook,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
9,lencx/ChatGPT,21027,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
10,dair-ai/Prompt-Engineering-Guide,12962,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
11,tw93/Pake,12194,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
12,hwchase17/langchain,10359,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
13,google/comprehensive-rust,10673,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
14,NVIDIA/open-gpu-kernel-modules,12928,C,NVIDIA Linux open GPU kernel module source,2022-05-02
15,transitive-bullshit/chatgpt-api,10805,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
16,openai/openai-cookbook,17149,Jupyter Notebook,Examples and guides for using the OpenAI API,2022-03-11
17,charmbracelet/gum,12408,Go,A tool for glamorous shell scripts 🎀,2022-06-10
18,Grasscutters/Grasscutter,12702,Java,A server software reimplementation for a certain anime game.,2022-04-17
19,lllyasviel/ControlNet,12820,Python,Let us control diffusion models!,2023-02-01
20,CodeEditApp/CodeEdit,16981,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
21,PlexPt/awesome-chatgpt-prompts-zh,13687,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
22,karpathy/nanoGPT,14546,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
23,f/awesome-chatgpt-prompts,40821,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
24,terrastruct/d2,11270,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
25,t3-oss/create-t3-app,15282,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
26,wong2/chatgpt-google-extension,11588,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
27,google-research/tuning_playbook,17200,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
28,CompVis/stable-diffusion,45136,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
29,pocketbase/pocketbase,21649,Go,Open Source realtime backend in 1 file,2022-07-05
30,samber/lo,10341,Go,"💥  A Lodash-style Go library based on Go 1.18+ Generics (map, filter, contains, find...)",2022-03-02
31,bloomberg/memray,10227,Python,Memray is a memory profiler for Python,2022-04-08
32,android/nowinandroid,10323,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,2022-04-19
33,sismo-core/sismo-protocol,16161,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
34,WeNeedHome/SummaryOfLoanSuspension,20276,HTML,全国各省市停贷通知汇总,2022-07-12
35,fathyb/carbonyl,11571,Rust,Chromium running inside your terminal,2023-01-20
36,Stability-AI/stablediffusion,13459,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
37,karanpratapsingh/system-design,14893,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
38,atelier-anchor/smiley-sans,10563,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
39,The-Run-Philosophy-Organization/run,25369,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
40,geekan/HowToLiveLonger,21943,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
