,full_name,stargazers_count,language,description,created_at
0,reorx/awesome-chatgpt-api,4128,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
1,Torantulino/Auto-GPT,19951,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
2,tloen/alpaca-lora,9018,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
3,yoheinakajima/babyagi,5605,Python,,2023-04-03
4,Chanzhaoyu/chatgpt-web,16197,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
5,Mikubill/sd-webui-controlnet,6194,Python,WebUI extension for ControlNet,2023-02-12
6,whitead/paper-qa,1895,Python,LLM Chain for answering questions from documents with citations,2023-02-05
7,IDEA-Research/Grounded-Segment-Anything,2317,Jupyter Notebook,"Marrying Grounding DINO with Segment Anything & Stable Diffusion & BLIP - Automatically Detect , Segment and Generate Anything with Image and Text Inputs",2023-04-06
8,Lightning-AI/lit-llama,2274,Python,"Implementation of the LLaMA language model based on nanoGPT. Supports flash attention, Int8 and GPTQ 4bit quantization, LoRA and LLaMA-Adapter fine-tuning, pre-training. Apache 2.0-licensed.",2023-03-22
9,LAION-AI/Open-Assistant,21620,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
10,nsarrazin/serge,3454,Python,"A web interface for chatting with Alpaca through llama.cpp. Fully dockerized, with an easy to use API.",2023-03-19
11,comfyanonymous/ComfyUI,4548,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
12,openai/chatgpt-retrieval-plugin,13554,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
13,Yidadaa/ChatGPT-Next-Web,14063,TypeScript,One-Click to deploy well-designed ChatGPT web UI on Vercel. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
14,zhayujie/bot-on-anything,1793,Python,"Connect AI models (like ChatGPT-3.5/4.0, Baidu Yiyan, New Bing, Bard) to apps (like Wechat, public account, DingTalk, Telegram,  QQ).  将 ChatGPT、必应、文心一言、谷歌Bard 等对话模型连接各类应用，如微信、公众号、QQ、Telegram、Gmail、Slack、Web、企业微信、飞书、钉钉等。",2023-02-09
15,lm-sys/FastChat,11703,Python,"The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""",2023-03-19
16,PlexPt/awesome-chatgpt-prompts-zh,29344,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
17,hwchase17/langchainjs,2099,TypeScript,,2023-02-06
18,BloopAI/bloop,3462,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
19,immersive-translate/immersive-translate,5397,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
20,xx025/carrot,7405,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
21,activepieces/activepieces,1958,TypeScript,No-code Business Automation Tool. An open source alternative to Zapier.,2022-12-03
22,Zero6992/chatGPT-discord-bot,1835,Python,Integrate ChatGPT into your own discord bot,2022-12-04
23,PrefectHQ/marvin,1622,Python,🤖🪄 A batteries-included library for building AI-powered software,2023-03-10
24,TabbyML/tabby,3459,Python,Self-hosted AI coding assistant,2023-03-16
25,oobabooga/text-generation-webui,6590,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, Pythia, OPT, and GALACTICA.",2022-12-21
26,motifland/markprompt,1563,TypeScript,"Open-source GPT-4 platform for Markdown, Markdoc and MDX with built-in analytics",2023-03-10
27,GaiZhenbiao/ChuanhuChatGPT,8423,Python,GUI for ChatGPT API and any LLM,2023-03-02
28,twitter/the-algorithm,53250,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
29,microsoft/JARVIS,14101,Python,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf",2023-03-30
30,binary-husky/chatgpt_academic,25006,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持自定义函数插件，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python/C++/Go项目树剖析功能/项目源代码自译解能力，新增PDF和Word文献批量总结功能/PDF论文全文翻译功能,2023-03-20
31,202252197/ChatGPT_JCM,1841,Vue,OpenAI管理界面，聚合了OpenAI的所有接口进行界面操作(所有模型、图片、音频、微调、文件)等，支持Markdown格式(公式、图表，表格)等，GPT4接口官方只是在申请阶段，后期会一点一点的将OpenAI接口进行接入大家支持一下，微信群号在下方，右上角点个Star，我会一直更新下去，大家一起学习，一起加油，一起努力，一起成长。,2023-03-10
