,full_name,stargazers_count,language,description,created_at
0,reorx/awesome-chatgpt-api,4128,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
1,Torantulino/Auto-GPT,19951,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
2,tloen/alpaca-lora,9018,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
3,yoheinakajima/babyagi,5605,Python,,2023-04-03
4,Chanzhaoyu/chatgpt-web,16197,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
5,Mikubill/sd-webui-controlnet,6194,Python,WebUI extension for ControlNet,2023-02-12
6,nsarrazin/serge,3454,Python,"A web interface for chatting with Alpaca through llama.cpp. Fully dockerized, with an easy to use API.",2023-03-19
7,comfyanonymous/ComfyUI,4548,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
8,openai/chatgpt-retrieval-plugin,13554,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
9,Yidadaa/ChatGPT-Next-Web,14063,TypeScript,One-Click to deploy well-designed ChatGPT web UI on Vercel. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
10,lm-sys/FastChat,11703,Python,"The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""",2023-03-19
11,xx025/carrot,7405,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
12,TabbyML/tabby,3459,Python,Self-hosted AI coding assistant,2023-03-16
13,GaiZhenbiao/ChuanhuChatGPT,8423,Python,GUI for ChatGPT API and any LLM,2023-03-02
14,twitter/the-algorithm,53250,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
15,microsoft/JARVIS,14101,Python,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf",2023-03-30
16,binary-husky/chatgpt_academic,25006,Python,科研工作专用ChatGPT拓展，特别优化学术Paper润色体验，支持自定义快捷按钮，支持自定义函数插件，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python/C++/Go项目树剖析功能/项目源代码自译解能力，新增PDF和Word文献批量总结功能/PDF论文全文翻译功能,2023-03-20
17,acheong08/EdgeGPT,5251,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
18,mckaywrigley/chatbot-ui,9363,TypeScript,An open source ChatGPT UI.,2023-03-11
19,ymcui/Chinese-LLaMA-Alpaca,3670,Python,中文LLaMA&Alpaca大语言模型+本地CPU部署 (Chinese LLaMA & Alpaca LLMs),2023-03-15
20,OptimalScale/LMFlow,3788,Python,An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.,2023-03-27
21,tatsu-lab/stanford_alpaca,19523,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
22,nomic-ai/gpt4all,26391,Python,"gpt4all: an ecosystem of open-source chatbots trained on a massive collections of clean assistant data including code, stories and dialogue",2023-03-27
23,ggerganov/llama.cpp,21199,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
24,svc-develop-team/so-vits-svc,3829,Python,SoftVC VITS Singing Voice Conversion,2023-03-10
25,Leizhenpeng/feishu-chatgpt,3117,Go,🎒飞书  ×（GPT-3.5 + DALL·E + Whisper）=  飞一般的工作体验  🚀 语音对话、角色扮演、多话题讨论、图片创作、表格分析、文档导出 🚀,2023-02-07
26,gd3kr/BlenderGPT,3201,Python,Use commands in English to control Blender with OpenAI's GPT-4,2023-03-21
27,dreamworksanimation/openmoonray,3657,CMake,,2023-03-14
28,LianjiaTech/BELLE,3596,HTML,BELLE: Be Everyone's Large Language model Engine（开源中文对话大模型）,2023-03-17
29,Kanaries/pygwalker,4915,Python,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
30,THUDM/ChatGLM-6B,15326,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
31,microsoft/semantic-kernel,4695,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
32,total-typescript/ts-reset,5645,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
33,shadcn/ui,10871,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
34,BlinkDL/ChatRWKV,5493,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
35,openai/evals,7817,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
36,TheR1D/shell_gpt,3996,Python,"A command-line productivity tool powered by ChatGPT, will help you accomplish your tasks faster and more efficiently.",2023-01-18
