,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,17247,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,Mikubill/sd-webui-controlnet,3193,Python,WebUI extension for ControlNet,2023-02-12
2,f/awesome-chatgpt-prompts,32735,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
3,acheong08/ChatGPT,18974,Python,Reverse engineered ChatGPT API,2022-12-03
4,waylaidwanderer/node-chatgpt-api,1649,JavaScript,"A client implementation for ChatGPT and Bing. Available as a Node.js module, REST API server, and CLI app.",2023-01-07
5,immersive-translate/immersive-translate,3104,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
6,DvorakDwarf/Infinite-Storage-Glitch,7480,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
7,PlexPt/awesome-chatgpt-prompts-zh,9645,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
8,shobrook/adrenaline,1607,JavaScript,An AI-powered debugger,2022-12-07
9,mouredev/retos-programacion-2023,1573,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
10,ai-collection/ai-collection,2278,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
11,mmabrouk/chatgpt-wrapper,1863,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
12,Mokshit06/typewind,1833,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
13,BlinkDL/ChatRWKV,2777,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
14,skydoves/chatgpt-android,1809,Kotlin,📲 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.,2022-12-09
15,FMInference/FlexGen,5247,Python,Running large language models like OPT-175B/GPT-3 on a single GPU. Focusing on high-throughput generation.,2023-02-15
16,arc53/DocsGPT,2872,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
17,Haxxnet/Compose-Examples,1932,,Various Docker Compose examples of selfhosted FOSS and proprietary projects.,2023-02-13
18,dair-ai/Prompt-Engineering-Guide,9289,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
19,mouredev/hello-git,1878,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
20,google/comprehensive-rust,9535,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
21,localsend/localsend,7598,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
22,transitive-bullshit/chatgpt-api,9467,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
23,youshandefeiyang/IPTV,2276,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
24,acheong08/EdgeGPT,2192,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
25,cloudflare/wildebeest,1761,TypeScript,Wildebeest is an ActivityPub and Mastodon-compatible server,2022-12-21
26,natemoo-re/clack,2959,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
27,fathyb/carbonyl,11304,Rust,Chromium running inside your terminal,2023-01-20
28,mjl-/mox,2078,Go,modern full-featured open source secure mail server for low-maintenance self-hosted email,2023-01-30
29,wong2/chatgpt-google-extension,11045,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
30,m-bain/whisperX,1624,Python,WhisperX:  Automatic Speech Recognition with Word-level Timestamps (& Diarization),2022-12-09
31,askrella/whatsapp-chatgpt,1779,TypeScript,ChatGPT + DALL-E + WhatsApp = AI Assistant :rocket: :robot:,2022-12-08
32,lucidrains/musiclm-pytorch,1564,Python,"Implementation of MusicLM, Google's new SOTA model for music generation using attention networks, in Pytorch",2023-01-27
33,AmbientRun/Ambient,2322,Rust,The multiplayer game engine,2022-12-19
34,tiann/KernelSU,1626,C,A Kernel based root solution for Android,2022-12-09
35,shadcn/ui,8502,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
36,facebookresearch/llama,4169,Python,Inference code for LLaMA models,2023-02-14
37,lllyasviel/ControlNet,9127,Python,Let us control diffusion models!,2023-02-01
38,sourcegraph/conc,6055,Go,Better structured concurrency for go,2023-01-02
39,cloneofsimo/lora,1990,Jupyter Notebook,Using Low-rank adaptation to quickly fine-tune diffusion models.,2022-12-08
40,memochou1993/gpt-ai-assistant,2635,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
41,TheR1D/shell_gpt,1721,Python,"A command-line interface (CLI) productivity tool powered by OpenAI's GPT-3 models, will help you accomplish your tasks faster and more efficiently.",2023-01-18
42,hiifeng/V2ray-for-Doprax,5156,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
43,lencx/ChatGPT,17779,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
44,jaymody/picoGPT,1822,Python,An unnecessarily tiny implementation of GPT-2 in NumPy.,2023-01-21
45,AzeemIdrisi/PhoneSploit-Pro,2397,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
46,JusticeRage/Gepetto,1880,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
47,gluon-framework/gluon,2598,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
48,Nutlope/restorePhotos,2320,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
49,dair-ai/ML-Papers-Explained,3059,,Explanation to key concepts in ML,2023-01-12
